X(mm),Y(mm),Z(mm)
58.430965,-114.111546,0.000000
58.436091,-113.998546,0.000000
58.441204,-113.885546,0.000000
58.446307,-113.772546,0.000000
58.451400,-113.659546,0.000000
58.456481,-113.546546,0.000000
58.461551,-113.433546,0.000000
58.466611,-113.320546,0.000000
58.471659,-113.207546,0.000000
58.476697,-113.094546,0.000000
58.481723,-112.981546,0.000000
58.486738,-112.868546,0.000000
58.491743,-112.755546,0.000000
58.496736,-112.642546,0.000000
58.501719,-112.529546,0.000000
58.506691,-112.416546,0.000000
58.511653,-112.303546,0.000000
58.516603,-112.190546,0.000000
58.521541,-112.077546,0.000000
58.526470,-111.964546,0.000000
58.531387,-111.851546,0.000000
58.536294,-111.738546,0.000000
58.541190,-111.625546,0.000000
58.546075,-111.512546,0.000000
58.550950,-111.399546,0.000000
58.555813,-111.286546,0.000000
58.560665,-111.173546,0.000000
58.565506,-111.060546,0.000000
58.570338,-110.947546,0.000000
58.575158,-110.834546,0.000000
58.579968,-110.721546,0.000000
58.584767,-110.608546,0.000000
58.589555,-110.495546,0.000000
58.594332,-110.382546,0.000000
58.599098,-110.269546,0.000000
58.603854,-110.156546,0.000000
58.608600,-110.043546,0.000000
58.613334,-109.930546,0.000000
58.618058,-109.817546,0.000000
58.622772,-109.704546,0.000000
58.627475,-109.591546,0.000000
58.632166,-109.478546,0.000000
58.636847,-109.365546,0.000000
58.641518,-109.252546,0.000000
58.646178,-109.139546,0.000000
58.650828,-109.026546,0.000000
58.655467,-108.913546,0.000000
58.660096,-108.800546,0.000000
58.664713,-108.687546,0.000000
58.669320,-108.574546,0.000000
58.673917,-108.461546,0.000000
58.678503,-108.348546,0.000000
58.683079,-108.235546,0.000000
58.687644,-108.122546,0.000000
58.692199,-108.009546,0.000000
58.696744,-107.896546,0.000000
58.701277,-107.783546,0.000000
58.705800,-107.670546,0.000000
58.710312,-107.557546,0.000000
58.714815,-107.444546,0.000000
58.719306,-107.331546,0.000000
58.723788,-107.218546,0.000000
58.728260,-107.105546,0.000000
58.732720,-106.992546,0.000000
58.737170,-106.879546,0.000000
58.741609,-106.766546,0.000000
58.746039,-106.653546,0.000000
58.750458,-106.540546,0.000000
58.754867,-106.427546,0.000000
58.759265,-106.314546,0.000000
58.763654,-106.201546,0.000000
58.768031,-106.088546,0.000000
58.772398,-105.975546,0.000000
58.776755,-105.862546,0.000000
58.781102,-105.749546,0.000000
58.785438,-105.636546,0.000000
58.789765,-105.523546,0.000000
58.794081,-105.410546,0.000000
58.798387,-105.297546,0.000000
58.802682,-105.184546,0.000000
58.806967,-105.071546,0.000000
58.811242,-104.958546,0.000000
58.815507,-104.845546,0.000000
58.819762,-104.732546,0.000000
58.824006,-104.619546,0.000000
58.828241,-104.506546,0.000000
58.832465,-104.393546,0.000000
58.836679,-104.280546,0.000000
58.840882,-104.167546,0.000000
58.845076,-104.054546,0.000000
58.849259,-103.941546,0.000000
58.853433,-103.828546,0.000000
58.857597,-103.715546,0.000000
58.861750,-103.602546,0.000000
58.865893,-103.489546,0.000000
58.870026,-103.376546,0.000000
58.874149,-103.263546,0.000000
58.878262,-103.150546,0.000000
58.882365,-103.037546,0.000000
58.886458,-102.924546,0.000000
58.890541,-102.811546,0.000000
58.894615,-102.698546,0.000000
58.898677,-102.585546,0.000000
58.902730,-102.472546,0.000000
58.906773,-102.359546,0.000000
58.910806,-102.246546,0.000000
58.914829,-102.133546,0.000000
58.918842,-102.020546,0.000000
58.922846,-101.907546,0.000000
58.926839,-101.794546,0.000000
58.930822,-101.681546,0.000000
58.934796,-101.568546,0.000000
58.938759,-101.455546,0.000000
58.942713,-101.342546,0.000000
58.946657,-101.229546,0.000000
58.950592,-101.116546,0.000000
58.954516,-101.003546,0.000000
58.958430,-100.890546,0.000000
58.962335,-100.777546,0.000000
58.966229,-100.664546,0.000000
58.970114,-100.551546,0.000000
58.973990,-100.438546,0.000000
58.977855,-100.325546,0.000000
58.981711,-100.212546,0.000000
58.985558,-100.099546,0.000000
58.989393,-99.986546,0.000000
58.993220,-99.873546,0.000000
58.997036,-99.760546,0.000000
59.000843,-99.647546,0.000000
59.004641,-99.534546,0.000000
59.008429,-99.421546,0.000000
59.012207,-99.308546,0.000000
59.015976,-99.195546,0.000000
59.019734,-99.082546,0.000000
59.023483,-98.969546,0.000000
59.027222,-98.856546,0.000000
59.030952,-98.743546,0.000000
59.034673,-98.630546,0.000000
59.038384,-98.517546,0.000000
59.042085,-98.404546,0.000000
59.045777,-98.291546,0.000000
59.049458,-98.178546,0.000000
59.053131,-98.065546,0.000000
59.056793,-97.952546,0.000000
59.060447,-97.839546,0.000000
59.064091,-97.726546,0.000000
59.067726,-97.613546,0.000000
59.071351,-97.500546,0.000000
59.074966,-97.387546,0.000000
59.078572,-97.274546,0.000000
59.082168,-97.161546,0.000000
59.085755,-97.048546,0.000000
59.089333,-96.935546,0.000000
59.092901,-96.822546,0.000000
59.096460,-96.709546,0.000000
59.100010,-96.596546,0.000000
59.103550,-96.483546,0.000000
59.107080,-96.370546,0.000000
59.110601,-96.257546,0.000000
59.114113,-96.144546,0.000000
59.117616,-96.031546,0.000000
59.121110,-95.918546,0.000000
59.124594,-95.805546,0.000000
59.128069,-95.692546,0.000000
59.131534,-95.579546,0.000000
59.134990,-95.466546,0.000000
59.138436,-95.353546,0.000000
59.141874,-95.240546,0.000000
59.145303,-95.127546,0.000000
59.148722,-95.014546,0.000000
59.152132,-94.901546,0.000000
59.155533,-94.788546,0.000000
59.158924,-94.675546,0.000000
59.162306,-94.562546,0.000000
59.165679,-94.449546,0.000000
59.169043,-94.336546,0.000000
59.172398,-94.223546,0.000000
59.175744,-94.110546,0.000000
59.179081,-93.997546,0.000000
59.182408,-93.884546,0.000000
59.185726,-93.771546,0.000000
59.189035,-93.658546,0.000000
59.192336,-93.545546,0.000000
59.195627,-93.432546,0.000000
59.198909,-93.319546,0.000000
59.202183,-93.206546,0.000000
59.205446,-93.093546,0.000000
59.208701,-92.980546,0.000000
59.211947,-92.867546,0.000000
59.215184,-92.754546,0.000000
59.218412,-92.641546,0.000000
59.221631,-92.528546,0.000000
59.224841,-92.415546,0.000000
59.228043,-92.302546,0.000000
59.231235,-92.189546,0.000000
59.234417,-92.076546,0.000000
59.237592,-91.963546,0.000000
59.240757,-91.850546,0.000000
59.243913,-91.737546,0.000000
59.247061,-91.624546,0.000000
59.250200,-91.511546,0.000000
59.253331,-91.398546,0.000000
59.256451,-91.285546,0.000000
59.259563,-91.172546,0.000000
59.262667,-91.059546,0.000000
59.265761,-90.946546,0.000000
59.268847,-90.833546,0.000000
59.271924,-90.720546,0.000000
59.274993,-90.607546,0.000000
59.278052,-90.494546,0.000000
59.281103,-90.381546,0.000000
59.284145,-90.268546,0.000000
59.287178,-90.155546,0.000000
59.290203,-90.042546,0.000000
59.293219,-89.929546,0.000000
59.296226,-89.816546,0.000000
59.299225,-89.703546,0.000000
59.302215,-89.590546,0.000000
59.305196,-89.477546,0.000000
59.308168,-89.364546,0.000000
59.311132,-89.251546,0.000000
59.314087,-89.138546,0.000000
59.317034,-89.025546,0.000000
59.319973,-88.912546,0.000000
59.322902,-88.799546,0.000000
59.325823,-88.686546,0.000000
59.328735,-88.573546,0.000000
59.331639,-88.460546,0.000000
59.334534,-88.347546,0.000000
59.337421,-88.234546,0.000000
59.340300,-88.121546,0.000000
59.343170,-88.008546,0.000000
59.346032,-87.895546,0.000000
59.348884,-87.782546,0.000000
59.351728,-87.669546,0.000000
59.354564,-87.556546,0.000000
59.357392,-87.443546,0.000000
59.360211,-87.330546,0.000000
59.363022,-87.217546,0.000000
59.365825,-87.104546,0.000000
59.368619,-86.991546,0.000000
59.371404,-86.878546,0.000000
59.374181,-86.765546,0.000000
59.376950,-86.652546,0.000000
59.379711,-86.539546,0.000000
59.382463,-86.426546,0.000000
59.385207,-86.313546,0.000000
59.387943,-86.200546,0.000000
59.390670,-86.087546,0.000000
59.393389,-85.974546,0.000000
59.396100,-85.861546,0.000000
59.398803,-85.748546,0.000000
59.401497,-85.635546,0.000000
59.404183,-85.522546,0.000000
59.406861,-85.409546,0.000000
59.409531,-85.296546,0.000000
59.412193,-85.183546,0.000000
59.414846,-85.070546,0.000000
59.417491,-84.957546,0.000000
59.420128,-84.844546,0.000000
59.422757,-84.731546,0.000000
59.425378,-84.618546,0.000000
59.427991,-84.505546,0.000000
59.430596,-84.392546,0.000000
59.433192,-84.279546,0.000000
59.435780,-84.166546,0.000000
59.438360,-84.053546,0.000000
59.440933,-83.940546,0.000000
59.443497,-83.827546,0.000000
59.446054,-83.714546,0.000000
59.448602,-83.601546,0.000000
59.451142,-83.488546,0.000000
59.453674,-83.375546,0.000000
59.456198,-83.262546,0.000000
59.458715,-83.149546,0.000000
59.461223,-83.036546,0.000000
59.463724,-82.923546,0.000000
59.466217,-82.810546,0.000000
59.468701,-82.697546,0.000000
59.471178,-82.584546,0.000000
59.473646,-82.471546,0.000000
59.476107,-82.358546,0.000000
59.478560,-82.245546,0.000000
59.481006,-82.132546,0.000000
59.483443,-82.019546,0.000000
59.485873,-81.906546,0.000000
59.488295,-81.793546,0.000000
59.490709,-81.680546,0.000000
59.493115,-81.567546,0.000000
59.495513,-81.454546,0.000000
59.497904,-81.341546,0.000000
59.500287,-81.228546,0.000000
59.502662,-81.115546,0.000000
59.505030,-81.002546,0.000000
59.507389,-80.889546,0.000000
59.509741,-80.776546,0.000000
59.512085,-80.663546,0.000000
59.514422,-80.550546,0.000000
59.516751,-80.437546,0.000000
59.519073,-80.324546,0.000000
59.521387,-80.211546,0.000000
59.523693,-80.098546,0.000000
59.525991,-79.985546,0.000000
59.528282,-79.872546,0.000000
59.530565,-79.759546,0.000000
59.532841,-79.646546,0.000000
59.535109,-79.533546,0.000000
59.537370,-79.420546,0.000000
59.539624,-79.307546,0.000000
59.541869,-79.194546,0.000000
59.544107,-79.081546,0.000000
59.546338,-78.968546,0.000000
59.548561,-78.855546,0.000000
59.550776,-78.742546,0.000000
59.552985,-78.629546,0.000000
59.555186,-78.516546,0.000000
59.557379,-78.403546,0.000000
59.559565,-78.290546,0.000000
59.561743,-78.177546,0.000000
59.563914,-78.064546,0.000000
59.566078,-77.951546,0.000000
59.568234,-77.838546,0.000000
59.570384,-77.725546,0.000000
59.572525,-77.612546,0.000000
59.574660,-77.499546,0.000000
59.576787,-77.386546,0.000000
59.578906,-77.273546,0.000000
59.581019,-77.160546,0.000000
59.583124,-77.047546,0.000000
59.585222,-76.934546,0.000000
59.587313,-76.821546,0.000000
59.589396,-76.708546,0.000000
59.591473,-76.595546,0.000000
59.593541,-76.482546,0.000000
59.595603,-76.369546,0.000000
59.597657,-76.256546,0.000000
59.599705,-76.143546,0.000000
59.601745,-76.030546,0.000000
59.603779,-75.917546,0.000000
59.605805,-75.804546,0.000000
59.607824,-75.691546,0.000000
59.609835,-75.578546,0.000000
59.611840,-75.465546,0.000000
59.613837,-75.352546,0.000000
59.615828,-75.239546,0.000000
59.617811,-75.126546,0.000000
59.619788,-75.013546,0.000000
59.621758,-74.900546,0.000000
59.623720,-74.787546,0.000000
59.625675,-74.674546,0.000000
59.627623,-74.561546,0.000000
59.629564,-74.448546,0.000000
59.631499,-74.335546,0.000000
59.633426,-74.222546,0.000000
59.635347,-74.109546,0.000000
59.637261,-73.996546,0.000000
59.639167,-73.883546,0.000000
59.641067,-73.770546,0.000000
59.642959,-73.657546,0.000000
59.644845,-73.544546,0.000000
59.646725,-73.431546,0.000000
59.648597,-73.318546,0.000000
59.650463,-73.205546,0.000000
59.652321,-73.092546,0.000000
59.654173,-72.979546,0.000000
59.656018,-72.866546,0.000000
59.657856,-72.753546,0.000000
59.659687,-72.640546,0.000000
59.661512,-72.527546,0.000000
59.663330,-72.414546,0.000000
59.665142,-72.301546,0.000000
59.666946,-72.188546,0.000000
59.668744,-72.075546,0.000000
59.670534,-71.962546,0.000000
59.672319,-71.849546,0.000000
59.674097,-71.736546,0.000000
59.675868,-71.623546,0.000000
59.677632,-71.510546,0.000000
59.679390,-71.397546,0.000000
59.681141,-71.284546,0.000000
59.682886,-71.171546,0.000000
59.684624,-71.058546,0.000000
59.686355,-70.945546,0.000000
59.688080,-70.832546,0.000000
59.689798,-70.719546,0.000000
59.691510,-70.606546,0.000000
59.693216,-70.493546,0.000000
59.694914,-70.380546,0.000000
59.696606,-70.267546,0.000000
59.698292,-70.154546,0.000000
59.699971,-70.041546,0.000000
59.701644,-69.928546,0.000000
59.703310,-69.815546,0.000000
59.704971,-69.702546,0.000000
59.706624,-69.589546,0.000000
59.708271,-69.476546,0.000000
59.709911,-69.363546,0.000000
59.711546,-69.250546,0.000000
59.713174,-69.137546,0.000000
59.714795,-69.024546,0.000000
59.716411,-68.911546,0.000000
59.718020,-68.798546,0.000000
59.719622,-68.685546,0.000000
59.721218,-68.572546,0.000000
59.722808,-68.459546,0.000000
59.724392,-68.346546,0.000000
59.725969,-68.233546,0.000000
59.727541,-68.120546,0.000000
59.729106,-68.007546,0.000000
59.730665,-67.894546,0.000000
59.732217,-67.781546,0.000000
59.733763,-67.668546,0.000000
59.735303,-67.555546,0.000000
59.736837,-67.442546,0.000000
59.738365,-67.329546,0.000000
59.739887,-67.216546,0.000000
59.741403,-67.103546,0.000000
59.742912,-66.990546,0.000000
59.744415,-66.877546,0.000000
59.745912,-66.764546,0.000000
59.747403,-66.651546,0.000000
59.748888,-66.538546,0.000000
59.750368,-66.425546,0.000000
59.751841,-66.312546,0.000000
59.753308,-66.199546,0.000000
59.754769,-66.086546,0.000000
59.756223,-65.973546,0.000000
59.757672,-65.860546,0.000000
59.759115,-65.747546,0.000000
59.760552,-65.634546,0.000000
59.761983,-65.521546,0.000000
59.763409,-65.408546,0.000000
59.764828,-65.295546,0.000000
59.766241,-65.182546,0.000000
59.767648,-65.069546,0.000000
59.769050,-64.956546,0.000000
59.770445,-64.843546,0.000000
59.771835,-64.730546,0.000000
59.773219,-64.617546,0.000000
59.774598,-64.504546,0.000000
59.775970,-64.391546,0.000000
59.777336,-64.278546,0.000000
59.778697,-64.165546,0.000000
59.780052,-64.052546,0.000000
59.781401,-63.939546,0.000000
59.782745,-63.826546,0.000000
59.784082,-63.713546,0.000000
59.785415,-63.600546,0.000000
59.786741,-63.487546,0.000000
59.788061,-63.374546,0.000000
59.789376,-63.261546,0.000000
59.790685,-63.148546,0.000000
59.791988,-63.035546,0.000000
59.793286,-62.922546,0.000000
59.794579,-62.809546,0.000000
59.795866,-62.696546,0.000000
59.797146,-62.583546,0.000000
59.798422,-62.470546,0.000000
59.799692,-62.357546,0.000000
59.800956,-62.244546,0.000000
59.802215,-62.131546,0.000000
59.803468,-62.018546,0.000000
59.804716,-61.905546,0.000000
59.805958,-61.792546,0.000000
59.807194,-61.679546,0.000000
59.808425,-61.566546,0.000000
59.809651,-61.453546,0.000000
59.810871,-61.340546,0.000000
59.812086,-61.227546,0.000000
59.813296,-61.114546,0.000000
59.814500,-61.001546,0.000000
59.815698,-60.888546,0.000000
59.816891,-60.775546,0.000000
59.818079,-60.662546,0.000000
59.819261,-60.549546,0.000000
59.820438,-60.436546,0.000000
59.821610,-60.323546,0.000000
59.822777,-60.210546,0.000000
59.823938,-60.097546,0.000000
59.825093,-59.984546,0.000000
59.826244,-59.871546,0.000000
59.827389,-59.758546,0.000000
59.828529,-59.645546,0.000000
59.829663,-59.532546,0.000000
59.830793,-59.419546,0.000000
59.831917,-59.306546,0.000000
59.833036,-59.193546,0.000000
59.834150,-59.080546,0.000000
59.835258,-58.967546,0.000000
59.836362,-58.854546,0.000000
59.837460,-58.741546,0.000000
59.838553,-58.628546,0.000000
59.839641,-58.515546,0.000000
59.840724,-58.402546,0.000000
59.841802,-58.289546,0.000000
59.842874,-58.176546,0.000000
59.843942,-58.063546,0.000000
59.845004,-57.950546,0.000000
59.846062,-57.837546,0.000000
59.847115,-57.724546,0.000000
59.848162,-57.611546,0.000000
59.849205,-57.498546,0.000000
59.850242,-57.385546,0.000000
59.851274,-57.272546,0.000000
59.852302,-57.159546,0.000000
59.853324,-57.046546,0.000000
59.854342,-56.933546,0.000000
59.855354,-56.820546,0.000000
59.856362,-56.707546,0.000000
59.857365,-56.594546,0.000000
59.858363,-56.481546,0.000000
59.859356,-56.368546,0.000000
59.860344,-56.255546,0.000000
59.861327,-56.142546,0.000000
59.862305,-56.029546,0.000000
59.863279,-55.916546,0.000000
59.864248,-55.803546,0.000000
59.865212,-55.690546,0.000000
59.866171,-55.577546,0.000000
59.867125,-55.464546,0.000000
59.868075,-55.351546,0.000000
59.869020,-55.238546,0.000000
59.869960,-55.125546,0.000000
59.870896,-55.012546,0.000000
59.871827,-54.899546,0.000000
59.872753,-54.786546,0.000000
59.873674,-54.673546,0.000000
59.874590,-54.560546,0.000000
59.875502,-54.447546,0.000000
59.876410,-54.334546,0.000000
59.877313,-54.221546,0.000000
59.878211,-54.108546,0.000000
59.879105,-53.995546,0.000000
59.879993,-53.882546,0.000000
59.880878,-53.769546,0.000000
59.881757,-53.656546,0.000000
59.882632,-53.543546,0.000000
59.883503,-53.430546,0.000000
59.884370,-53.317546,0.000000
59.885231,-53.204546,0.000000
59.886088,-53.091546,0.000000
59.886941,-52.978546,0.000000
59.887789,-52.865546,0.000000
59.888633,-52.752546,0.000000
59.889472,-52.639546,0.000000
59.890307,-52.526546,0.000000
59.891137,-52.413546,0.000000
59.891964,-52.300546,0.000000
59.892785,-52.187546,0.000000
59.893602,-52.074546,0.000000
59.894415,-51.961546,0.000000
59.895223,-51.848546,0.000000
59.896028,-51.735546,0.000000
59.896828,-51.622546,0.000000
59.897623,-51.509546,0.000000
59.898415,-51.396546,0.000000
59.899201,-51.283546,0.000000
59.899984,-51.170546,0.000000
59.900762,-51.057546,0.000000
59.901536,-50.944546,0.000000
59.902306,-50.831546,0.000000
59.903072,-50.718546,0.000000
59.903833,-50.605546,0.000000
59.904591,-50.492546,0.000000
59.905343,-50.379546,0.000000
59.906092,-50.266546,0.000000
59.906837,-50.153546,0.000000
59.907577,-50.040546,0.000000
59.908314,-49.927546,0.000000
59.909046,-49.814546,0.000000
59.909775,-49.701546,0.000000
59.910499,-49.588546,0.000000
59.911218,-49.475546,0.000000
59.911934,-49.362546,0.000000
59.912646,-49.249546,0.000000
59.913354,-49.136546,0.000000
59.914058,-49.023546,0.000000
59.914758,-48.910546,0.000000
59.915454,-48.797546,0.000000
59.916145,-48.684546,0.000000
59.916833,-48.571546,0.000000
59.917517,-48.458546,0.000000
59.918196,-48.345546,0.000000
59.918872,-48.232546,0.000000
59.919544,-48.119546,0.000000
59.920213,-48.006546,0.000000
59.920877,-47.893546,0.000000
59.921537,-47.780546,0.000000
59.922193,-47.667546,0.000000
59.922846,-47.554546,0.000000
59.923494,-47.441546,0.000000
59.924139,-47.328546,0.000000
59.924780,-47.215546,0.000000
59.925418,-47.102546,0.000000
59.926051,-46.989546,0.000000
59.926680,-46.876546,0.000000
59.927306,-46.763546,0.000000
59.927928,-46.650546,0.000000
59.928547,-46.537546,0.000000
59.929161,-46.424546,0.000000
59.929772,-46.311546,0.000000
59.930379,-46.198546,0.000000
59.930983,-46.085546,0.000000
59.931582,-45.972546,0.000000
59.932178,-45.859546,0.000000
59.932771,-45.746546,0.000000
59.933360,-45.633546,0.000000
59.933945,-45.520546,0.000000
59.934526,-45.407546,0.000000
59.935104,-45.294546,0.000000
59.935678,-45.181546,0.000000
59.936249,-45.068546,0.000000
59.936816,-44.955546,0.000000
59.937380,-44.842546,0.000000
59.937940,-44.729546,0.000000
59.938496,-44.616546,0.000000
59.939050,-44.503546,0.000000
59.939599,-44.390546,0.000000
59.940145,-44.277546,0.000000
59.940687,-44.164546,0.000000
59.941226,-44.051546,0.000000
59.941762,-43.938546,0.000000
59.942294,-43.825546,0.000000
59.942823,-43.712546,0.000000
59.943348,-43.599546,0.000000
59.943870,-43.486546,0.000000
59.944388,-43.373546,0.000000
59.944903,-43.260546,0.000000
59.945415,-43.147546,0.000000
59.945923,-43.034546,0.000000
59.946428,-42.921546,0.000000
59.946930,-42.808546,0.000000
59.947429,-42.695546,0.000000
59.947923,-42.582546,0.000000
59.948415,-42.469546,0.000000
59.948904,-42.356546,0.000000
59.949389,-42.243546,0.000000
59.949871,-42.130546,0.000000
59.950350,-42.017546,0.000000
59.950825,-41.904546,0.000000
59.951297,-41.791546,0.000000
59.951766,-41.678546,0.000000
59.952232,-41.565546,0.000000
59.952695,-41.452546,0.000000
59.953154,-41.339546,0.000000
59.953611,-41.226546,0.000000
59.954064,-41.113546,0.000000
59.954514,-41.000546,0.000000
59.954961,-40.887546,0.000000
59.955405,-40.774546,0.000000
59.955845,-40.661546,0.000000
59.956283,-40.548546,0.000000
59.956718,-40.435546,0.000000
59.957149,-40.322546,0.000000
59.957578,-40.209546,0.000000
59.958003,-40.096546,0.000000
59.958426,-39.983546,0.000000
59.958845,-39.870546,0.000000
59.959261,-39.757546,0.000000
59.959675,-39.644546,0.000000
59.960085,-39.531546,0.000000
59.960493,-39.418546,0.000000
59.960897,-39.305546,0.000000
59.961299,-39.192546,0.000000
59.961698,-39.079546,0.000000
59.962093,-38.966546,0.000000
59.962486,-38.853546,0.000000
59.962876,-38.740546,0.000000
59.963263,-38.627546,0.000000
59.963648,-38.514546,0.000000
59.964029,-38.401546,0.000000
59.964408,-38.288546,0.000000
59.964784,-38.175546,0.000000
59.965156,-38.062546,0.000000
59.965527,-37.949546,0.000000
59.965894,-37.836546,0.000000
59.966259,-37.723546,0.000000
59.966621,-37.610546,0.000000
59.966980,-37.497546,0.000000
59.967336,-37.384546,0.000000
59.967689,-37.271546,0.000000
59.968040,-37.158546,0.000000
59.968388,-37.045546,0.000000
59.968734,-36.932546,0.000000
59.969077,-36.819546,0.000000
59.969417,-36.706546,0.000000
59.969755,-36.593546,0.000000
59.970089,-36.480546,0.000000
59.970421,-36.367546,0.000000
59.970751,-36.254546,0.000000
59.971078,-36.141546,0.000000
59.971402,-36.028546,0.000000
59.971724,-35.915546,0.000000
59.972044,-35.802546,0.000000
59.972360,-35.689546,0.000000
59.972674,-35.576546,0.000000
59.972986,-35.463546,0.000000
59.973295,-35.350546,0.000000
59.973602,-35.237546,0.000000
59.973906,-35.124546,0.000000
59.974207,-35.011546,0.000000
59.974506,-34.898546,0.000000
59.974803,-34.785546,0.000000
59.975097,-34.672546,0.000000
59.975389,-34.559546,0.000000
59.975678,-34.446546,0.000000
59.975965,-34.333546,0.000000
59.976250,-34.220546,0.000000
59.976532,-34.107546,0.000000
59.976811,-33.994546,0.000000
59.977089,-33.881546,0.000000
59.977364,-33.768546,0.000000
59.977636,-33.655546,0.000000
59.977907,-33.542546,0.000000
59.978175,-33.429546,0.000000
59.978440,-33.316546,0.000000
59.978704,-33.203546,0.000000
59.978965,-33.090546,0.000000
59.979223,-32.977546,0.000000
59.979480,-32.864546,0.000000
59.979734,-32.751546,0.000000
59.979986,-32.638546,0.000000
59.980236,-32.525546,0.000000
59.980484,-32.412546,0.000000
59.980729,-32.299546,0.000000
59.980972,-32.186546,0.000000
59.981213,-32.073546,0.000000
59.981452,-31.960546,0.000000
59.981689,-31.847546,0.000000
59.981923,-31.734546,0.000000
59.982156,-31.621546,0.000000
59.982386,-31.508546,0.000000
59.982614,-31.395546,0.000000
59.982840,-31.282546,0.000000
59.983064,-31.169546,0.000000
59.983286,-31.056546,0.000000
59.983505,-30.943546,0.000000
59.983723,-30.830546,0.000000
59.983939,-30.717546,0.000000
59.984153,-30.604546,0.000000
59.984364,-30.491546,0.000000
59.984574,-30.378546,0.000000
59.984781,-30.265546,0.000000
59.984987,-30.152546,0.000000
59.985190,-30.039546,0.000000
59.985392,-29.926546,0.000000
59.985592,-29.813546,0.000000
59.985790,-29.700546,0.000000
59.985985,-29.587546,0.000000
59.986179,-29.474546,0.000000
59.986371,-29.361546,0.000000
59.986561,-29.248546,0.000000
59.986749,-29.135546,0.000000
59.986936,-29.022546,0.000000
59.987120,-28.909546,0.000000
59.987303,-28.796546,0.000000
59.987483,-28.683546,0.000000
59.987662,-28.570546,0.000000
59.987839,-28.457546,0.000000
59.988014,-28.344546,0.000000
59.988188,-28.231546,0.000000
59.988360,-28.118546,0.000000
59.988530,-28.005546,0.000000
59.988698,-27.892546,0.000000
59.988864,-27.779546,0.000000
59.989028,-27.666546,0.000000
59.989191,-27.553546,0.000000
59.989352,-27.440546,0.000000
59.989512,-27.327546,0.000000
59.989670,-27.214546,0.000000
59.989826,-27.101546,0.000000
59.989980,-26.988546,0.000000
59.990133,-26.875546,0.000000
59.990284,-26.762546,0.000000
59.990433,-26.649546,0.000000
59.990581,-26.536546,0.000000
59.990727,-26.423546,0.000000
59.990871,-26.310546,0.000000
59.991014,-26.197546,0.000000
59.991155,-26.084546,0.000000
59.991295,-25.971546,0.000000
59.991433,-25.858546,0.000000
59.991569,-25.745546,0.000000
59.991704,-25.632546,0.000000
59.991838,-25.519546,0.000000
59.991970,-25.406546,0.000000
59.992100,-25.293546,0.000000
59.992229,-25.180546,0.000000
59.992356,-25.067546,0.000000
59.992482,-24.954546,0.000000
59.992606,-24.841546,0.000000
59.992729,-24.728546,0.000000
59.992851,-24.615546,0.000000
59.992971,-24.502546,0.000000
59.993089,-24.389546,0.000000
59.993206,-24.276546,0.000000
59.993322,-24.163546,0.000000
59.993436,-24.050546,0.000000
59.993549,-23.937546,0.000000
59.993661,-23.824546,0.000000
59.993771,-23.711546,0.000000
59.993879,-23.598546,0.000000
59.993987,-23.485546,0.000000
59.994093,-23.372546,0.000000
59.994197,-23.259546,0.000000
59.994301,-23.146546,0.000000
59.994403,-23.033546,0.000000
59.994503,-22.920546,0.000000
59.994603,-22.807546,0.000000
59.994701,-22.694546,0.000000
59.994798,-22.581546,0.000000
59.994893,-22.468546,0.000000
59.994988,-22.355546,0.000000
59.995081,-22.242546,0.000000
59.995173,-22.129546,0.000000
59.995263,-22.016546,0.000000
59.995353,-21.903546,0.000000
59.995441,-21.790546,0.000000
59.995528,-21.677546,0.000000
59.995614,-21.564546,0.000000
59.995698,-21.451546,0.000000
59.995782,-21.338546,0.000000
59.995864,-21.225546,0.000000
59.995945,-21.112546,0.000000
59.996025,-20.999546,0.000000
59.996104,-20.886546,0.000000
59.996182,-20.773546,0.000000
59.996258,-20.660546,0.000000
59.996334,-20.547546,0.000000
59.996408,-20.434546,0.000000
59.996481,-20.321546,0.000000
59.996554,-20.208546,0.000000
59.996625,-20.095546,0.000000
59.996695,-19.982546,0.000000
59.996764,-19.869546,0.000000
59.996832,-19.756546,0.000000
59.996899,-19.643546,0.000000
59.996965,-19.530546,0.000000
59.997030,-19.417546,0.000000
59.997094,-19.304546,0.000000
59.997157,-19.191546,0.000000
59.997219,-19.078546,0.000000
59.997280,-18.965546,0.000000
59.997340,-18.852546,0.000000
59.997399,-18.739546,0.000000
59.997458,-18.626546,0.000000
59.997515,-18.513546,0.000000
59.997571,-18.400546,0.000000
59.997626,-18.287546,0.000000
59.997681,-18.174546,0.000000
59.997735,-18.061546,0.000000
59.997787,-17.948546,0.000000
59.997839,-17.835546,0.000000
59.997890,-17.722546,0.000000
59.997940,-17.609546,0.000000
59.997989,-17.496546,0.000000
59.998038,-17.383546,0.000000
59.998085,-17.270546,0.000000
59.998132,-17.157546,0.000000
59.998178,-17.044546,0.000000
59.998223,-16.931546,0.000000
59.998267,-16.818546,0.000000
59.998311,-16.705546,0.000000
59.998353,-16.592546,0.000000
59.998395,-16.479546,0.000000
59.998436,-16.366546,0.000000
59.998477,-16.253546,0.000000
59.998516,-16.140546,0.000000
59.998555,-16.027546,0.000000
59.998593,-15.914546,0.000000
59.998631,-15.801546,0.000000
59.998668,-15.688546,0.000000
59.998704,-15.575546,0.000000
