===BEGIN_METADATA===
Test Type: Force Cycle,Force: 20N,Cycles: 100,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 03,Time since Last Test: ~5min
Number of ICB-Sensors: 1,Sensor Label(s): A
ICB-Sensor A's Serial#: 001,Length: 100mm,Spacing: 40mm,Saturation Load: 70N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: N/A,kA1: 1.0,dA1: 1.0,cA1: 1.0,kA2: 1.0,dA2: 1.0,cA2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,Processed_Time
3.808791,-0454143,-0558947,14:42:33.184243
3.818790,-0454463,-0558596,14:42:33.184243
3.828784,-0454542,-0559233,14:42:33.184243
3.838781,-0453968,-0558437,14:42:33.230785
3.848842,-0454880,-0559116,14:42:33.230785
3.858846,-0454177,-0559007,14:42:33.230785
3.868840,-0454548,-0558491,14:42:33.231789
3.878835,-0454502,-0559414,14:42:33.231789
3.888829,-0454085,-0558426,14:42:33.277111
3.898863,-0454885,-0558993,14:42:33.278112
3.908877,-0454165,-0559105,14:42:33.278112
3.918871,-0454348,-0558535,14:42:33.278112
3.928867,-0454567,-0559312,14:42:33.278112
3.938864,-0454032,-0558487,14:42:33.324254
3.948899,-0455005,-0559128,14:42:33.324254
3.958900,-0454080,-0558952,14:42:33.324254
3.968897,-0454488,-0558618,14:42:33.324254
3.978898,-0454680,-0559221,14:42:33.370798
3.988951,-0454078,-0558479,14:42:33.370798
3.998958,-0454783,-0558891,14:42:33.371800
4.008982,-0454024,-0559154,14:42:33.371800
4.018978,-0454421,-0558476,14:42:33.371800
4.028977,-0454621,-0559410,14:42:33.417768
4.039011,-0453946,-0558548,14:42:33.417768
4.049009,-0454853,-0559088,14:42:33.417768
4.059003,-0454157,-0559020,14:42:33.417768
4.069002,-0454455,-0558490,14:42:33.417768
4.079002,-0454503,-0559226,14:42:33.464560
4.089034,-0454024,-0558506,14:42:33.464560
4.099030,-0454871,-0558876,14:42:33.464560
4.109080,-0454144,-0558954,14:42:33.464560
4.119081,-0454509,-0558491,14:42:33.511852
4.129143,-0454423,-0559330,14:42:33.511852
4.139154,-0454069,-0558455,14:42:33.511852
