Time_A,Strain_A1_raw,Strain_A2_raw,Time_B,Strain_B1_raw,Strain_B2_raw,Current_Time
36.595968,-0716000,-0583069,36.593369,-0844422,+0534334,21:50:32.750573
36.607224,-0715439,-0583177,36.604620,-0844255,+0533988,21:50:32.750573
36.618473,-0716233,-0583516,36.618675,-0844180,+0534545,21:50:32.750573
36.632525,-0716877,-0583096,36.629926,-0847478,+0532710,21:50:32.813344
36.649666,-0716572,-0583020,36.649897,-0850325,+0532072,21:50:32.813344
36.663752,-0717271,-0583088,36.661148,-0853245,+0529725,21:50:32.814357
36.674998,-0715610,-0583247,36.675200,-0856365,+0527608,21:50:32.814357
36.689055,-0715027,-0583130,36.686449,-0860249,+0526108,21:50:32.885095
36.703211,-0716206,-0583126,36.700607,-0866246,+0522903,21:50:32.885095
36.714470,-0717049,-0583220,36.711866,-0872048,+0520269,21:50:32.885095
36.728552,-0716254,-0583174,36.725947,-0880597,+0515064,21:50:32.885095
36.739800,-0715166,-0583307,36.737194,-0888294,+0510929,21:50:32.885095
36.753901,-0716042,-0583502,36.751298,-0898868,+0505750,21:50:32.886007
36.765150,-0717072,-0583169,36.765436,-0911487,+0499847,21:50:32.934024
36.779359,-0716493,-0583205,36.776762,-0922014,+0493742,21:50:32.934931
36.793423,-0715327,-0583124,36.790814,-0932337,+0488525,21:50:32.934931
36.804662,-0715482,-0583237,36.802059,-0937577,+0486319,21:50:32.934931
36.815906,-0716642,-0583307,36.816113,-0941844,+0484487,21:50:32.987591
36.830070,-0716969,-0583137,36.830279,-0946185,+0481806,21:50:32.987591
36.844129,-0716122,-0583169,36.841524,-0953460,+0477985,21:50:32.987591
36.855402,-0714949,-0583300,36.852808,-0961214,+0473749,21:50:32.988864
36.869471,-0716101,-0583350,36.866871,-0976277,+0466250,21:50:33.045938
36.883689,-0716575,-0583050,36.881146,-0997104,+0455396,21:50:33.046687
36.897811,-0716227,-0582881,36.895204,-1020356,+0443857,21:50:33.046687
36.909055,-0715681,-0583026,36.906448,-1034455,+0436212,21:50:33.046687
36.920298,-0716012,-0583290,36.920532,-1045295,+0430721,21:50:33.102454
36.934461,-0716516,-0583272,36.934678,-1052433,+0428101,21:50:33.102454
36.948525,-0717135,-0583433,36.945917,-1061977,+0423266,21:50:33.102454
36.959817,-0716043,-0582927,36.960021,-1070203,+0418195,21:50:33.102454
36.973895,-0715404,-0582993,36.971291,-1081865,+0412001,21:50:33.102454
36.985143,-0716381,-0583114,36.985348,-1093112,+0406571,21:50:33.154181
36.999304,-0716899,-0583263,36.996711,-1101446,+0402794,21:50:33.154181
37.013367,-0716841,-0583074,37.010759,-1113066,+0396314,21:50:33.154181
37.024607,-0715555,-0582970,37.022008,-1122622,+0390839,21:50:33.154181
37.038673,-0714887,-0583115,37.036165,-1136277,+0384330,21:50:33.194859
37.050016,-0716737,-0583116,37.050224,-1150852,+0377057,21:50:33.194859
37.064105,-0717371,-0583140,37.061499,-1160445,+0371989,21:50:33.194859
37.075347,-0715569,-0583379,37.075556,-1169195,+0367333,21:50:33.244019
37.089500,-0715108,-0583328,37.089705,-1171728,+0366503,21:50:33.248084
37.103555,-0715858,-0583229,37.100950,-1163391,+0370815,21:50:33.249021
37.114795,-0717166,-0583163,37.112191,-1163142,+0371388,21:50:33.249021
37.128865,-0716260,-0583053,37.126260,-1163513,+0370960,21:50:33.301621
37.143009,-0716016,-0583001,37.140402,-1163192,+0370943,21:50:33.301621
37.157238,-0715606,-0583121,37.157494,-1163608,+0370843,21:50:33.301621
37.174256,-0715612,-0583419,37.171645,-1163598,+0370567,21:50:33.301621
37.185494,-0716296,-0583003,37.182888,-1162475,+0371305,21:50:33.348672
37.199631,-0716857,-0583117,37.197028,-1162442,+0371435,21:50:33.348672
37.210874,-0716123,-0583046,37.211077,-1163406,+0370971,21:50:33.348672
37.224922,-0715748,-0583171,37.222318,-1163957,+0370651,21:50:33.348672
37.236165,-0716132,-0583121,37.236456,-1162992,+0370977,21:50:33.411689
37.250308,-0716715,-0582915,37.247712,-1162379,+0371409,21:50:33.411689
37.264414,-0716367,-0583234,37.261810,-1162932,+0371148,21:50:33.411689
37.275667,-0716121,-0583277,37.273059,-1164017,+0370807,21:50:33.411689
37.289724,-0716091,-0583214,37.287114,-1163155,+0370750,21:50:33.412695
37.300967,-0716511,-0582971,37.301271,-1162599,+0371377,21:50:33.459157
37.315127,-0717325,-0582984,37.312527,-1162786,+0371124,21:50:33.459157
37.326374,-0716229,-0583131,37.326600,-1163705,+0370982,21:50:33.459157
37.340451,-0715408,-0583307,37.337846,-1163375,+0370761,21:50:33.501770
37.354580,-0715896,-0583166,37.351976,-1162871,+0371134,21:50:33.502771
37.365852,-0716950,-0583280,37.366063,-1162660,+0371304,21:50:33.502771
37.379913,-0716952,-0583278,37.377307,-1163045,+0371457,21:50:33.502771
37.391158,-0716441,-0583280,37.391466,-1163359,+0371070,21:50:33.552283
37.405317,-0715469,-0583255,37.402721,-1162983,+0371148,21:50:33.553278
37.419382,-0716882,-0583363,37.416772,-1162503,+0371251,21:50:33.553278
37.430618,-0717458,-0583288,37.428013,-1162978,+0371305,21:50:33.598519
37.444782,-0716468,-0583360,37.442186,-1163323,+0371153,21:50:33.598519
37.456039,-0715238,-0583344,37.456244,-1162950,+0370848,21:50:33.599534
37.470153,-0716168,-0583332,37.467553,-1162960,+0371144,21:50:33.599534
37.481402,-0717503,-0583230,37.481615,-1162324,+0371293,21:50:33.645678
37.495560,-0716677,-0583143,37.495767,-1163132,+0371204,21:50:33.645678
37.509628,-0716400,-0583217,37.507025,-1163361,+0370834,21:50:33.645678
37.520873,-0716248,-0583295,37.518264,-1162853,+0371248,21:50:33.645678
37.534954,-0716605,-0583167,37.532440,-1162397,+0371028,21:50:33.701330
37.549146,-0717230,-0582991,37.546540,-1162842,+0371470,21:50:33.701330
37.560394,-0716307,-0583133,37.557785,-1163570,+0370822,21:50:33.701330
37.574491,-0715599,-0583410,37.571897,-1163344,+0370815,21:50:33.702330
37.585748,-0716297,-0583220,37.586040,-1163036,+0371262,21:50:33.758481
37.599903,-0716906,-0583410,37.597298,-1162267,+0371418,21:50:33.758481
37.613953,-0717568,-0583246,37.611403,-1162796,+0371368,21:50:33.758481
37.625249,-0716105,-0583200,37.625451,-1163951,+0370949,21:50:33.758481
37.639303,-0715345,-0583286,37.636693,-1162853,+0371140,21:50:33.815846
37.653424,-0716275,-0583190,37.650834,-1163127,+0370929,21:50:33.816843
37.670510,-0716882,-0583300,37.667938,-1162833,+0371351,21:50:33.816843
37.684789,-0716725,-0583333,37.682193,-1162332,+0371516,21:50:33.816843
37.696045,-0716802,-0583078,37.693439,-1162814,+0371539,21:50:33.863183
37.710211,-0716275,-0583064,37.707609,-1163576,+0370923,21:50:33.863183
37.724269,-0715972,-0583300,37.721665,-1163360,+0370705,21:50:33.863183
37.735536,-0716346,-0583169,37.732929,-1162417,+0371289,21:50:33.863183
37.749588,-0716916,-0583357,37.746997,-1162457,+0371446,21:50:33.914701
37.760930,-0716682,-0583202,37.761139,-1162888,+0371038,21:50:33.914701
37.774993,-0715679,-0583133,37.772419,-1163614,+0371062,21:50:33.914701
37.786270,-0716364,-0583077,37.786472,-1162508,+0371321,21:50:33.960434
37.800324,-0716750,-0583227,37.800632,-1161942,+0371494,21:50:33.960434
37.814484,-0717611,-0583039,37.811875,-1162805,+0371269,21:50:33.961354
37.825722,-0716050,-0583437,37.823117,-1163789,+0370957,21:50:33.961354
37.839775,-0716287,-0583313,37.837172,-1162890,+0371055,21:50:34.008114
37.853948,-0716230,-0583283,37.851339,-1162801,+0371402,21:50:34.008114
37.865184,-0717392,-0583153,37.862581,-1162828,+0371390,21:50:34.009111
37.879281,-0716780,-0583090,37.876678,-1163113,+0371357,21:50:34.009111
37.890522,-0715470,-0583261,37.890732,-1163663,+0371084,21:50:34.065461
37.904741,-0715809,-0583106,37.904954,-1162854,+0371298,21:50:34.065461
37.918800,-0716405,-0583215,37.916193,-1162237,+0371301,21:50:34.065461
37.930041,-0717071,-0583371,37.930273,-1162931,+0371195,21:50:34.065461
37.944126,-0716166,-0583165,37.941520,-1163359,+0370970,21:50:34.065461
37.955369,-0715392,-0583145,37.955674,-1163463,+0370865,21:50:34.112482
37.969532,-0716354,-0583147,37.966928,-1162478,+0371320,21:50:34.113484
37.983648,-0717612,-0583048,37.981044,-1162200,+0371510,21:50:34.113484
37.994890,-0716460,-0583173,37.992285,-1127944,+0389030,21:50:34.162499
38.009020,-0716249,-0583079,38.006413,-1128007,+0388623,21:50:34.162499
38.020263,-0716376,-0583145,38.020474,-1114512,+0394916,21:50:34.162499
38.034319,-0716830,-0583239,38.031720,-1102661,+0402423,21:50:34.163526
38.048446,-0717251,-0583199,38.045930,-1092558,+0407354,21:50:34.233633
38.062597,-0716139,-0583278,38.059991,-1084719,+0410339,21:50:34.233633
38.073845,-0715534,-0583224,38.071238,-1080765,+0411798,21:50:34.233633
38.087934,-0716574,-0583356,38.085325,-1077927,+0414192,21:50:34.233633
38.099179,-0716980,-0583101,38.099505,-1075724,+0415173,21:50:34.280745
38.113368,-0717017,-0583178,38.110761,-1074641,+0415291,21:50:34.281649
38.124614,-0715406,-0583225,38.124835,-1073548,+0415644,21:50:34.281649
38.138710,-0715578,-0583345,38.136104,-1074677,+0415493,21:50:34.281649
38.152763,-0716884,-0583103,38.150161,-1074913,+0415696,21:50:34.283658
38.164014,-0717338,-0583354,38.161409,-1072501,+0417229,21:50:34.328453
38.178201,-0716182,-0583035,38.175596,-1070332,+0418003,21:50:34.329049
38.195295,-0715790,-0583088,38.192700,-1069123,+0418313,21:50:34.329049
38.206550,-0715295,-0583004,38.203947,-1067739,+0418847,21:50:34.329049
38.217793,-0716222,-0583174,38.218074,-1066462,+0419826,21:50:34.374879
38.231928,-0717365,-0583005,38.232135,-1065672,+0420380,21:50:34.375909
38.245983,-0716538,-0583019,38.243383,-1065856,+0419881,21:50:34.375909
38.257246,-0715386,-0583287,38.257453,-1066246,+0419305,21:50:34.422614
38.271368,-0715989,-0583208,38.268763,-1066287,+0419786,21:50:34.422614
38.285425,-0716419,-0583141,38.282868,-1067468,+0419389,21:50:34.422614
38.296720,-0716896,-0583084,38.294114,-1069317,+0417930,21:50:34.422614
38.310775,-0716305,-0583232,38.308166,-1072650,+0416144,21:50:34.472409
38.324901,-0715480,-0583092,38.322305,-1076065,+0414149,21:50:34.472409
38.336156,-0716400,-0583199,38.333564,-1078009,+0414017,21:50:34.472409
38.350218,-0717520,-0583166,38.347614,-1080249,+0412887,21:50:34.472409
38.361464,-0716340,-0582864,38.361738,-1083492,+0410407,21:50:34.515405
38.375586,-0715836,-0583008,38.372989,-1088234,+0407731,21:50:34.515405
38.386836,-0716185,-0583256,38.387087,-1091492,+0406830,21:50:34.516508
38.400941,-0716633,-0583053,38.398334,-1097209,+0404341,21:50:34.566078
38.415077,-0717241,-0583399,38.412476,-1104398,+0400524,21:50:34.566078
38.426329,-0716144,-0582966,38.423728,-1111284,+0396111,21:50:34.566078
38.440395,-0716243,-0583176,38.437787,-1120428,+0391423,21:50:34.566078
38.451638,-0716366,-0583092,38.449039,-1128415,+0389282,21:50:34.628174
38.465799,-0717172,-0583021,38.463198,-1133795,+0385892,21:50:34.632679
38.477045,-0716251,-0583224,38.477247,-1139908,+0381982,21:50:34.632679
38.491100,-0715446,-0583169,38.488521,-1146895,+0378283,21:50:34.632679
38.502383,-0716238,-0583093,38.502600,-1151899,+0376786,21:50:34.632679
38.516447,-0716851,-0583198,38.513933,-1157710,+0374043,21:50:34.671527
38.530613,-0717385,-0583293,38.528012,-1163442,+0370736,21:50:34.672516
38.541887,-0715851,-0583041,38.542102,-1167029,+0368864,21:50:34.672516
38.555949,-0715271,-0583178,38.553343,-1164848,+0370688,21:50:34.725520
38.570082,-0716934,-0583342,38.567481,-1162781,+0371358,21:50:34.725520
38.581329,-0717436,-0583159,38.578728,-1162869,+0371315,21:50:34.725520
38.595425,-0716366,-0583160,38.592827,-1163221,+0371301,21:50:34.725520
38.606675,-0715293,-0583216,38.604069,-1163658,+0370869,21:50:34.780578
38.620853,-0716141,-0582907,38.621094,-1162944,+0370907,21:50:34.780578
38.635019,-0716458,-0583120,38.632415,-1162142,+0371601,21:50:34.780578
38.646267,-0716383,-0583035,38.646473,-1162830,+0371663,21:50:34.780578
38.660436,-0716420,-0583256,38.660687,-1162964,+0371580,21:50:34.842834
38.680450,-0716943,-0582990,38.677845,-1162936,+0371201,21:50:34.842834
38.691693,-0715589,-0583355,38.689119,-1163820,+0371119,21:50:34.843828
38.705803,-0716176,-0583335,38.703204,-1162684,+0371287,21:50:34.843828
38.717059,-0716717,-0583211,38.717363,-1162071,+0371344,21:50:34.894481
38.731233,-0717625,-0583182,38.728630,-1162949,+0371364,21:50:34.894481
38.742528,-0715835,-0583020,38.742760,-1163875,+0371023,21:50:34.897479
38.756620,-0715062,-0583183,38.754014,-1163028,+0371046,21:50:34.898478
38.767861,-0716369,-0583198,38.765259,-1162075,+0371343,21:50:34.898478
38.781922,-0717039,-0583009,38.779433,-1163044,+0371510,21:50:34.955678
38.796105,-0716047,-0583096,38.793529,-1162892,+0371263,21:50:34.956928
38.807397,-0715534,-0582921,38.804793,-1162883,+0371097,21:50:34.957453
38.821450,-0716612,-0583035,38.818844,-1162784,+0371321,21:50:34.957453
38.832693,-0717165,-0583398,38.830094,-1162656,+0371551,21:50:35.005007
38.846818,-0716995,-0582993,38.844260,-1163028,+0371424,21:50:35.006006
38.858107,-0716336,-0582970,38.858367,-1163573,+0371187,21:50:35.007013
38.872213,-0715413,-0583075,38.869612,-1162816,+0371211,21:50:35.007013
38.886272,-0716822,-0583175,38.883662,-1162293,+0371268,21:50:35.046161
38.900421,-0717489,-0583046,38.897851,-1161984,+0371558,21:50:35.047161
38.911809,-0716417,-0583055,38.912019,-1137771,+0382395,21:50:35.047161
38.925873,-0715895,-0583194,38.923266,-1148665,+0378061,21:50:35.047161
38.937118,-0715341,-0583096,38.937464,-1142702,+0381190,21:50:35.106566
38.954208,-0716594,-0583145,38.951615,-1139009,+0383482,21:50:35.106566
38.968372,-0716970,-0583063,38.965785,-1135586,+0385539,21:50:35.107177
38.979638,-0716566,-0583282,38.977034,-1133238,+0386190,21:50:35.107177
38.993762,-0716235,-0583162,38.991190,-1131437,+0386647,21:50:35.160643
39.007895,-0715847,-0583182,39.005298,-1130956,+0386516,21:50:35.160643
39.019145,-0716286,-0583039,39.016536,-1131555,+0387032,21:50:35.161646
39.030384,-0716996,-0582953,39.030589,-1133677,+0385607,21:50:35.161646
39.044438,-0716241,-0583273,39.041839,-1137056,+0383670,21:50:35.220762
39.058643,-0715694,-0583233,39.056042,-1143660,+0380147,21:50:35.220762
39.069893,-0716321,-0582935,39.067285,-1149214,+0378039,21:50:35.222756
39.083944,-0716739,-0583072,39.081338,-1155140,+0375271,21:50:35.222756
39.095186,-0716190,-0583290,39.092581,-1160095,+0372263,21:50:35.222756
39.109279,-0716289,-0583157,39.106735,-1164851,+0369707,21:50:35.263187
39.123400,-0716299,-0583088,39.120794,-1163402,+0371212,21:50:35.263187
39.134648,-0716640,-0583178,39.132045,-1162007,+0371596,21:50:35.263187
39.148731,-0716412,-0582927,39.146123,-1162561,+0371466,21:50:35.311854
39.160052,-0716149,-0583215,39.160257,-1163523,+0371139,21:50:35.311854
39.174104,-0715651,-0583039,39.171497,-1163024,+0370986,21:50:35.311854
39.185356,-0716060,-0583278,39.188513,-1163051,+0371203,21:50:35.311854
39.202365,-0716542,-0583248,39.202670,-1162790,+0371104,21:50:35.357531
39.216535,-0717191,-0583254,39.213936,-1162507,+0371738,21:50:35.357531
39.227787,-0716327,-0583051,39.227987,-1163434,+0371176,21:50:35.357531
39.241833,-0715939,-0583287,39.239229,-1163335,+0370886,21:50:35.407497
39.255973,-0715505,-0583319,39.253375,-1162894,+0371253,21:50:35.407497
39.267232,-0717083,-0583183,39.264624,-1162144,+0371499,21:50:35.407497
39.281280,-0717653,-0582951,39.278675,-1162893,+0371647,21:50:35.407497
39.292526,-0716021,-0583213,39.289916,-1163219,+0371272,21:50:35.460360
39.306674,-0715114,-0583163,39.304076,-1162860,+0371337,21:50:35.460360
39.320769,-0716872,-0583000,39.318167,-1162529,+0371563,21:50:35.460360
39.332019,-0717559,-0583169,39.329414,-1162731,+0371600,21:50:35.460360
39.343263,-0716367,-0583228,39.343478,-1163037,+0371362,21:50:35.514306
39.357459,-0715414,-0583293,39.357658,-1163001,+0370906,21:50:35.514306
39.371507,-0716050,-0583086,39.368909,-1162893,+0371278,21:50:35.514306
39.382758,-0717352,-0583063,39.380157,-1162621,+0371519,21:50:35.514306
39.396816,-0716987,-0583017,39.394210,-1163177,+0371193,21:50:35.567004
39.410956,-0716581,-0583206,39.408386,-1163420,+0371211,21:50:35.567004
39.422241,-0715520,-0583094,39.419637,-1162776,+0371422,21:50:35.567004
39.436305,-0716914,-0583061,39.433698,-1162415,+0371480,21:50:35.567004
39.447550,-0717382,-0583191,39.447809,-1162183,+0371854,21:50:35.611509
39.461684,-0716348,-0583166,39.459079,-1146196,+0378531,21:50:35.612436
39.475737,-0715185,-0583209,39.473131,-1158458,+0373276,21:50:35.612436
39.486978,-0716166,-0583115,39.484379,-1156592,+0374802,21:50:35.659130
39.501150,-0716859,-0583136,39.498567,-1158691,+0373661,21:50:35.659130
39.512424,-0716530,-0582909,39.512660,-1162229,+0371582,21:50:35.660120
39.526532,-0716066,-0583032,39.523924,-1163647,+0370565,21:50:35.660120
39.537796,-0716258,-0583257,39.538007,-1163086,+0371155,21:50:35.715347
39.554810,-0716566,-0583055,39.552212,-1162722,+0371432,21:50:35.715347
39.566065,-0716944,-0583349,39.563459,-1162766,+0371871,21:50:35.715347
39.577309,-0716636,-0583104,39.577586,-1162916,+0371362,21:50:35.715347
39.591466,-0715553,-0583064,39.591671,-1163353,+0370957,21:50:35.715347
39.605520,-0715668,-0583000,39.605808,-1162972,+0371145,21:50:35.762051
39.619688,-0716243,-0583026,39.617090,-1162367,+0371420,21:50:35.762051
39.630934,-0717155,-0582966,39.631137,-1162156,+0371494,21:50:35.762051
39.645054,-0716373,-0583162,39.642451,-1162990,+0371506,21:50:35.809032
39.659175,-0715817,-0583124,39.656570,-1163718,+0370925,21:50:35.809032
39.670419,-0716318,-0583239,39.670625,-1162966,+0371449,21:50:35.810039
39.684479,-0716667,-0583221,39.681871,-1162627,+0371404,21:50:35.810039
39.701537,-0716424,-0583237,39.701871,-1162779,+0371382,21:50:35.853339
39.715718,-0717212,-0583160,39.713117,-1162696,+0371748,21:50:35.853339
39.729809,-0716168,-0583058,39.727205,-1162861,+0371126,21:50:35.853339
39.741055,-0715497,-0583113,39.741338,-1163604,+0371151,21:50:35.913244
39.755234,-0715811,-0582961,39.752636,-1162848,+0371220,21:50:35.913244
39.766484,-0717104,-0583630,39.766691,-1162471,+0371595,21:50:35.914233
39.780550,-0716996,-0583054,39.777950,-1162968,+0371370,21:50:35.914233
39.794692,-0716478,-0583062,39.792106,-1163381,+0371110,21:50:35.964000
39.805962,-0715333,-0583312,39.803370,-1163021,+0371405,21:50:35.964000
39.820028,-0716163,-0583178,39.817447,-1162688,+0371477,21:50:35.964000
39.831303,-0717780,-0583219,39.828699,-1162803,+0371347,21:50:35.964000
39.845357,-0716448,-0583280,39.842756,-1163212,+0371236,21:50:36.014340
39.859474,-0715902,-0583495,39.856883,-1163959,+0370973,21:50:36.014340
39.870735,-0715985,-0583300,39.871027,-1163011,+0371284,21:50:36.014340
39.884871,-0716587,-0583059,39.882266,-1146205,+0379332,21:50:36.015335
39.896117,-0717211,-0583207,39.896407,-1160664,+0372808,21:50:36.080649
39.910270,-0716108,-0583109,39.907663,-1162481,+0371042,21:50:36.080649
39.924324,-0715442,-0583421,39.921759,-1163197,+0370911,21:50:36.080649
39.935611,-0716489,-0582976,39.933008,-1162279,+0371436,21:50:36.080649
39.949668,-0716786,-0583182,39.947061,-1162710,+0371756,21:50:36.080649
39.960933,-0716233,-0583120,39.958335,-1162889,+0371261,21:50:36.150740
39.975052,-0715649,-0583310,39.972449,-1163222,+0371206,21:50:36.150740
39.989214,-0715467,-0583039,39.986608,-1162867,+0371365,21:50:36.150740
40.003269,-0716980,-0582889,40.000670,-1162408,+0371481,21:50:36.150740
40.014518,-0717416,-0583442,40.011914,-1162735,+0371445,21:50:36.150740
40.028612,-0715995,-0582943,40.026011,-1163209,+0371352,21:50:36.196585
40.042770,-0715309,-0583047,40.040171,-1163601,+0371110,21:50:36.197104
40.054018,-0716069,-0583141,40.051411,-1150189,+0378846,21:50:36.197104
40.065259,-0717372,-0583277,40.065465,-1156844,+0374019,21:50:36.197104
40.079311,-0716500,-0583320,40.076702,-1162321,+0371167,21:50:36.242333
40.093474,-0716094,-0583204,40.090871,-1163594,+0371285,21:50:36.243339
40.104720,-0716109,-0583229,40.102111,-1162502,+0371542,21:50:36.243339
40.118770,-0717034,-0583348,40.116165,-1162401,+0371627,21:50:36.243339
40.130025,-0716638,-0583170,40.130365,-1162671,+0371676,21:50:36.292662
40.144245,-0716268,-0583357,40.141644,-1163420,+0370970,21:50:36.292662
40.155499,-0715687,-0583221,40.155724,-1163344,+0371101,21:50:36.292662
40.169571,-0716229,-0583342,40.166966,-1162312,+0371447,21:50:36.335763
40.183703,-0716629,-0583054,40.181133,-1162243,+0371514,21:50:36.335763
40.194984,-0716282,-0583374,40.195193,-1162066,+0372396,21:50:36.335763
40.209047,-0715740,-0583299,40.212286,-1161038,+0372064,21:50:36.335763
40.229146,-0716371,-0583076,40.226664,-1163170,+0371181,21:50:36.381699
40.243331,-0715329,-0583112,40.240731,-1163460,+0371117,21:50:36.381699
40.254586,-0715886,-0583205,40.251981,-1162721,+0371292,21:50:36.381699
40.265833,-0717002,-0583297,40.266042,-1162287,+0371602,21:50:36.453198
40.279987,-0716471,-0583126,40.280186,-1162871,+0371149,21:50:36.453198
40.294034,-0716135,-0583014,40.291429,-1163510,+0370963,21:50:36.453198
40.305279,-0715961,-0583365,40.302674,-1162594,+0371243,21:50:36.453198
40.319373,-0716258,-0583231,40.316768,-1162837,+0371386,21:50:36.541920
40.333540,-0716704,-0583403,40.330957,-1162364,+0371680,21:50:36.541920
40.344827,-0716315,-0583124,40.345062,-1153658,+0375308,21:50:36.541920
40.358919,-0715404,-0583498,40.356324,-1162075,+0371089,21:50:36.542910
40.372998,-0716275,-0583353,40.370393,-1163058,+0371503,21:50:36.542910
40.384244,-0716868,-0583115,40.381637,-1161943,+0371711,21:50:36.542910
40.395484,-0716219,-0583131,40.395692,-1162722,+0371619,21:50:36.602318
40.409604,-0715843,-0583144,40.406998,-1163553,+0371161,21:50:36.602318
40.423679,-0715195,-0583267,40.421096,-1162919,+0371366,21:50:36.602318
40.434950,-0716422,-0583128,40.435201,-1162851,+0371572,21:50:36.602318
40.449052,-0717102,-0583179,40.446452,-1159340,+0374207,21:50:36.602318
40.460302,-0716030,-0583267,40.460505,-1156591,+0373622,21:50:36.602318
40.474354,-0715264,-0583027,40.471752,-1160858,+0371835,21:50:36.602318
40.485598,-0716390,-0583234,40.485918,-1162826,+0371562,21:50:36.644302
40.499776,-0717056,-0583250,40.497184,-1162756,+0371586,21:50:36.644302
40.513845,-0716464,-0583245,40.511240,-1162981,+0371266,21:50:36.644302
40.525090,-0715581,-0583182,40.522484,-1163354,+0371014,21:50:36.690647
40.539248,-0715540,-0583242,40.536672,-1162871,+0371371,21:50:36.690647
40.550524,-0716680,-0583389,40.550731,-1162299,+0371380,21:50:36.691574
40.564603,-0717175,-0583152,40.562008,-1162681,+0371400,21:50:36.691574
40.578688,-0715889,-0583158,40.576090,-1148491,+0377953,21:50:36.737502
40.590031,-0715034,-0582961,40.590246,-1153668,+0375636,21:50:36.738502
40.604211,-0716174,-0583270,40.604415,-1156012,+0374129,21:50:36.738502
40.618297,-0716531,-0583181,40.615693,-1159905,+0372840,21:50:36.786731
40.632428,-0717103,-0583393,40.629861,-1162836,+0371468,21:50:36.786731
40.646563,-0715971,-0583424,40.643961,-1163055,+0371192,21:50:36.786731
40.657812,-0715419,-0583331,40.655200,-1163059,+0370989,21:50:36.786731
40.669046,-0716213,-0583171,40.669248,-1162652,+0371356,21:50:36.834569
40.683176,-0717140,-0583102,40.683386,-1162421,+0371639,21:50:36.834569
40.697335,-0716812,-0583204,40.694729,-1162657,+0371602,21:50:36.834569
40.711388,-0715505,-0583202,40.708787,-1157412,+0376011,21:50:36.834569
40.722634,-0716191,-0583149,40.725949,-1157719,+0373833,21:50:36.879073
40.742734,-0715819,-0583146,40.740175,-1159982,+0372267,21:50:36.879073
40.756848,-0714939,-0583317,40.754249,-1162597,+0371266,21:50:36.879073
40.768120,-0716123,-0582942,40.768422,-1162642,+0371624,21:50:36.935419
40.782281,-0717253,-0583217,40.779675,-1162657,+0371567,21:50:36.936134
40.796334,-0716033,-0583248,40.793729,-1162732,+0371411,21:50:36.936134
40.807587,-0715384,-0583190,40.804982,-1163024,+0371192,21:50:36.989593
40.821751,-0716207,-0583205,40.819151,-1162770,+0371605,21:50:36.989593
40.833015,-0717130,-0583341,40.833221,-1162609,+0371765,21:50:36.989593
40.847086,-0716857,-0583230,40.844511,-1162514,+0371779,21:50:36.989593
40.858364,-0715467,-0582990,40.858569,-1159167,+0372346,21:50:36.989593
40.872418,-0715703,-0583231,40.869810,-1162903,+0371401,21:50:37.035449
40.886567,-0716231,-0582891,40.883957,-1162340,+0371420,21:50:37.036085
40.897806,-0717068,-0583228,40.895199,-1162952,+0371577,21:50:37.036085
40.911859,-0716190,-0583086,40.909348,-1163019,+0371388,21:50:37.036085
40.923214,-0715808,-0583192,40.923521,-1163576,+0371155,21:50:37.081514
40.937381,-0716390,-0583349,40.937591,-1162576,+0371509,21:50:37.081514
40.951471,-0716623,-0583170,40.948871,-1161954,+0371681,21:50:37.082405
40.962722,-0716434,-0583287,40.962954,-1162603,+0371530,21:50:37.149636
40.976915,-0716084,-0583091,40.977125,-1163579,+0371373,21:50:37.149636
40.990972,-0715341,-0583034,40.988365,-1162806,+0370948,21:50:37.149636
41.002212,-0716604,-0583093,40.999610,-1158630,+0373949,21:50:37.149636
41.016269,-0717038,-0583098,41.013662,-1160905,+0372674,21:50:37.199812
41.027595,-0716246,-0583399,41.027802,-1161567,+0371851,21:50:37.199812
41.041665,-0715705,-0583278,41.039059,-1162806,+0370906,21:50:37.200884
41.055785,-0716504,-0583088,41.053183,-1162673,+0371361,21:50:37.200884
41.067030,-0716942,-0583379,41.064424,-1162396,+0371820,21:50:37.200884
41.078271,-0716374,-0583341,41.078472,-1162911,+0371350,21:50:37.236215
41.092404,-0715753,-0583273,41.092606,-1163435,+0370972,21:50:37.236215
41.106459,-0715199,-0583137,41.103852,-1162817,+0371210,21:50:37.236215
41.117701,-0716663,-0583223,41.117913,-1162518,+0371380,21:50:37.289009
41.131872,-0717340,-0583174,41.129266,-1162605,+0371629,21:50:37.289009
41.145924,-0716149,-0583093,41.143316,-1163184,+0371384,21:50:37.290077
41.157207,-0715280,-0583189,41.157450,-1163397,+0371085,21:50:37.290077
41.171342,-0715993,-0583171,41.168759,-1162959,+0371308,21:50:37.346087
41.185492,-0716387,-0583219,41.182891,-1162077,+0371670,21:50:37.347088
41.199554,-0716449,-0583090,41.196950,-1145753,+0379604,21:50:37.347088
41.210800,-0716015,-0583160,41.208191,-1153420,+0375622,21:50:37.348084
41.222037,-0715969,-0583364,41.222240,-1154702,+0375541,21:50:37.348084
41.236090,-0715623,-0583316,41.236487,-1160700,+0372347,21:50:37.392958
41.253161,-0716215,-0583256,41.250669,-1162608,+0371285,21:50:37.392958
41.264523,-0716961,-0583042,41.264728,-1162229,+0371387,21:50:37.392958
