Time_A,Strain_A1_raw,Strain_A2_raw,Time_B,Strain_B1_raw,Strain_B2_raw,Current_Time
15.718836,-0711779,-0574605,15.733848,-1161362,+0376544,17:25:23.110110
15.762715,-0712344,-0574580,15.778107,-1161256,+0376351,17:25:23.154152
15.806598,-0712108,-0574569,15.822324,-1161020,+0376437,17:25:23.200450
15.850473,-0712030,-0574560,15.866640,-1161338,+0376501,17:25:23.249125
15.894389,-0712380,-0574643,15.910810,-1161143,+0376381,17:25:23.294650
15.938283,-0711899,-0574562,15.954981,-1161093,+0376549,17:25:23.349594
15.982198,-0711919,-0574574,15.999150,-1161332,+0376529,17:25:23.404309
16.026113,-0712264,-0574605,16.043321,-1161111,+0376439,17:25:23.405313
16.070027,-0711813,-0574581,16.087492,-1161042,+0376580,17:25:23.468090
16.113959,-0712166,-0574511,16.131664,-1161379,+0376514,17:25:23.518170
16.157920,-0712270,-0574566,16.175877,-1161057,+0376445,17:25:23.564208
16.201833,-0711793,-0574582,16.220049,-1161145,+0376545,17:25:23.620121
16.245747,-0712216,-0574564,16.264220,-1161288,+0376449,17:25:23.620121
16.289659,-0712062,-0574569,16.308391,-1161029,+0376371,17:25:23.677336
16.333573,-0711909,-0574540,16.352562,-1161154,+0376581,17:25:23.732329
16.377510,-0712276,-0574465,16.396738,-1161231,+0376433,17:25:23.779431
16.421415,-0711841,-0574504,16.440950,-1161097,+0376480,17:25:23.825658
16.465291,-0712091,-0574464,16.485170,-1161311,+0376559,17:25:23.872458
16.509214,-0712304,-0574583,16.529339,-1161236,+0376377,17:25:23.917910
16.553129,-0711802,-0574567,16.573511,-1161085,+0376518,17:25:23.968731
16.597046,-0712135,-0574540,16.617683,-1161278,+0376592,17:25:23.968731
16.640960,-0712064,-0574638,16.661852,-1161128,+0376464,17:25:24.063338
16.684876,-0711818,-0574552,16.706023,-1161002,+0376480,17:25:24.063338
16.728796,-0712274,-0574558,16.750222,-1161291,+0376545,17:25:24.120521
16.772742,-0712151,-0574648,16.794392,-1161170,+0376495,17:25:24.165733
16.816676,-0711810,-0574562,16.838563,-1161134,+0376489,17:25:24.219512
16.860593,-0712302,-0574555,16.882733,-1161326,+0376522,17:25:24.274464
16.904513,-0711881,-0574548,16.926914,-1161103,+0376351,17:25:24.322526
16.948416,-0711970,-0574591,16.971083,-1161090,+0376532,17:25:24.322526
16.992330,-0712251,-0574613,17.015253,-1161299,+0376453,17:25:24.370257
17.036245,-0711822,-0574555,17.059467,-1160967,+0376423,17:25:24.416346
17.080129,-0712342,-0574603,17.103681,-1161165,+0376569,17:25:24.467510
17.124013,-0712083,-0574677,17.147892,-1161266,+0376446,17:25:24.509790
17.167922,-0711793,-0574531,17.192062,-1161004,+0376402,17:25:24.557185
17.211850,-0712271,-0574527,17.236245,-1161223,+0376578,17:25:24.620298
17.255789,-0711956,-0574572,17.280454,-1161261,+0376540,17:25:24.665671
17.299693,-0711886,-0574517,17.324666,-1161007,+0376443,17:25:24.713004
17.343602,-0712291,-0574565,17.368837,-1161206,+0376535,17:25:24.761939
17.387514,-0711869,-0574701,17.413008,-1161211,+0376459,17:25:24.806211
17.431440,-0712021,-0574547,17.457177,-1161012,+0376440,17:25:24.851654
17.475358,-0712192,-0574682,17.501349,-1161262,+0376560,17:25:24.851654
17.519275,-0711770,-0574535,17.545546,-1161151,+0376418,17:25:24.900873
17.563233,-0712190,-0574639,17.589760,-1160988,+0376455,17:25:24.962045
17.607129,-0712148,-0574684,17.633944,-1161273,+0376496,17:25:25.006261
17.651110,-0711809,-0574592,17.678122,-1161109,+0376368,17:25:25.055605
17.695003,-0712558,-0574606,17.722339,-1161045,+0376518,17:25:25.103349
17.738922,-0711921,-0574608,17.766553,-1161280,+0376520,17:25:25.146467
17.782802,-0711912,-0574589,17.810765,-1161082,+0376470,17:25:25.195650
17.826684,-0712302,-0574601,17.854978,-1161095,+0376491,17:25:25.239629
17.870588,-0711848,-0574693,17.899151,-1161245,+0376523,17:25:25.293328
17.914506,-0712156,-0574618,17.943337,-1161070,+0376361,17:25:25.350817
17.958426,-0712213,-0574664,17.987514,-1161118,+0376496,17:25:25.350817
18.002342,-0711970,-0574678,18.031703,-1161265,+0376419,17:25:25.400573
18.046271,-0712281,-0574740,18.075876,-1161034,+0376447,17:25:25.458313
18.090242,-0712094,-0574651,18.120050,-1161145,+0376570,17:25:25.509380
18.134192,-0711951,-0574670,18.164260,-1161254,+0376441,17:25:25.554530
18.178100,-0712341,-0574738,18.208431,-1160987,+0376464,17:25:25.606136
18.222028,-0712030,-0574759,18.252611,-1161175,+0376525,17:25:25.606136
18.265965,-0711971,-0574720,18.296822,-1161226,+0376455,17:25:25.664942
18.309844,-0712483,-0574719,18.341023,-1161051,+0376514,17:25:25.710503
18.353734,-0711934,-0574767,18.385237,-1161249,+0376497,17:25:25.762212
18.397617,-0712179,-0574681,18.429455,-1161159,+0376421,17:25:25.808544
18.441494,-0712200,-0574701,18.473669,-1161011,+0376461,17:25:25.850750
18.485373,-0711950,-0574698,18.517919,-1161278,+0376561,17:25:25.900099
18.529255,-0712351,-0574714,18.562164,-1161164,+0376454,17:25:25.945154
18.573165,-0712117,-0574685,18.606375,-1161055,+0376492,17:25:25.992662
18.617044,-0712159,-0574831,18.650618,-1161320,+0376485,17:25:26.044467
18.660932,-0712386,-0574700,18.694789,-1161067,+0376379,17:25:26.099257
18.704853,-0711922,-0574708,18.739003,-1161084,+0376487,17:25:26.100271
18.748736,-0712063,-0574839,18.783240,-1161250,+0376504,17:25:26.146105
18.792667,-0712330,-0574675,18.827411,-1161065,+0376455,17:25:26.195484
18.836619,-0711829,-0574688,18.871594,-1161120,+0376510,17:25:26.237413
18.880529,-0712270,-0574738,18.915808,-1161262,+0376498,17:25:26.283594
18.924410,-0712308,-0574733,18.960055,-1161057,+0376431,17:25:26.341617
18.968291,-0711817,-0574682,19.004269,-1161080,+0376580,17:25:26.394577
19.012167,-0712365,-0574711,19.048491,-1161316,+0376423,17:25:26.438253
19.056056,-0712035,-0574736,19.092726,-1161045,+0376366,17:25:26.487149
19.099942,-0711935,-0574686,19.136941,-1161196,+0376590,17:25:26.533595
19.143839,-0712410,-0574772,19.181152,-1161260,+0376468,17:25:26.533595
19.187733,-0711891,-0574744,19.225365,-1161041,+0376495,17:25:26.587630
19.275507,-0712267,-0574798,19.269577,-1161168,+0376536,17:25:26.658797
19.319391,-0712271,-0574661,19.313746,-1161229,+0376436,17:25:26.705559
19.363332,-0711842,-0574722,19.357916,-1161053,+0376447,17:25:26.753087
19.407265,-0712344,-0574763,19.402087,-1161232,+0376430,17:25:26.797804
19.451181,-0712187,-0574730,19.446258,-1161202,+0376445,17:25:26.797804
19.495102,-0711845,-0574722,19.490427,-1161065,+0376508,17:25:26.846479
19.539018,-0712229,-0574718,19.534599,-1161284,+0376567,17:25:26.897364
19.582926,-0712085,-0574728,19.578771,-1161232,+0376489,17:25:26.950200
19.626847,-0711984,-0574720,19.622941,-1161082,+0376488,17:25:27.001437
19.670770,-0712350,-0574660,19.667112,-1161318,+0376581,17:25:27.045442
19.714689,-0711797,-0574660,19.711283,-1161147,+0376433,17:25:27.097282
19.758611,-0712112,-0574642,19.755452,-1161085,+0376540,17:25:27.153691
19.802575,-0712253,-0574686,19.799661,-1161300,+0376555,17:25:27.153691
19.846491,-0711823,-0574709,19.843832,-1161109,+0376414,17:25:27.203833
19.890397,-0712459,-0574703,19.888077,-1161152,+0376604,17:25:27.250464
19.934295,-0712129,-0574655,19.932248,-1161305,+0376481,17:25:27.293979
19.978214,-0711800,-0574571,19.976489,-1161116,+0376404,17:25:27.343070
20.022133,-0712323,-0574631,20.020659,-1161140,+0376529,17:25:27.400369
20.066058,-0711955,-0574561,20.064831,-1161270,+0376459,17:25:27.449285
20.109963,-0711973,-0574719,20.109044,-1161053,+0376471,17:25:27.497222
20.153878,-0712278,-0574604,20.153215,-1161186,+0376483,17:25:27.545510
20.197794,-0712070,-0574592,20.197386,-1161249,+0376459,17:25:27.593381
20.241712,-0712200,-0574689,20.241557,-1161029,+0376518,17:25:27.637123
20.285629,-0712164,-0574575,20.285728,-1161227,+0376615,17:25:27.637123
20.329552,-0711750,-0574656,20.329899,-1161275,+0376470,17:25:27.682272
20.373466,-0712261,-0574610,20.374074,-1161002,+0376515,17:25:27.730557
20.417377,-0712073,-0574623,20.418288,-1161296,+0376645,17:25:27.775567
20.461253,-0711880,-0574493,20.462502,-1161193,+0376477,17:25:27.823026
20.505162,-0712564,-0574619,20.506678,-1161069,+0376531,17:25:27.874333
20.549083,-0711886,-0574571,20.550850,-1161275,+0376581,17:25:27.921418
20.593006,-0712022,-0574561,20.595050,-1161146,+0376413,17:25:27.968440
20.636927,-0712249,-0574595,20.639221,-1161009,+0376524,17:25:28.013608
20.680852,-0711746,-0574591,20.683390,-1161303,+0376494,17:25:28.059234
20.724807,-0712140,-0574577,20.727565,-1161187,+0376429,17:25:28.108896
20.768692,-0712136,-0574603,20.771781,-1161116,+0376570,17:25:28.159319
20.812603,-0711995,-0574606,20.815992,-1161359,+0376507,17:25:28.213201
20.856518,-0712214,-0574626,20.860161,-1161090,+0376487,17:25:28.213201
20.900391,-0712051,-0574508,20.904377,-1161052,+0376604,17:25:28.261557
20.944273,-0711888,-0574636,20.948592,-1161232,+0376476,17:25:28.310390
20.988198,-0712395,-0574626,20.992806,-1161001,+0376471,17:25:28.370350
21.032110,-0711853,-0574525,21.036978,-1161131,+0376570,17:25:28.415794
21.075994,-0712155,-0574609,21.081192,-1161315,+0376466,17:25:28.467193
21.119888,-0712356,-0574591,21.125405,-1161039,+0376427,17:25:28.528506
21.163807,-0711804,-0574628,21.169576,-1161224,+0376556,17:25:28.528506
21.207684,-0712188,-0574611,21.213788,-1161201,+0376478,17:25:28.574395
21.251577,-0712121,-0574609,21.257959,-1161009,+0376467,17:25:28.619547
21.295505,-0711895,-0574576,21.302176,-1161278,+0376590,17:25:28.668799
21.339437,-0712316,-0574518,21.346350,-1161241,+0376439,17:25:28.740592
21.383356,-0711879,-0574587,21.390525,-1161005,+0376469,17:25:28.800192
21.427285,-0712105,-0574582,21.434762,-1161273,+0376617,17:25:28.800192
21.471160,-0712270,-0574596,21.478935,-1161126,+0376395,17:25:28.851052
21.515084,-0711829,-0574551,21.523138,-1161038,+0376477,17:25:28.900498
21.558964,-0712024,-0574600,21.567350,-1161263,+0376530,17:25:28.945167
21.602845,-0712185,-0574594,21.611566,-1161190,+0376435,17:25:28.994128
21.646755,-0711792,-0574519,21.655780,-1161102,+0376536,17:25:29.040251
21.690633,-0712221,-0574643,21.699996,-1161322,+0376440,17:25:29.087379
21.734530,-0712167,-0574562,21.744222,-1161072,+0376441,17:25:29.135002
21.778448,-0711812,-0574489,21.788419,-1161080,+0376584,17:25:29.195734
21.822369,-0712587,-0574604,21.832630,-1161332,+0376495,17:25:29.195734
21.866248,-0711884,-0574532,21.876804,-1161104,+0376480,17:25:29.239027
21.910175,-0711964,-0574500,21.920977,-1161132,+0376596,17:25:29.288141
21.954096,-0712250,-0574534,21.965153,-1161360,+0376516,17:25:29.334169
21.998074,-0711864,-0574557,22.009369,-1161033,+0376456,17:25:29.389964
22.041958,-0712313,-0574531,22.053588,-1161211,+0376554,17:25:29.472193
22.085838,-0712151,-0574497,22.097803,-1161264,+0376518,17:25:29.472193
22.129716,-0712270,-0574557,22.142006,-1161025,+0376458,17:25:29.525679
22.173596,-0712035,-0574483,22.186221,-1161214,+0376610,17:25:29.593982
22.217514,-0711812,-0574536,22.230400,-1161203,+0376432,17:25:29.593982
22.261411,-0712327,-0574542,22.274648,-1160987,+0376519,17:25:29.668173
22.305342,-0711869,-0574551,22.318831,-1161245,+0376589,17:25:29.732534
22.349220,-0712066,-0574534,22.363073,-1161265,+0376436,17:25:29.733173
22.393097,-0712254,-0574573,22.407245,-1161025,+0376493,17:25:29.788921
22.436981,-0711747,-0574567,22.451491,-1161285,+0376612,17:25:29.832341
22.480862,-0712235,-0574601,22.495732,-1161118,+0376412,17:25:29.882490
22.524745,-0712168,-0574591,22.539968,-1161042,+0376545,17:25:29.925210
22.568713,-0711774,-0574645,22.584178,-1161237,+0376630,17:25:29.977270
22.612584,-0712406,-0574548,22.628392,-1161141,+0376470,17:25:30.024172
22.656464,-0711944,-0574614,22.672615,-1161077,+0376601,17:25:30.068149
22.700336,-0711955,-0574575,22.716786,-1161236,+0376597,17:25:30.068526
22.744253,-0712270,-0574577,22.760957,-1161050,+0376473,17:25:30.115275
22.788168,-0711831,-0574595,22.805132,-1161050,+0376555,17:25:30.163701
22.832086,-0712008,-0574509,22.849303,-1161294,+0376585,17:25:30.210949
22.876000,-0712217,-0574539,22.893474,-1161014,+0376467,17:25:30.257698
22.919925,-0711896,-0574493,22.937644,-1161119,+0376589,17:25:30.299541
22.963867,-0712218,-0574628,22.981815,-1161355,+0376487,17:25:30.353504
23.007804,-0712147,-0574529,23.025986,-1161022,+0376494,17:25:30.412026
23.051724,-0711783,-0574525,23.070158,-1161166,+0376595,17:25:30.472487
23.095628,-0712299,-0574551,23.114329,-1161250,+0376532,17:25:30.472487
23.139542,-0711911,-0574541,23.158500,-1161027,+0376554,17:25:30.515653
23.183460,-0711894,-0574560,23.202688,-1161242,+0376531,17:25:30.569597
23.227405,-0712562,-0574477,23.246864,-1161126,+0376503,17:25:30.627424
23.271352,-0711825,-0574603,23.291038,-1160988,+0376451,17:25:30.673329
23.315312,-0712115,-0574573,23.335232,-1161145,+0376598,17:25:30.719340
23.359251,-0712249,-0574544,23.379445,-1161115,+0376489,17:25:30.765101
23.403147,-0711688,-0574486,23.423615,-1161037,+0376542,17:25:30.810572
23.447061,-0712199,-0574475,23.467784,-1161233,+0376552,17:25:30.858495
23.490976,-0712106,-0574582,23.511957,-1161114,+0376422,17:25:30.905687
23.534891,-0712011,-0574554,23.556132,-1160996,+0376525,17:25:30.950249
23.578812,-0712288,-0574603,23.600303,-1161267,+0376512,17:25:30.950249
23.622726,-0711961,-0574613,23.644472,-1161071,+0376436,17:25:30.997118
23.666642,-0711933,-0574505,23.688647,-1161021,+0376608,17:25:31.044744
23.710558,-0712210,-0574595,23.732860,-1161267,+0376561,17:25:31.095494
23.754451,-0711906,-0574534,23.777074,-1161117,+0376398,17:25:31.151156
23.798369,-0712062,-0574560,23.821245,-1161156,+0376579,17:25:31.199035
23.842300,-0712352,-0574605,23.865416,-1161277,+0376514,17:25:31.249231
23.886204,-0711780,-0574574,23.909644,-1161006,+0376462,17:25:31.303171
23.930082,-0712205,-0574596,23.953856,-1161082,+0376529,17:25:31.359504
23.973972,-0712088,-0574613,23.998050,-1161173,+0376504,17:25:31.360504
24.017886,-0711885,-0574583,24.042262,-1161034,+0376563,17:25:31.403074
24.061765,-0712332,-0574566,24.086433,-1161154,+0376615,17:25:31.449450
24.105716,-0711924,-0574580,24.130603,-1161220,+0376473,17:25:31.504250
24.149653,-0712168,-0574487,24.174774,-1161009,+0376500,17:25:31.558482
24.193573,-0712321,-0574586,24.218947,-1161113,+0376628,17:25:31.607158
24.237472,-0711797,-0574581,24.263117,-1161189,+0376501,17:25:31.653457
24.281389,-0712124,-0574524,24.307309,-1160977,+0376479,17:25:31.698204
24.325309,-0712196,-0574584,24.351521,-1161140,+0376602,17:25:31.758409
24.369230,-0711739,-0574525,24.395694,-1161173,+0376388,17:25:31.759407
24.413145,-0712310,-0574551,24.439865,-1161093,+0376572,17:25:31.809360
24.457064,-0712232,-0574555,24.484067,-1161240,+0376582,17:25:31.852235
24.500990,-0711906,-0574557,24.528240,-1161082,+0376456,17:25:31.899902
24.544927,-0712317,-0574666,24.572414,-1161100,+0376569,17:25:31.950075
24.588841,-0711899,-0574561,24.616628,-1161317,+0376576,17:25:31.992199
24.632724,-0712047,-0574534,24.660844,-1161027,+0376518,17:25:32.038904
24.676605,-0712282,-0574528,24.705074,-1161042,+0376616,17:25:32.099393
24.720511,-0711831,-0574490,24.749290,-1161258,+0376526,17:25:32.153447
24.764402,-0712422,-0574507,24.793537,-1161066,+0376565,17:25:32.154447
24.808283,-0712226,-0574530,24.837750,-1161079,+0376585,17:25:32.225448
24.852180,-0711784,-0574500,24.881925,-1161277,+0376515,17:25:32.273837
24.896069,-0712320,-0574543,24.926154,-1160930,+0376448,17:25:32.327173
24.939960,-0711982,-0574608,24.970366,-1161085,+0376598,17:25:32.327173
24.983842,-0711970,-0574455,25.014581,-1161232,+0376501,17:25:32.383402
25.027753,-0712387,-0574545,25.058759,-1160991,+0376493,17:25:32.441393
25.071634,-0712067,-0574581,25.103002,-1161265,+0376637,17:25:32.491051
25.115517,-0712069,-0574494,25.147216,-1161183,+0376486,17:25:32.538426
25.159420,-0712294,-0574639,25.191411,-1160950,+0376591,17:25:32.584252
25.203373,-0711790,-0574557,25.235641,-1161204,+0376614,17:25:32.631367
25.247265,-0712280,-0574563,25.279855,-1161218,+0376406,17:25:32.631367
25.291145,-0712175,-0574552,25.324069,-1160970,+0376550,17:25:32.678395
25.335049,-0711953,-0574543,25.368283,-1161259,+0376550,17:25:32.729380
25.378937,-0712601,-0574562,25.412497,-1161128,+0376500,17:25:32.787390
25.422862,-0711879,-0574556,25.456673,-1161028,+0376516,17:25:32.841308
25.466757,-0712039,-0574477,25.500890,-1161302,+0376572,17:25:32.896393
25.510648,-0712315,-0574610,25.545145,-1161083,+0376463,17:25:32.896393
25.554553,-0711901,-0574516,25.589357,-1161045,+0376640,17:25:32.943321
25.598433,-0712120,-0574614,25.633575,-1161240,+0376588,17:25:32.993226
25.642324,-0712218,-0574516,25.677815,-1161054,+0376453,17:25:33.049989
25.686207,-0711901,-0574609,25.722025,-1161016,+0376563,17:25:33.097640
25.730104,-0712271,-0574591,25.766239,-1161290,+0376556,17:25:33.143532
25.773984,-0712054,-0574515,25.810457,-1161050,+0376563,17:25:33.196248
25.817866,-0711894,-0574536,25.854669,-1161124,+0376656,17:25:33.255394
25.861747,-0712289,-0574645,25.898900,-1161255,+0376555,17:25:33.255394
25.905626,-0711904,-0574572,25.943134,-1160961,+0376552,17:25:33.302482
25.949503,-0712069,-0574582,25.987348,-1161099,+0376644,17:25:33.347035
26.037346,-0712532,-0574612,26.031564,-1161178,+0376505,17:25:33.389978
26.081262,-0711813,-0574567,26.075734,-1161049,+0376487,17:25:33.439293
26.125140,-0712234,-0574642,26.119905,-1161237,+0376620,17:25:33.484417
26.169066,-0712115,-0574579,26.164076,-1161176,+0376488,17:25:33.532458
26.212983,-0711806,-0574519,26.208247,-1160959,+0376554,17:25:33.580891
26.256918,-0712287,-0574603,26.252418,-1161252,+0376535,17:25:33.628141
26.300836,-0712081,-0574649,26.296589,-1161253,+0376501,17:25:33.677267
26.344790,-0712102,-0574691,26.340758,-1161068,+0376535,17:25:33.736433
26.388716,-0712297,-0574627,26.384929,-1161257,+0376612,17:25:33.780221
26.432630,-0711941,-0574672,26.429101,-1161136,+0376477,17:25:33.783228
26.476551,-0712105,-0574650,26.473270,-1161058,+0376547,17:25:33.825988
26.520466,-0712279,-0574602,26.517440,-1161307,+0376514,17:25:33.874420
26.564387,-0711851,-0574637,26.561613,-1161185,+0376454,17:25:33.922465
26.608280,-0712240,-0574662,26.605825,-1161084,+0376578,17:25:33.968286
26.652186,-0712282,-0574711,26.650039,-1161213,+0376538,17:25:34.014856
26.696064,-0711901,-0574650,26.694212,-1161067,+0376500,17:25:34.066170
26.740002,-0712372,-0574641,26.738404,-1161146,+0376609,17:25:34.120489
26.783924,-0712043,-0574640,26.782574,-1161320,+0376575,17:25:34.168557
26.827836,-0711912,-0574653,26.826813,-1160999,+0376449,17:25:34.215396
26.871776,-0712412,-0574694,26.870983,-1161208,+0376617,17:25:34.265006
26.915689,-0711877,-0574600,26.915157,-1161237,+0376504,17:25:34.308945
26.959605,-0712337,-0574657,26.959326,-1160989,+0376566,17:25:34.308945
27.003521,-0712243,-0574637,27.003495,-1161243,+0376641,17:25:34.356353
27.047468,-0711790,-0574578,27.047670,-1161213,+0376507,17:25:34.406445
27.091362,-0712337,-0574646,27.091884,-1160956,+0376486,17:25:34.465676
27.135239,-0712089,-0574575,27.136054,-1161214,+0376576,17:25:34.515641
27.179163,-0711793,-0574675,27.180226,-1161155,+0376463,17:25:34.557835
27.223039,-0712422,-0574655,27.224440,-1161010,+0376490,17:25:34.612913
27.266954,-0712148,-0574647,27.268650,-1161232,+0376531,17:25:34.675771
27.310868,-0711968,-0574756,27.312821,-1161177,+0376501,17:25:34.675771
27.354745,-0712259,-0574665,27.357033,-1161043,+0376504,17:25:34.740298
27.398666,-0711787,-0574637,27.401203,-1161267,+0376496,17:25:34.796703
27.442611,-0712151,-0574617,27.445374,-1161168,+0376452,17:25:34.853547
27.486541,-0712212,-0574662,27.489547,-1161044,+0376559,17:25:34.853547
27.530422,-0711829,-0574654,27.533718,-1161341,+0376563,17:25:34.920140
27.574371,-0712456,-0574647,27.577889,-1161078,+0376383,17:25:34.977430
27.618301,-0712107,-0574645,27.622058,-1160992,+0376550,17:25:34.977935
27.662178,-0711832,-0574610,27.666274,-1161272,+0376556,17:25:35.025455
27.706063,-0712265,-0574613,27.710523,-1160999,+0376470,17:25:35.076154
27.749957,-0711892,-0574620,27.754694,-1161119,+0376519,17:25:35.142789
27.793915,-0712010,-0574627,27.798873,-1161274,+0376524,17:25:35.203081
27.837863,-0712299,-0574522,27.843114,-1161024,+0376540,17:25:35.203081
27.881763,-0711961,-0574563,27.887335,-1161144,+0376573,17:25:35.259405
27.925655,-0712190,-0574639,27.931511,-1161250,+0376455,17:25:35.304272
27.969563,-0712145,-0574550,27.975749,-1161070,+0376508,17:25:35.349923
28.013447,-0711734,-0574675,28.019963,-1161188,+0376610,17:25:35.397278
28.057329,-0712350,-0574647,28.064183,-1161237,+0376411,17:25:35.443557
28.101237,-0711951,-0574602,28.108397,-1160931,+0376528,17:25:35.490841
28.145115,-0711981,-0574592,28.152614,-1161252,+0376572,17:25:35.539360
28.189033,-0712546,-0574626,28.196868,-1161146,+0376449,17:25:35.585096
28.232953,-0711870,-0574579,28.241049,-1161059,+0376537,17:25:35.633980
28.276887,-0712086,-0574673,28.285232,-1161271,+0376588,17:25:35.694979
28.320767,-0712244,-0574555,28.329448,-1161112,+0376502,17:25:35.694979
28.364653,-0711776,-0574530,28.373626,-1160975,+0376533,17:25:35.743251
28.408576,-0712190,-0574565,28.417800,-1161241,+0376597,17:25:35.840059
28.452458,-0712115,-0574599,28.462014,-1161069,+0376511,17:25:35.898219
28.496339,-0711920,-0574583,28.506229,-1161107,+0376533,17:25:35.899222
28.540235,-0712474,-0574532,28.550411,-1161280,+0376654,17:25:35.941466
28.584143,-0711968,-0574534,28.594624,-1161094,+0376484,17:25:35.987470
28.628018,-0711938,-0574652,28.638835,-1161082,+0376599,17:25:36.033404
28.671894,-0712349,-0574600,28.683053,-1161227,+0376477,17:25:36.033404
28.715771,-0711825,-0574558,28.727264,-1161073,+0376415,17:25:36.082406
28.759661,-0712099,-0574619,28.771476,-1161113,+0376630,17:25:36.129058
28.803558,-0712392,-0574490,28.815696,-1161262,+0376478,17:25:36.172960
28.847438,-0712220,-0574627,28.859910,-1161019,+0376460,17:25:36.219466
28.891342,-0712097,-0574604,28.904169,-1161160,+0376576,17:25:36.269213
28.935247,-0711891,-0574471,28.948343,-1161284,+0376460,17:25:36.315363
28.979178,-0712293,-0574573,28.992546,-1161059,+0376552,17:25:36.360751
29.023062,-0711953,-0574604,29.036762,-1161157,+0376648,17:25:36.408414
29.066940,-0712192,-0574568,29.080976,-1161148,+0376491,17:25:36.457831
29.110822,-0712378,-0574590,29.125190,-1160958,+0376502,17:25:36.500340
29.154706,-0711843,-0574595,29.169408,-1161193,+0376550,17:25:36.545531
29.198635,-0712224,-0574577,29.213653,-1161159,+0376456,17:25:36.594189
29.242513,-0712161,-0574636,29.257871,-1160944,+0376529,17:25:36.639715
29.286393,-0711809,-0574425,29.302117,-1161211,+0376611,17:25:36.686011
29.330269,-0712319,-0574504,29.346401,-1161145,+0376506,17:25:36.741396
29.374151,-0712235,-0574557,29.390574,-1160990,+0376554,17:25:36.795278
29.418076,-0711826,-0574499,29.434745,-1161260,+0376617,17:25:36.796278
29.461991,-0712339,-0574583,29.478915,-1161079,+0376462,17:25:36.844863
29.505908,-0711955,-0574593,29.523086,-1161035,+0376586,17:25:36.889448
29.549841,-0712042,-0574526,29.567257,-1161339,+0376571,17:25:36.935432
29.593765,-0712346,-0574574,29.611428,-1161055,+0376537,17:25:36.983982
29.637717,-0711737,-0574603,29.655599,-1161098,+0376583,17:25:37.037387
29.681637,-0712342,-0574567,29.699770,-1161215,+0376563,17:25:37.091748
29.725566,-0712093,-0574555,29.743941,-1160999,+0376481,17:25:37.136474
29.769467,-0711721,-0574586,29.788110,-1161059,+0376614,17:25:37.183221
29.813382,-0712246,-0574588,29.832280,-1161196,+0376468,17:25:37.183221
29.857298,-0711988,-0574539,29.876451,-1160954,+0376468,17:25:37.230605
29.901214,-0711844,-0574504,29.920622,-1161135,+0376583,17:25:37.278189
29.945127,-0712278,-0574547,29.964833,-1161167,+0376468,17:25:37.325405
29.989009,-0711888,-0574601,30.009050,-1160945,+0376568,17:25:37.372396
30.032902,-0711975,-0574487,30.053219,-1161176,+0376583,17:25:37.418457
30.076845,-0712240,-0574681,30.097391,-1161127,+0376511,17:25:37.479372
30.120766,-0711807,-0574566,30.141560,-1160920,+0376563,17:25:37.529828
30.164702,-0712204,-0574620,30.185730,-1161282,+0376543,17:25:37.587122
30.208592,-0712105,-0574565,30.229900,-1161118,+0376507,17:25:37.587122
30.252504,-0711760,-0574584,30.274116,-1160974,+0376600,17:25:37.634335
30.296389,-0712434,-0574593,30.318346,-1161233,+0376577,17:25:37.688468
30.340312,-0711957,-0574602,30.362517,-1161020,+0376496,17:25:37.748455
30.384237,-0711928,-0574527,30.406688,-1160985,+0376603,17:25:37.791835
30.428136,-0712328,-0574599,30.450870,-1161220,+0376635,17:25:37.840673
30.472052,-0711865,-0574595,30.495044,-1161051,+0376528,17:25:37.890424
30.515967,-0712054,-0574512,30.539214,-1161046,+0376644,17:25:37.954992
30.559881,-0712220,-0574509,30.583385,-1161256,+0376576,17:25:37.955991
30.603796,-0711886,-0574624,30.627578,-1161014,+0376501,17:25:38.012911
30.647717,-0712269,-0574469,30.671750,-1161106,+0376628,17:25:38.057424
30.691595,-0712142,-0574525,30.715953,-1161223,+0376526,17:25:38.104603
30.735510,-0711782,-0574527,30.760130,-1161011,+0376499,17:25:38.153890
30.779425,-0712366,-0574580,30.804301,-1161123,+0376619,17:25:38.199372
30.823340,-0711933,-0574493,30.848472,-1161170,+0376634,17:25:38.200368
30.867256,-0711970,-0574535,30.892686,-1160965,+0376495,17:25:38.251311
30.911131,-0712459,-0574558,30.936899,-1161067,+0376595,17:25:38.315329
30.955009,-0711801,-0574464,30.981079,-1161150,+0376491,17:25:38.370280
30.998891,-0712047,-0574480,31.025291,-1160949,+0376586,17:25:38.419314
31.042797,-0712231,-0574596,31.069476,-1161248,+0376646,17:25:38.465799
31.086722,-0711767,-0574511,31.113647,-1161088,+0376517,17:25:38.465799
31.130645,-0712371,-0574538,31.157861,-1160981,+0376585,17:25:38.510360
31.174550,-0711999,-0574529,31.202077,-1161200,+0376713,17:25:38.560407
31.218430,-0712038,-0574505,31.246329,-1161128,+0376464,17:25:38.604207
31.262322,-0712267,-0574536,31.290542,-1160950,+0376497,17:25:38.653154
31.306208,-0711947,-0574542,31.334713,-1161254,+0376571,17:25:38.701605
31.350135,-0711926,-0574558,31.378887,-1161021,+0376527,17:25:38.749364
31.394067,-0712307,-0574588,31.423062,-1161041,+0376667,17:25:38.798289
31.437993,-0711812,-0574531,31.467238,-1161160,+0376678,17:25:38.854724
