Time_A,Strain_A1_raw,Strain_A2_raw,Time_B,Strain_B1_raw,Strain_B2_raw,Current_Time
15.719647,-0712860,-0574864,15.734512,-0662485,+0624820,17:18:32.656035
15.763523,-0712612,-0574986,15.778681,-0663970,+0623946,17:18:32.656035
15.807467,-0713072,-0574984,15.822852,-0664729,+0624197,17:18:32.656035
15.851459,-0712701,-0574963,15.867022,-0664549,+0623348,17:18:32.656035
15.895373,-0712679,-0575074,15.911190,-0665577,+0622844,17:18:32.656035
15.939288,-0713036,-0574995,15.955362,-0669550,+0621831,17:18:32.656035
15.983205,-0712577,-0575010,15.999532,-0667499,+0622337,17:18:32.656035
16.027117,-0712798,-0574995,16.043704,-0666808,+0622476,17:18:32.656035
16.071033,-0712955,-0574971,16.087873,-0669205,+0622814,17:18:32.657036
16.114956,-0712507,-0574988,16.132041,-0667709,+0622434,17:18:32.657036
16.158837,-0712881,-0575034,16.176211,-0668078,+0622802,17:18:32.657036
16.202780,-0712851,-0574966,16.220382,-0669028,+0621377,17:18:32.657036
16.246656,-0712400,-0575059,16.264574,-0671248,+0622249,17:18:32.657036
16.290601,-0712953,-0575028,16.308748,-0668776,+0622971,17:18:32.657036
16.334586,-0712627,-0574984,16.352920,-0670383,+0621736,17:18:32.657036
16.378500,-0712473,-0575049,16.397091,-0669592,+0621685,17:18:32.657036
16.422419,-0712919,-0575033,16.441259,-0670366,+0621587,17:18:32.657036
16.466307,-0712427,-0575033,16.485505,-0670417,+0622280,17:18:32.657036
16.510245,-0712714,-0575070,16.529677,-0667802,+0622908,17:18:32.657036
16.554122,-0712933,-0574959,16.573887,-0667484,+0622072,17:18:32.657036
16.598031,-0712427,-0574976,16.618097,-0669236,+0622915,17:18:32.657036
16.641946,-0712797,-0575067,16.662267,-0666998,+0623431,17:18:32.657036
16.685835,-0712573,-0574980,16.706482,-0666922,+0624311,17:18:32.657036
16.729741,-0712420,-0574997,16.750694,-0665401,+0623917,17:18:32.657538
16.773636,-0712949,-0574997,16.794864,-0664904,+0623238,17:18:32.657538
16.817580,-0712515,-0575034,16.839041,-0666290,+0623524,17:18:32.657538
16.861462,-0712446,-0575019,16.883251,-0665865,+0623404,17:18:32.657538
16.905367,-0712972,-0575016,16.927463,-0665802,+0623226,17:18:32.657538
16.949283,-0712330,-0575004,16.971638,-0666944,+0622511,17:18:32.657538
16.993196,-0712710,-0575007,17.015806,-0667035,+0622641,17:18:32.657538
17.037135,-0712641,-0574933,17.059982,-0667743,+0621995,17:18:32.657538
17.081037,-0712253,-0575082,17.104150,-0668508,+0623286,17:18:32.657538
17.124944,-0712858,-0575049,17.148327,-0667924,+0620507,17:18:32.657538
17.168879,-0712558,-0575138,17.192499,-0673165,+0620172,17:18:32.657538
17.212827,-0712432,-0575073,17.236669,-0670368,+0621081,17:18:32.657538
17.256748,-0712833,-0575079,17.280845,-0671378,+0621458,17:18:32.657538
17.300633,-0712469,-0575024,17.325020,-0664484,+0622580,17:18:32.657538
17.344552,-0712413,-0575122,17.369189,-0671002,+0618066,17:18:32.657538
17.388453,-0712822,-0575070,17.413401,-0673925,+0620489,17:18:32.657538
17.432372,-0712367,-0574992,17.457586,-0671865,+0619720,17:18:32.657538
17.476292,-0712535,-0575007,17.501757,-0670015,+0620418,17:18:32.658541
17.520250,-0712703,-0575093,17.545934,-0668797,+0619985,17:18:32.658541
17.564171,-0712217,-0575002,17.590107,-0671272,+0620206,17:18:32.658541
17.608067,-0712747,-0574978,17.634318,-0670616,+0619165,17:18:32.658541
17.651962,-0712495,-0575010,17.678530,-0671350,+0619242,17:18:32.659541
17.695844,-0712266,-0575023,17.722745,-0671375,+0618189,17:18:32.659541
17.739749,-0712943,-0575119,17.766926,-0673505,+0617728,17:18:32.659541
17.783629,-0712372,-0575046,17.811143,-0672362,+0617083,17:18:32.659541
17.827543,-0712532,-0575033,17.855358,-0673724,+0615442,17:18:32.659541
17.871432,-0712832,-0575089,17.899577,-0680360,+0612933,17:18:32.659541
17.915308,-0712259,-0575002,17.943787,-0680979,+0614573,17:18:32.659541
17.959186,-0712584,-0575086,17.987998,-0678291,+0614369,17:18:32.659541
18.003075,-0712504,-0575112,18.032210,-0678740,+0613860,17:18:32.659541
18.046974,-0712292,-0575054,18.076432,-0680855,+0613439,17:18:32.659541
18.090858,-0712778,-0575001,18.120607,-0678880,+0616106,17:18:32.659541
18.134805,-0712468,-0575083,18.164819,-0677196,+0615286,17:18:32.659541
18.178709,-0712409,-0575039,18.209031,-0677819,+0614018,17:18:32.659541
18.222602,-0712834,-0575032,18.253276,-0680108,+0612952,17:18:32.659541
18.266510,-0712442,-0575060,18.297542,-0682282,+0611052,17:18:32.659541
18.310397,-0712605,-0575063,18.341755,-0684627,+0611105,17:18:32.659541
18.354299,-0712890,-0575109,18.385938,-0686057,+0609839,17:18:32.659541
18.398182,-0712378,-0575166,18.430153,-0689224,+0606907,17:18:32.659541
18.442101,-0712791,-0575079,18.474391,-0699543,+0602690,17:18:32.659541
18.485976,-0712620,-0575069,18.518602,-0704279,+0614599,17:18:32.659541
18.529878,-0712912,-0575078,18.562856,-0680963,+0623861,17:18:32.659541
18.573765,-0712467,-0575096,18.607028,-0682089,+0613159,17:18:32.659541
18.617699,-0712605,-0575094,18.651200,-0717090,+0599419,17:18:32.659541
18.661580,-0712859,-0575081,18.695414,-0729892,+0597962,17:18:32.659541
18.705467,-0712423,-0574996,18.739634,-0732230,+0596786,17:18:32.659541
18.749357,-0712667,-0575075,18.783872,-0738731,+0590910,17:18:32.659541
18.793239,-0712746,-0575113,18.828084,-0757382,+0582248,17:18:32.659541
18.837118,-0712395,-0575042,18.872296,-0778746,+0564694,17:18:32.659541
18.881002,-0712841,-0575103,18.916552,-0826059,+0531649,17:18:32.660541
18.924906,-0712643,-0575105,18.960766,-0908496,+0483465,17:18:32.660541
18.968806,-0712418,-0574964,19.004987,-1016016,+0410292,17:18:32.660541
19.012679,-0712939,-0575051,19.049214,-1136201,+0378436,17:18:32.660541
19.056617,-0712463,-0575173,19.093459,-1161545,+0374771,17:18:32.660541
19.100530,-0712471,-0575003,19.137628,-1163312,+0374753,17:18:32.660541
19.144455,-0712787,-0575039,19.181799,-1162967,+0374677,17:18:32.660541
19.188364,-0712355,-0574988,19.225968,-1162902,+0374838,17:18:32.660541
19.232278,-0712780,-0575041,19.270137,-1163007,+0374835,17:18:32.660541
19.276218,-0712713,-0575068,19.314308,-1162709,+0374836,17:18:32.660541
19.320134,-0712360,-0575088,19.358479,-1162831,+0374927,17:18:32.660541
19.364063,-0712811,-0575125,19.402650,-1162835,+0374854,17:18:32.660541
19.407998,-0712511,-0575153,19.446819,-1162597,+0374822,17:18:32.660541
19.451919,-0712399,-0575158,19.490987,-1162850,+0374976,17:18:32.660541
19.495831,-0712882,-0575170,19.535161,-1162776,+0374884,17:18:32.660541
19.539746,-0712513,-0575102,19.579352,-1162594,+0374965,17:18:32.660541
19.583676,-0712544,-0575182,19.623520,-1162712,+0375000,17:18:32.660541
19.627600,-0712996,-0575265,19.667691,-1162739,+0374923,17:18:32.660541
19.671521,-0712543,-0575267,19.711861,-1162518,+0375002,17:18:32.660541
19.715446,-0712857,-0575196,19.756031,-1162813,+0375050,17:18:32.660541
19.759390,-0712893,-0575161,19.800200,-1162629,+0374952,17:18:32.660541
19.803340,-0712418,-0575159,19.844372,-1162460,+0375011,17:18:32.660541
19.847217,-0713033,-0575153,19.888590,-1162718,+0375001,17:18:32.660541
19.891151,-0712662,-0575252,19.932762,-1162521,+0374947,17:18:32.660541
19.935111,-0712573,-0575187,19.976931,-1162522,+0375125,17:18:32.660541
19.979062,-0712903,-0575176,20.021103,-1162713,+0375083,17:18:32.660541
20.022982,-0712433,-0575155,20.065275,-1162384,+0374966,17:18:32.660541
20.066906,-0712475,-0575087,20.109447,-1162490,+0375116,17:18:32.661541
20.110854,-0712948,-0575109,20.153618,-1162615,+0375034,17:18:32.661541
20.154743,-0712449,-0575197,20.197835,-1162466,+0375061,17:18:39.290376
20.198644,-0712687,-0575117,20.242045,-1162569,+0375172,17:18:39.291370
20.242523,-0712785,-0575174,20.286214,-1162590,+0375087,17:18:39.291370
20.286451,-0712324,-0575175,20.330393,-1162364,+0375045,17:18:39.291370
20.330365,-0712868,-0575062,20.374565,-1162518,+0375166,17:18:39.291370
20.374281,-0712556,-0575083,20.418736,-1162601,+0375060,17:18:39.291370
20.418194,-0712454,-0575058,20.462906,-1162345,+0375104,17:18:39.291370
20.462131,-0712814,-0575034,20.507079,-1162536,+0375250,17:18:39.291370
20.506087,-0712428,-0575127,20.551293,-1162531,+0375123,17:18:39.291370
20.550018,-0712557,-0575106,20.595463,-1162320,+0375110,17:18:39.291370
20.593941,-0712815,-0574963,20.639673,-1162532,+0375219,17:18:39.291370
20.637860,-0712310,-0575083,20.683841,-1162555,+0375079,17:18:39.291370
20.681788,-0712630,-0575029,20.728011,-1162348,+0375145,17:18:39.291370
20.725697,-0712697,-0575111,20.772183,-1162552,+0375185,17:18:39.291370
20.769618,-0712320,-0575096,20.816353,-1162484,+0375146,17:18:39.291370
20.813564,-0712755,-0575115,20.860522,-1162280,+0375171,17:18:39.291370
20.857444,-0712617,-0575103,20.904735,-1162544,+0375179,17:18:39.291370
20.901359,-0712354,-0575084,20.948947,-1162378,+0375134,17:18:39.291370
20.945243,-0712791,-0575034,20.993164,-1162333,+0375294,17:18:39.291370
20.989133,-0712374,-0575041,21.037430,-1162475,+0375225,17:18:39.291370
21.033050,-0712472,-0575060,21.081646,-1162315,+0375111,17:18:39.291370
21.076942,-0712784,-0575148,21.125826,-1162366,+0375247,17:18:39.291370
21.120861,-0712305,-0575109,21.170012,-1162479,+0375176,17:18:39.291370
21.164778,-0712704,-0575026,21.214225,-1162292,+0375192,17:18:39.291370
21.208668,-0712578,-0575160,21.258397,-1162394,+0375249,17:18:39.291370
21.252605,-0712331,-0575014,21.302568,-1162472,+0375144,17:18:39.292378
21.296537,-0712756,-0575031,21.346746,-1162238,+0375163,17:18:39.292378
21.340477,-0712479,-0575081,21.390919,-1162479,+0375219,17:18:39.292378
21.384368,-0712386,-0575071,21.435143,-1162481,+0375179,17:18:39.292378
21.428273,-0712786,-0575102,21.479359,-1162198,+0375203,17:18:39.292378
21.472156,-0712338,-0575164,21.523567,-1162375,+0375231,17:18:39.292378
21.516101,-0712502,-0575080,21.567783,-1162380,+0375172,17:18:39.292378
21.559996,-0712744,-0575083,21.611953,-1162260,+0375255,17:18:39.292378
21.603922,-0712257,-0575065,21.656131,-1162476,+0375300,17:18:39.292378
21.647814,-0712722,-0575105,21.700345,-1162392,+0375069,17:18:39.292378
21.691700,-0712616,-0575150,21.744586,-1162225,+0375326,17:18:39.292378
21.735609,-0712392,-0575120,21.788812,-1162444,+0375286,17:18:39.292378
21.779489,-0713019,-0575055,21.833055,-1162276,+0375188,17:18:39.292378
21.823398,-0712444,-0575055,21.877229,-1162218,+0375282,17:18:39.292378
21.867313,-0712547,-0575122,21.921437,-1162490,+0375306,17:18:39.292378
21.911194,-0712922,-0575131,21.965665,-1162220,+0375108,17:18:39.292378
21.955089,-0712375,-0575077,22.009836,-1162207,+0375244,17:18:39.292378
21.999011,-0712646,-0575159,22.054068,-1162385,+0375299,17:18:39.292378
22.042917,-0712747,-0575091,22.098240,-1162248,+0375165,17:18:39.292378
22.086833,-0712447,-0575130,22.142453,-1162266,+0375318,17:18:39.292378
22.130710,-0712765,-0575190,22.186667,-1162418,+0375302,17:18:39.292378
22.174602,-0712546,-0575097,22.230878,-1162246,+0375256,17:18:39.292378
22.218483,-0712394,-0575080,22.275140,-1162282,+0375282,17:18:39.292378
22.262376,-0712897,-0575129,22.319317,-1162460,+0375220,17:18:39.292378
22.306273,-0712427,-0575104,22.363572,-1162112,+0375246,17:18:39.292378
22.350155,-0712626,-0575080,22.407828,-1162362,+0375355,17:18:39.292378
22.394036,-0712895,-0575126,22.452077,-1162371,+0375189,17:18:39.292378
22.437916,-0712409,-0575111,22.496288,-1162136,+0375208,17:18:39.292378
22.525674,-0712705,-0575132,22.540581,-1162372,+0375338,17:18:39.292378
22.569597,-0712721,-0575158,22.584749,-1162332,+0375226,17:18:39.292378
22.613525,-0712278,-0575148,22.628920,-1162184,+0375322,17:18:39.293377
22.657462,-0712834,-0575191,22.673088,-1162412,+0375336,17:18:39.293377
22.701377,-0712547,-0575114,22.717259,-1162331,+0375221,17:18:39.293377
22.745291,-0712570,-0575142,22.761427,-1162171,+0375308,17:18:39.293377
22.789208,-0712871,-0575186,22.805596,-1162348,+0375394,17:18:39.293377
22.833127,-0712365,-0575140,22.849764,-1162316,+0375205,17:18:39.293377
22.877084,-0712469,-0575131,22.893935,-1162122,+0375330,17:18:39.293377
22.921003,-0712865,-0575146,22.938105,-1162422,+0375372,17:18:39.293377
22.964954,-0712391,-0575133,22.982277,-1162099,+0375225,17:18:39.293377
23.008873,-0712771,-0575099,23.026445,-1162204,+0375373,17:18:39.293377
23.052844,-0712886,-0575089,23.070616,-1162429,+0375322,17:18:39.293377
23.096733,-0712341,-0575141,23.114846,-1162163,+0375306,17:18:39.293377
23.140657,-0712761,-0575099,23.159014,-1162270,+0375396,17:18:39.293377
23.184584,-0712516,-0575082,23.203185,-1162318,+0375323,17:18:39.293377
23.228531,-0712470,-0575131,23.247389,-1162157,+0375338,17:18:39.293377
23.272434,-0712918,-0575127,23.291599,-1162281,+0375395,17:18:39.293377
23.316349,-0712382,-0575143,23.335770,-1162355,+0375257,17:18:39.293377
23.360262,-0712754,-0575160,23.379942,-1162132,+0375309,17:18:39.293377
23.404139,-0712825,-0575136,23.424188,-1162221,+0375424,17:18:39.293377
23.448060,-0712329,-0575050,23.468358,-1162335,+0375260,17:18:39.293377
23.491990,-0712814,-0575148,23.512527,-1162097,+0375297,17:18:39.293377
23.535894,-0712689,-0575089,23.556743,-1162314,+0375340,17:18:39.293377
23.579808,-0712517,-0575113,23.600955,-1162251,+0375207,17:18:39.293377
23.623686,-0712853,-0575124,23.645126,-1162074,+0375283,17:18:39.293377
23.667635,-0712567,-0575147,23.689295,-1162358,+0375399,17:18:39.293377
23.711621,-0712411,-0575124,23.733463,-1162183,+0375315,17:18:39.293377
23.755537,-0712872,-0575178,23.777634,-1162197,+0375278,17:18:39.293377
23.799470,-0712336,-0575081,23.821847,-1162374,+0375314,17:18:39.293377
23.843428,-0712531,-0575137,23.866019,-1162243,+0375170,17:18:39.293377
23.887340,-0712759,-0575029,23.910229,-1162365,+0375259,17:18:39.293377
23.931222,-0712281,-0575071,23.954440,-1162523,+0375191,17:18:39.293377
23.975131,-0712901,-0575162,23.998651,-1162264,+0375067,17:18:39.294369
24.019027,-0712640,-0575177,24.042819,-1162308,+0375182,17:18:39.294369
24.062954,-0712364,-0575150,24.087015,-1162446,+0375178,17:18:39.294369
24.106877,-0712944,-0575218,24.131185,-1162209,+0375110,17:18:39.294369
24.150799,-0712509,-0575126,24.175356,-1162337,+0375190,17:18:39.294369
24.194743,-0712703,-0575268,24.219537,-1162272,+0375218,17:18:39.294369
24.238660,-0713359,-0575141,24.263753,-1162394,+0375198,17:18:39.294369
24.282577,-0712735,-0575176,24.307928,-1162638,+0375242,17:18:39.294369
24.326503,-0712734,-0575140,24.352098,-1162407,+0375148,17:18:39.294369
24.370427,-0712877,-0575141,24.396298,-1162147,+0375178,17:18:39.294369
24.414371,-0712400,-0575135,24.440470,-1162379,+0375262,17:18:39.294369
24.458319,-0712870,-0575208,24.484643,-1162394,+0375143,17:18:39.294369
24.502253,-0712730,-0575144,24.528853,-1162327,+0375267,17:18:39.294369
24.546154,-0712449,-0575133,24.573088,-1162491,+0375261,17:18:39.294369
24.590113,-0713014,-0575042,24.617329,-1162297,+0375161,17:18:39.294369
24.634021,-0712561,-0575154,24.661500,-1162290,+0375264,17:18:39.294369
24.677942,-0712563,-0575095,24.705705,-1162438,+0375328,17:18:39.294369
24.721889,-0712939,-0575123,24.749885,-1162317,+0375166,17:18:39.294369
24.765768,-0712314,-0575172,24.794099,-1162259,+0375323,17:18:39.294369
24.809681,-0712532,-0575114,24.838314,-1162479,+0375345,17:18:39.294369
24.853566,-0712697,-0575062,24.882486,-1162233,+0375245,17:18:39.294369
24.897514,-0712446,-0575093,24.926668,-1162207,+0375411,17:18:39.294369
24.941440,-0712923,-0575116,24.970879,-1162479,+0375291,17:18:39.294369
24.985339,-0712720,-0574971,25.015125,-1162151,+0375247,17:18:39.294369
25.029225,-0712347,-0575079,25.059376,-1162254,+0375415,17:18:39.295370
25.073119,-0712803,-0575087,25.103549,-1162446,+0375352,17:18:39.295370
25.117017,-0712324,-0575029,25.147764,-1162154,+0375298,17:18:39.295370
25.160899,-0712493,-0575034,25.191978,-1162272,+0375382,17:18:39.295370
25.204787,-0712999,-0575001,25.236213,-1162380,+0375296,17:18:39.295370
25.248662,-0712277,-0575023,25.280428,-1162108,+0375350,17:18:39.295370
25.292547,-0712670,-0575031,25.324640,-1162281,+0375434,17:18:39.295370
25.336426,-0712589,-0575058,25.368853,-1162253,+0375327,17:18:39.295370
25.380306,-0712247,-0575040,25.413065,-1162096,+0375389,17:18:39.295370
25.424203,-0712443,-0575031,25.457290,-1162306,+0375379,17:18:39.295370
25.468128,-0712532,-0575022,25.501464,-1162223,+0375252,17:18:39.295370
25.512068,-0712773,-0575126,25.545660,-1162163,+0375351,17:18:39.295370
25.555947,-0712281,-0575066,25.589872,-1162391,+0375453,17:18:39.295370
25.599866,-0712476,-0575005,25.634075,-1162239,+0375322,17:18:39.295370
25.643744,-0712835,-0575053,25.678289,-1162174,+0375437,17:18:39.295370
25.687620,-0712262,-0575051,25.722502,-1162425,+0375448,17:18:39.295370
25.731514,-0712613,-0575064,25.766675,-1162265,+0375284,17:18:39.295370
25.775392,-0712778,-0575086,25.810890,-1162141,+0375448,17:18:39.295370
25.819268,-0712254,-0574987,25.855106,-1162443,+0375420,17:18:39.295370
25.863146,-0712776,-0575061,25.899319,-1162201,+0375336,17:18:39.295370
25.907023,-0712357,-0574993,25.943533,-1162202,+0375472,17:18:39.295370
25.950954,-0712452,-0575002,25.987786,-1162428,+0375387,17:18:39.295370
25.994828,-0712762,-0575043,26.031955,-1162215,+0375326,17:18:39.295370
26.038750,-0712299,-0575031,26.076123,-1162264,+0375433,17:18:39.295370
26.082667,-0712726,-0575027,26.120294,-1162374,+0375380,17:18:39.295370
26.126583,-0712749,-0575085,26.164465,-1162128,+0375288,17:18:39.296369
26.170507,-0712193,-0575006,26.208638,-1162221,+0375455,17:18:39.296369
26.214430,-0712637,-0575028,26.252808,-1162307,+0375440,17:18:39.296369
26.258382,-0712509,-0575065,26.296976,-1162112,+0375289,17:18:39.296369
26.302274,-0712309,-0574951,26.341146,-1162304,+0375446,17:18:39.296369
26.346188,-0712776,-0575027,26.385315,-1162210,+0375369,17:18:39.296369
26.390103,-0712435,-0575060,26.429483,-1162112,+0375362,17:18:39.296369
26.434024,-0712430,-0574950,26.473652,-1162366,+0375404,17:18:39.296369
26.477962,-0712745,-0575060,26.517823,-1162295,+0375253,17:18:39.296369
26.521852,-0712225,-0575003,26.562008,-1162123,+0375354,17:18:39.296369
26.565768,-0712575,-0575059,26.606220,-1162361,+0375429,17:18:39.296369
26.609661,-0712613,-0575088,26.650394,-1162152,+0375354,17:18:39.296369
26.653606,-0712233,-0574971,26.694562,-1162070,+0375394,17:18:39.296369
26.697525,-0712820,-0575078,26.738731,-1162314,+0375373,17:18:39.296369
26.741446,-0712520,-0574936,26.782919,-1162142,+0375277,17:18:45.808188
26.785364,-0712320,-0575002,26.827091,-1162170,+0375460,17:18:45.811184
26.829287,-0712689,-0574985,26.871268,-1162395,+0375377,17:18:45.811184
26.873182,-0712177,-0574814,26.915439,-1162139,+0375333,17:18:45.811184
26.917091,-0712436,-0574933,26.959609,-1162180,+0375405,17:18:45.812186
26.961005,-0712712,-0575013,27.003779,-1162401,+0375400,17:18:45.812186
27.004919,-0712223,-0574963,27.047948,-1162165,+0375275,17:18:45.812186
27.048841,-0712570,-0575030,27.092180,-1162185,+0375387,17:18:45.812186
27.092757,-0712628,-0575038,27.136433,-1162344,+0375375,17:18:45.812186
27.136644,-0712178,-0574884,27.180647,-1162063,+0375355,17:18:45.812186
27.180557,-0712682,-0574779,27.224858,-1162275,+0375469,17:18:45.812186
27.224456,-0712516,-0575034,27.269034,-1162286,+0375330,17:18:45.812186
27.268396,-0712195,-0574981,27.313202,-1162016,+0375363,17:18:45.812186
27.312319,-0712935,-0575069,27.357375,-1162255,+0375379,17:18:45.812186
27.356224,-0712242,-0575058,27.401586,-1162287,+0375338,17:18:45.812186
27.400107,-0712388,-0574948,27.445756,-1162094,+0375402,17:18:45.812186
27.444022,-0712700,-0574892,27.489932,-1162300,+0375416,17:18:45.812186
27.487937,-0712177,-0574971,27.534130,-1162222,+0375368,17:18:45.812186
27.531861,-0712551,-0574955,27.578344,-1162103,+0375393,17:18:45.812186
27.575767,-0712547,-0574993,27.622557,-1162242,+0375508,17:18:45.812186
27.619645,-0712415,-0575001,27.666769,-1162149,+0375370,17:18:45.812186
27.663523,-0712680,-0575035,27.710939,-1162094,+0375451,17:18:45.812186
27.707427,-0712290,-0574983,27.755154,-1162349,+0375409,17:18:45.812186
27.751307,-0712382,-0575044,27.799372,-1162088,+0375327,17:18:45.812186
27.795199,-0712759,-0574973,27.843589,-1161975,+0375391,17:18:45.812186
27.839088,-0712220,-0574985,27.887804,-1162388,+0375521,17:18:45.812186
27.882994,-0712552,-0574934,27.932016,-1162032,+0375357,17:18:45.812186
27.926875,-0712860,-0574986,27.976232,-1162053,+0375462,17:18:45.812186
27.970796,-0712223,-0574958,28.020408,-1162287,+0375390,17:18:45.812186
28.014719,-0712679,-0575017,28.064579,-1162142,+0375371,17:18:45.812186
28.058647,-0712522,-0574967,28.108758,-1162225,+0375483,17:18:45.812186
28.102546,-0712260,-0575028,28.152971,-1162375,+0375381,17:18:45.812186
28.146468,-0712682,-0575012,28.197182,-1162069,+0375306,17:18:45.812186
28.190378,-0712219,-0575078,28.241397,-1162225,+0375397,17:18:45.812186
28.234254,-0712561,-0574982,28.285610,-1162260,+0375391,17:18:45.812186
28.278131,-0712739,-0575035,28.329820,-1162021,+0375429,17:18:45.813198
28.322032,-0712334,-0575001,28.373992,-1162327,+0375410,17:18:45.813198
28.365992,-0712581,-0574939,28.418195,-1162198,+0375348,17:18:45.813198
28.409886,-0712559,-0575042,28.462368,-1161996,+0375377,17:18:45.813198
28.453845,-0712205,-0575010,28.506583,-1162337,+0375451,17:18:45.813198
28.497796,-0712729,-0574953,28.550793,-1162148,+0375273,17:18:45.813198
28.541682,-0712595,-0575052,28.595004,-1162010,+0375313,17:18:45.813198
28.585603,-0712384,-0575035,28.639176,-1162261,+0375370,17:18:45.813198
28.629516,-0712789,-0574987,28.683408,-1162183,+0375277,17:18:45.813198
28.673396,-0712317,-0575009,28.727630,-1162146,+0375432,17:18:45.813198
28.717293,-0712512,-0575016,28.771803,-1162331,+0375415,17:18:45.813198
28.761182,-0712721,-0575060,28.816018,-1162021,+0375330,17:18:45.813198
28.805076,-0712267,-0574998,28.860238,-1162122,+0375520,17:18:45.813198
28.848964,-0712806,-0575020,28.904478,-1162249,+0375358,17:18:45.813198
28.892859,-0712650,-0574978,28.948728,-1162082,+0375288,17:18:45.813198
28.936760,-0712213,-0574966,28.992940,-1162233,+0375451,17:18:45.813198
28.980645,-0712676,-0574994,29.037133,-1162339,+0375331,17:18:45.813198
29.024531,-0712503,-0574889,29.081380,-1162071,+0375228,17:18:45.813198
29.068412,-0712421,-0575064,29.125619,-1162205,+0375380,17:18:45.813198
29.112294,-0712748,-0574963,29.169870,-1162259,+0375293,17:18:45.813198
29.156175,-0712440,-0574974,29.214141,-1162112,+0375274,17:18:45.813198
29.200069,-0712529,-0574977,29.258351,-1162263,+0375507,17:18:45.813198
29.287833,-0712630,-0574930,29.302564,-1162276,+0375324,17:18:45.813198
29.331731,-0712167,-0574964,29.346750,-1162087,+0375367,17:18:45.813198
29.375656,-0712616,-0575024,29.390921,-1162252,+0375491,17:18:45.813198
29.419603,-0712653,-0575006,29.435091,-1162242,+0375283,17:18:45.813198
29.463544,-0712295,-0575040,29.479260,-1162043,+0375327,17:18:45.813198
29.507458,-0712920,-0575012,29.523432,-1162327,+0375411,17:18:45.813198
29.551374,-0712390,-0574971,29.567604,-1162136,+0375347,17:18:45.813198
29.595248,-0712402,-0575008,29.611808,-1162105,+0375377,17:18:45.813198
29.639169,-0712698,-0575044,29.655979,-1162348,+0375358,17:18:45.813198
29.683114,-0712238,-0574952,29.700152,-1162087,+0375278,17:18:45.814189
29.727030,-0712503,-0575039,29.744336,-1162056,+0375438,17:18:45.814189
29.770961,-0712676,-0574970,29.788507,-1162311,+0375352,17:18:45.814189
29.814878,-0712278,-0574988,29.832675,-1162083,+0375344,17:18:45.814189
29.858756,-0712573,-0575008,29.876889,-1162155,+0375339,17:18:45.814189
29.902640,-0712467,-0575021,29.921076,-1162205,+0375372,17:18:45.814189
29.946565,-0712348,-0574963,29.965246,-1162083,+0375352,17:18:45.814189
29.990481,-0712732,-0575041,30.009418,-1162151,+0375393,17:18:45.814189
30.034409,-0712403,-0574982,30.053589,-1162266,+0375347,17:18:45.814189
30.078334,-0712414,-0575069,30.097757,-1162040,+0375270,17:18:45.814189
30.122284,-0712929,-0574989,30.141927,-1162212,+0375413,17:18:45.814189
30.166226,-0712306,-0574996,30.186098,-1162190,+0375307,17:18:45.814189
30.210141,-0712620,-0574989,30.230275,-1162038,+0375298,17:18:45.814189
30.254043,-0712636,-0574979,30.274446,-1162274,+0375367,17:18:45.814189
30.297962,-0712277,-0575023,30.318617,-1162210,+0375350,17:18:45.814189
30.341901,-0712703,-0575023,30.362789,-1161989,+0375330,17:18:45.814189
30.385844,-0712473,-0574985,30.406961,-1162279,+0375401,17:18:45.814189
30.429798,-0712340,-0574977,30.451153,-1162250,+0375236,17:18:45.814189
30.473703,-0712747,-0575036,30.495323,-1162091,+0375324,17:18:45.814189
30.517636,-0712305,-0575031,30.539513,-1162294,+0375373,17:18:45.814189
30.561537,-0712476,-0575046,30.583728,-1162080,+0375309,17:18:45.814189
30.605454,-0712752,-0574987,30.627898,-1162151,+0375435,17:18:45.814189
30.649356,-0712235,-0574956,30.672080,-1162330,+0375300,17:18:45.814189
30.693280,-0712544,-0575061,30.716251,-1162055,+0375246,17:18:45.814189
30.737232,-0712784,-0574977,30.760423,-1162165,+0375479,17:18:45.814189
30.781147,-0712163,-0575036,30.804653,-1162342,+0375311,17:18:45.814189
30.825062,-0712701,-0575004,30.848832,-1162002,+0375266,17:18:45.814189
30.868954,-0712463,-0574998,30.893045,-1162142,+0375404,17:18:45.814189
30.912832,-0712337,-0575121,30.937216,-1162306,+0375275,17:18:45.814189
30.956769,-0712791,-0575008,30.981388,-1162046,+0375264,17:18:45.814189
31.000648,-0712394,-0574949,31.025600,-1162127,+0375460,17:18:45.814189
31.044549,-0712650,-0575048,31.069813,-1162227,+0375255,17:18:45.815182
31.088439,-0712696,-0575032,31.114028,-1162113,+0375331,17:18:45.815182
31.132344,-0712247,-0574951,31.158280,-1162299,+0375433,17:18:45.815182
31.176299,-0712665,-0574998,31.202459,-1162168,+0375242,17:18:45.815182
31.220220,-0712557,-0574959,31.246631,-1162075,+0375346,17:18:45.815182
31.264127,-0712302,-0574968,31.290843,-1162264,+0375363,17:18:45.815182
31.308032,-0712706,-0574987,31.335016,-1162126,+0375291,17:18:45.815182
31.351945,-0712598,-0575022,31.379229,-1162038,+0375377,17:18:45.815182
31.395821,-0712372,-0575081,31.423441,-1162261,+0375364,17:18:45.815182
31.439704,-0712747,-0575019,31.467696,-1162196,+0375283,17:18:45.815182
