===BEGIN_METADATA===
Test Name: 2026-06-16_200427_02,yyyy-mm-dd_hhmmss_{probe#/nano_id}
Probe ID: Nano_02,Probe Height (m): 0.7850
Note: new DAQ PCB
Test Type: Calibration Verify
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,Data-stream Connection: Wi-Fi
Number of ICB-Sensors: 1,Sensor Label(s): A,Sensor SNs: 101
ICB-Sensor A's Latest Calibration: 2026-06-16_200149,kA1: 243751.8399144537,dA1: 0.0057726742083075,cA1: 411.7689793854952,kA2: 241958.92725444224,dA2: 0.0476688060397716,cA2: 988.4088682709262
===END_METADATA===
===BEGIN_DATA===
Time_A_sec,Strain_A1_raw,Strain_A2_raw,NavX2_Flags_raw,NavX2_Valid,NavX2_Fresh,NavX2_Timestamp_us,NavX2_NavX_Timestamp_ms,NavX2_Yaw_deg,NavX2_Pitch_deg,NavX2_Roll_deg,NavX2_Heading_deg,NavX2_Fused_Heading_deg,NavX2_Accel_X_g,NavX2_Accel_Y_g,NavX2_Accel_Z_g,NavX2_Quat_W,NavX2_Quat_X,NavX2_Quat_Y,NavX2_Quat_Z,NavX2_Disp_X_m,NavX2_Disp_Y_m,NavX2_Disp_Z_m,NavX2_Sensor_Status,NavX2_Capability_Flags,NavX2_Cal_Status,NavX2_Selftest_Status,Processed_Time
0.610592,+0679448,+0908897,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.613868,+0679421,+0908860,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.617114,+0679437,+0908807,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.620355,+0679350,+0908771,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.623598,+0679476,+0908696,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.626830,+0679531,+0908916,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.630061,+0679298,+0908778,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.633299,+0679568,+0908825,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.636530,+0679520,+0908660,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.639761,+0679548,+0908928,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.643003,+0679525,+0908735,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.646236,+0679446,+0908771,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.649466,+0679400,+0908800,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.652713,+0679434,+0908833,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.655946,+0679326,+0908888,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.659178,+0679510,+0908686,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.662411,+0679527,+0908951,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.665649,+0679329,+0908893,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.668880,+0679486,+0908768,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.672115,+0679406,+0908924,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.675353,+0679382,+0908801,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.678586,+0679558,+0908820,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.681820,+0679335,+0908803,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.685067,+0679276,+0908765,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.688298,+0679570,+0908898,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.691530,+0679176,+0908837,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.694767,+0679332,+0908584,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.697997,+0679596,+0908731,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.701228,+0679401,+0908708,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.704473,+0679434,+0908954,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.707705,+0679534,+0908818,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.710936,+0679585,+0908664,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.714178,+0679289,+0908599,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.717409,+0679386,+0908888,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.720639,+0679316,+0908683,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.723876,+0679552,+0908785,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.727109,+0679336,+0908793,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.730341,+0679485,+0908806,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.733578,+0679421,+0908786,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.736812,+0679497,+0908935,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.740045,+0679481,+0908839,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.743282,+0679084,+0908595,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.746512,+0679429,+0908730,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.749745,+0679407,+0908831,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.752984,+0679471,+0908821,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.756214,+0679353,+0908781,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.759445,+0679396,+0908733,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.762687,+0679316,+0908516,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.765920,+0679620,+0908822,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.769150,+0679281,+0908609,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.772383,+0679442,+0908607,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.775622,+0679245,+0908772,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.778852,+0679469,+0908755,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.782091,+0679352,+0908912,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.785332,+0679396,+0908856,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.788562,+0679642,+0908840,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.791792,+0679466,+0908688,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.457498
0.795033,+0679225,+0908761,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.798266,+0679431,+0908759,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.801496,+0679502,+0908965,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.804797,+0679385,+0908700,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.808032,+0679247,+0908862,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.811267,+0679415,+0908827,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.814559,+0679396,+0908896,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.817830,+0679290,+0908655,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.821093,+0679558,+0908947,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.824344,+0679416,+0908823,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.827574,+0679695,+0908799,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.830805,+0679385,+0908800,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.834045,+0679370,+0908795,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.837276,+0679277,+0908673,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.840509,+0679340,+0908876,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.843745,+0679712,+0908821,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.846980,+0679391,+0908782,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.850211,+0679363,+0908797,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.853457,+0679539,+0908773,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.856688,+0679526,+0908804,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.859918,+0679459,+0908755,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.490630
0.863157,+0679233,+0908939,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.866391,+0679286,+0908806,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.869678,+0679590,+0908849,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.872942,+0679407,+0908667,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.876179,+0679286,+0908896,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.879410,+0679560,+0908866,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.882640,+0679434,+0908953,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.885877,+0679594,+0908848,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.889113,+0679241,+0908795,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.892346,+0679465,+0908740,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.895585,+0679463,+0909039,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.898817,+0679479,+0908584,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.902052,+0679340,+0908876,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.905292,+0679517,+0908808,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.908523,+0679507,+0909079,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.557968
0.911753,+0679388,+0908800,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.914992,+0679419,+0908914,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.918275,+0679410,+0908961,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.921510,+0679426,+0908809,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.924756,+0679497,+0908690,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.927988,+0679378,+0909005,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.931221,+0679566,+0908881,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.934461,+0679438,+0908724,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.937694,+0679323,+0908803,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.940925,+0679528,+0908786,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.944163,+0679523,+0908856,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.947394,+0679616,+0908696,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.950626,+0679449,+0908681,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.953865,+0679437,+0908899,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.957104,+0679359,+0908761,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.960336,+0679489,+0908925,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.590713
0.963571,+0679341,+0908847,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.966807,+0679243,+0908829,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.970039,+0679512,+0908845,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.973350,+0679276,+0908686,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.976585,+0679509,+0908785,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.979816,+0679347,+0908889,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.983062,+0679176,+0908883,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.986297,+0679525,+0908725,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.989529,+0679210,+0908720,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.992768,+0679449,+0908993,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.996004,+0679373,+0908870,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
0.999235,+0679533,+0908763,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
1.002466,+0679426,+0908754,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
1.005706,+0679490,+0908731,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
1.008937,+0679524,+0909022,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.657666
1.012167,+0679648,+0908698,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.015410,+0679476,+0908893,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.018642,+0679405,+0908785,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.021966,+0679341,+0908881,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.025239,+0679483,+0908863,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.028472,+0679236,+0908917,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.031704,+0679419,+0908942,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.034941,+0679419,+0908793,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.038172,+0679451,+0908858,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.041404,+0679401,+0908860,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.044647,+0679453,+0908835,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.047877,+0679601,+0908959,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.051109,+0679542,+0908933,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.054348,+0679551,+0908770,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.057579,+0679350,+0908763,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.060810,+0679394,+0908719,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.064050,+0679454,+0908888,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.067281,+0679493,+0908743,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.070511,+0679444,+0908739,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.073768,+0679462,+0908730,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.077021,+0679505,+0908831,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.080255,+0679563,+0908926,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.083502,+0679375,+0908930,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.086734,+0679394,+0908984,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.089967,+0679391,+0908971,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.093206,+0679291,+0908961,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.096436,+0679442,+0908777,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.099667,+0679412,+0908793,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.102903,+0679373,+0908954,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.106136,+0679403,+0908756,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.109367,+0679288,+0908902,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.112597,+0679387,+0908898,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.115838,+0679425,+0908665,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.119080,+0679443,+0908956,,,,,,,,,,,,,,,,,,,,,,,,,20:04:30.757299
1.122321,+0679440,+0908634,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.125568,+0679525,+0908854,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.128926,+0679167,+0908972,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.132158,+0679455,+0908832,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.135399,+0679389,+0908701,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.138629,+0679411,+0908909,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.141865,+0679357,+0908932,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.145104,+0679432,+0909008,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.148335,+0679433,+0908921,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.151566,+0679493,+0908870,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.154806,+0679513,+0908727,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.158037,+0679549,+0908803,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.161268,+0679440,+0908732,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.164508,+0679405,+0908778,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.167738,+0679351,+0908945,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.170970,+0679272,+0908799,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.174210,+0679493,+0908806,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.177442,+0679386,+0908809,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.180708,+0679314,+0908945,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.183950,+0679282,+0908816,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.187192,+0679448,+0908813,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.190422,+0679535,+0908822,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.193665,+0679504,+0908775,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.196897,+0679470,+0908836,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.200128,+0679449,+0908841,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.203367,+0679488,+0908738,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.206607,+0679416,+0908934,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.209838,+0679455,+0908740,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.213082,+0679305,+0908703,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.216315,+0679557,+0908947,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.219546,+0679199,+0909018,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.222790,+0679336,+0908821,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.226025,+0679494,+0908914,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.229255,+0679411,+0908757,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.232486,+0679392,+0908994,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.235727,+0679493,+0908838,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.238959,+0679517,+0908861,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.242190,+0679558,+0908785,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.245430,+0679630,+0908659,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.248663,+0679290,+0908901,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.251894,+0679468,+0908798,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.255134,+0679299,+0908843,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.258365,+0679406,+0908749,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.261599,+0679489,+0908865,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.264842,+0679416,+0908773,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.268072,+0679323,+0908561,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.271305,+0679247,+0908927,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.274547,+0679456,+0908909,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.277778,+0679338,+0908899,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.281012,+0679473,+0908960,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.284249,+0679421,+0908738,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.287482,+0679377,+0908740,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.290712,+0679300,+0908959,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.293951,+0679377,+0908827,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.297184,+0679497,+0909070,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.300414,+0679458,+0908878,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.303651,+0679397,+0908937,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.306885,+0679399,+0908877,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.310116,+0679615,+0909060,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.313354,+0679347,+0908937,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.316587,+0679430,+0908891,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.319818,+0679413,+0908755,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.323064,+0679472,+0908736,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.326297,+0679316,+0908854,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.329527,+0679519,+0909033,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.332768,+0679510,+0908901,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.336001,+0679387,+0908952,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.339233,+0679531,+0908984,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.342466,+0679320,+0908815,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.345706,+0679612,+0908843,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.027279
1.348939,+0679361,+0908911,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.028347
1.352172,+0679563,+0908929,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.028347
1.355412,+0679357,+0908924,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.028347
1.358645,+0679446,+0908782,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.028347
1.361876,+0679347,+0908918,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.028347
1.365116,+0679454,+0908922,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.368347,+0679345,+0909003,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.371579,+0679295,+0908845,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.374897,+0679577,+0908871,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.378134,+0679374,+0908787,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.381439,+0679414,+0908842,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.384695,+0679431,+0908850,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.387925,+0679556,+0908898,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.391161,+0679379,+0908855,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.394403,+0679617,+0908794,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.397637,+0679337,+0908993,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.400869,+0679373,+0908910,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.404108,+0679483,+0908886,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.407339,+0679558,+0908798,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.410569,+0679552,+0908884,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.413806,+0679380,+0908588,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.417043,+0679408,+0908880,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.420275,+0679330,+0908766,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.423512,+0679423,+0908727,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.426746,+0679201,+0908996,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.429980,+0679374,+0908837,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.433295,+0679395,+0908939,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.436540,+0679541,+0908810,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.439780,+0679490,+0908981,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.443019,+0679475,+0909090,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.446255,+0679333,+0908916,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.449486,+0679646,+0908607,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.452724,+0679463,+0908835,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.455961,+0679338,+0908917,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.258009
1.459192,+0679525,+0908908,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.462424,+0679339,+0908738,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.465663,+0679540,+0908881,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.468894,+0679533,+0908902,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.472126,+0679343,+0908811,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.475367,+0679379,+0908933,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.478597,+0679483,+0908778,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.481830,+0679423,+0908875,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.485073,+0679439,+0908901,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.488305,+0679342,+0908829,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.491537,+0679624,+0908873,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.494778,+0679425,+0908904,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.498009,+0679378,+0908711,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
1.501240,+0679313,+0908765,,,,,,,,,,,,,,,,,,,,,,,,,20:04:31.259029
