===BEGIN_METADATA===
Test Name: 2026-04-08_203911_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
3.383023,+0019596,+0622979,3.382663,-8388608,-8388608,3.382600,+0303687,-0138981,3.382047,-0398907,+0614087,3.380703,+0855291,+0379993,20:39:24.116957
3.386377,+0019474,+0623054,3.385899,-8388608,-8388608,3.385835,+0304044,-0139143,3.384858,-0398922,+0614192,3.386319,+0855481,+0379862,20:39:24.116957
3.389622,+0019508,+0622978,3.389252,-8388608,-8388608,3.389193,+0303943,-0139051,3.387664,-0398915,+0614215,3.389134,+0855257,+0380109,20:39:24.116957
3.392867,+0019590,+0622982,3.392493,-8388608,-8388608,3.392430,+0304060,-0139201,3.390479,-0398885,+0614033,3.391939,+0855156,+0380195,20:39:24.116957
3.396210,+0019528,+0623016,3.395729,-8388608,-8388608,3.395667,+0304137,-0139202,3.396091,-0398909,+0614182,3.394746,+0855405,+0380038,20:39:24.116957
3.399455,+0019439,+0622960,3.399082,-8388608,-8388608,3.399023,+0304099,-0139256,3.398902,-0399011,+0614330,3.397558,+0855344,+0380095,20:39:24.116957
3.402704,+0019707,+0622889,3.402322,-8388608,-8388608,3.402258,+0304174,-0139095,3.401711,-0398948,+0614212,3.400367,+0855055,+0380051,20:39:24.116957
3.406036,+0019549,+0623012,3.405561,-8388608,-8388608,3.405495,+0304065,-0139245,3.404518,-0399121,+0614328,3.405978,+0855285,+0379990,20:39:24.116957
3.409287,+0019595,+0622970,3.408905,-8388608,-8388608,3.408846,+0304065,-0139026,3.407323,-0398830,+0614071,3.408789,+0855416,+0379884,20:39:24.116957
3.412534,+0019842,+0623049,3.412144,-8388608,-8388608,3.412084,+0304201,-0139128,3.410133,-0399000,+0614101,3.411595,+0855319,+0379869,20:39:24.116957
3.415864,+0019716,+0622717,3.415380,-8388608,-8388608,3.415320,+0304363,-0139019,3.415745,-0399137,+0614129,3.414400,+0855107,+0379811,20:39:24.116957
3.419111,+0019677,+0622959,3.418732,-8388608,-8388608,3.418673,+0304078,-0139233,3.418553,-0399218,+0614083,3.417208,+0855402,+0380027,20:39:24.116957
3.422355,+0019546,+0622992,3.421967,-8388608,-8388608,3.421908,+0304154,-0139242,3.421363,-0398948,+0614359,3.420019,+0855527,+0379747,20:39:24.116957
3.425687,+0019521,+0622842,3.425206,-8388608,-8388608,3.425142,+0304153,-0139036,3.424168,-0398941,+0614199,3.425629,+0855307,+0379800,20:39:24.116957
3.428932,+0019577,+0622775,3.428558,-8388608,-8388608,3.428441,+0303993,-0139163,3.426975,-0398997,+0614329,3.428500,+0855253,+0379914,20:39:24.183433
3.432209,+0019421,+0623034,3.431801,-8388608,-8388608,3.431690,+0304166,-0138960,3.429785,-0398981,+0614326,3.431305,+0855704,+0379723,20:39:24.183433
3.435518,+0019657,+0623008,3.435044,-8388608,-8388608,3.434947,+0303766,-0138972,3.435455,-0399008,+0614058,3.434111,+0855367,+0380021,20:39:24.183433
3.438774,+0019667,+0622701,3.438325,-8388608,-8388608,3.438188,+0304269,-0139020,3.438265,-0399004,+0614150,3.436969,+0855334,+0380030,20:39:24.183433
3.442018,+0019616,+0622810,3.441561,-8388608,-8388608,3.441452,+0304322,-0139140,3.441077,-0399348,+0613989,3.439776,+0855284,+0379796,20:39:24.183433
3.445263,+0019717,+0622984,3.444798,-8388608,-8388608,3.444691,+0304276,-0138986,3.443883,-0398920,+0614207,3.445380,+0855368,+0379674,20:39:24.183433
3.448507,+0019606,+0622767,3.448035,-8388608,-8388608,3.447927,+0304519,-0138849,3.446724,-0399071,+0614125,3.448186,+0855452,+0379923,20:39:24.183433
3.451756,+0019918,+0623009,3.451324,-8388608,-8388608,3.451266,+0304272,-0139083,3.449530,-0398864,+0614173,3.450991,+0855357,+0380113,20:39:24.183433
3.455000,+0019664,+0622787,3.454561,-8388608,-8388608,3.454501,+0304334,-0138959,3.452335,-0398809,+0614117,3.453796,+0855450,+0379879,20:39:24.183433
3.458281,+0019836,+0622954,3.457808,-8388608,-8388608,3.457741,+0304218,-0139056,3.457946,-0399002,+0613934,3.456601,+0855293,+0379823,20:39:24.183433
3.461526,+0019706,+0622797,3.461147,-8388608,-8388608,3.461085,+0304377,-0139226,3.460752,-0398985,+0614240,3.459407,+0855566,+0379970,20:39:24.183433
3.464772,+0019607,+0623005,3.464385,-8388608,-8388608,3.464325,+0304299,-0138955,3.463557,-0399304,+0614083,3.462213,+0855270,+0379785,20:39:24.183433
3.468105,+0019620,+0622978,3.467624,-8388608,-8388608,3.467561,+0304257,-0139084,3.466362,-0399089,+0614160,3.467827,+0855476,+0379865,20:39:24.183433
3.471353,+0019649,+0623078,3.470968,-8388608,-8388608,3.470908,+0304153,-0139174,3.469171,-0398864,+0614202,3.470633,+0855668,+0380145,20:39:24.183433
3.474597,+0019640,+0622962,3.474205,-8388608,-8388608,3.474143,+0304222,-0139101,3.471977,-0398972,+0614190,3.473438,+0855545,+0380112,20:39:24.183433
3.477930,+0019761,+0622850,3.477446,-8388608,-8388608,3.477383,+0303953,-0139101,3.477592,-0398806,+0614191,3.476247,+0855550,+0380071,20:39:24.283569
3.481178,+0019831,+0622866,3.480792,-8388608,-8388608,3.480734,+0304257,-0139153,3.480402,-0398977,+0614259,3.479056,+0855254,+0379877,20:39:24.283569
3.484440,+0019644,+0623005,3.484037,-8388608,-8388608,3.483975,+0304120,-0138993,3.483278,-0399087,+0614231,3.481935,+0855241,+0379956,20:39:24.283569
3.487687,+0019668,+0622918,3.487278,-8388608,-8388608,3.487215,+0304183,-0139127,3.486125,-0398733,+0614229,3.487592,+0855407,+0379964,20:39:24.283569
3.490932,+0019582,+0622925,3.490551,-8388608,-8388608,3.490493,+0304120,-0138964,3.488971,-0398919,+0614075,3.490433,+0855553,+0380175,20:39:24.283569
3.494177,+0019695,+0623181,3.493788,-8388608,-8388608,3.493727,+0304176,-0139057,3.491778,-0399119,+0614232,3.493240,+0855136,+0379879,20:39:24.283569
3.497514,+0019731,+0622932,3.497028,-8388608,-8388608,3.496963,+0304118,-0139098,3.497393,-0398736,+0614311,3.496049,+0855426,+0380166,20:39:24.283569
3.500760,+0019580,+0622770,3.500375,-8388608,-8388608,3.500257,+0303930,-0139084,3.500200,-0398798,+0614159,3.498855,+0855319,+0379814,20:39:24.283569
3.504004,+0019826,+0622869,3.503612,-8388608,-8388608,3.503491,+0304068,-0139141,3.503007,-0398895,+0614093,3.501710,+0855578,+0379873,20:39:24.283569
3.507274,+0019583,+0622931,3.506848,-8388608,-8388608,3.506728,+0303981,-0139306,3.505811,-0399033,+0614103,3.507333,+0855526,+0379874,20:39:24.283569
3.510519,+0019581,+0623024,3.510093,-8388608,-8388608,3.509977,+0303981,-0139256,3.508618,-0398846,+0614166,3.510152,+0855510,+0380112,20:39:24.283569
3.513764,+0019515,+0623046,3.513332,-8388608,-8388608,3.513224,+0304038,-0139434,3.511437,-0398835,+0614323,3.512941,+0855523,+0380034,20:39:24.283569
3.517011,+0019786,+0622976,3.516569,-8388608,-8388608,3.516460,+0304029,-0139116,3.517070,-0398863,+0613862,3.518537,+0855598,+0379833,20:39:24.283569
3.520261,+0019786,+0622867,3.519807,-8388608,-8388608,3.519699,+0303899,-0139290,3.519881,-0398815,+0614066,3.521342,+0855376,+0379856,20:39:24.283569
3.523507,+0019691,+0622918,3.523080,-8388608,-8388608,3.523018,+0303899,-0139094,3.522687,-0399057,+0614379,3.524150,+0855533,+0379757,20:39:24.283569
3.526752,+0019571,+0622980,3.526318,-8388608,-8388608,3.526254,+0304097,-0139130,3.528302,-0399132,+0614207,3.526957,+0855473,+0379578,20:39:24.283569
3.530044,+0019571,+0623067,3.529560,-8388608,-8388608,3.529499,+0304010,-0139202,3.531109,-0398831,+0614315,3.529764,+0855373,+0380053,20:39:24.283569
3.533289,+0019740,+0623013,3.532906,-8388608,-8388608,3.532846,+0304010,-0139119,3.533917,-0398748,+0614323,3.532573,+0855503,+0379895,20:39:24.283569
3.536535,+0019850,+0622985,3.536160,-8388608,-8388608,3.536100,+0303985,-0139205,3.536723,-0398824,+0614060,3.535379,+0855551,+0380033,20:39:24.283569
3.539873,+0019953,+0622740,3.539419,-8388608,-8388608,3.539357,+0304077,-0139185,3.539534,-0398611,+0613973,3.538190,+0855383,+0379966,20:39:24.283569
3.543118,+0019856,+0623108,3.542738,-8388608,-8388608,3.542679,+0304044,-0139236,3.542346,-0398842,+0614400,3.541001,+0855427,+0379816,20:39:24.283569
3.546365,+0019855,+0622736,3.545975,-8388608,-8388608,3.545914,+0303900,-0139300,3.545152,-0398886,+0614157,3.543808,+0855507,+0379837,20:39:24.317086
3.549705,+0019840,+0622905,3.549267,-8388608,-8388608,3.549167,+0303866,-0139254,3.547958,-0398735,+0614163,3.549436,+0855181,+0379859,20:39:24.317086
3.552962,+0019642,+0623065,3.552594,-8388608,-8388608,3.552533,+0303419,-0138754,3.550780,-0398809,+0614024,3.552255,+0855348,+0380194,20:39:24.317086
3.556206,+0019493,+0623144,3.555831,-8388608,-8388608,3.555770,+0302208,-0139101,3.553599,-0398996,+0613774,3.555062,+0855278,+0380197,20:39:24.317086
3.559561,+0019753,+0622981,3.559078,-8388608,-8388608,3.559011,+0303976,-0139132,3.559224,-0398886,+0614142,3.557880,+0855338,+0379856,20:39:24.317086
3.562811,+0019669,+0623029,3.562428,-8388608,-8388608,3.562361,+0303545,-0138898,3.562029,-0398688,+0614123,3.560684,+0855394,+0379861,20:39:24.317086
3.566055,+0019801,+0623121,3.565667,-8388608,-8388608,3.565596,+0302544,-0139036,3.564848,-0398946,+0614182,3.563503,+0855202,+0380090,20:39:24.317086
3.569414,+0020086,+0622996,3.568913,-8388608,-8388608,3.568840,+0302410,-0138785,3.567660,-0399132,+0614147,3.569136,+0854971,+0380127,20:39:24.317086
3.572659,+0019994,+0622860,3.572300,-8388608,-8388608,3.572108,+0302359,-0138992,3.570610,-0398962,+0614139,3.571944,+0855044,+0379928,20:39:24.317086
3.575905,+0019856,+0623037,3.575536,-8388608,-8388608,3.575344,+0303944,-0139208,3.573425,-0398994,+0614162,3.574736,+0855416,+0380002,20:39:24.317086
3.588994,+0019656,+0623078,3.588509,-8388608,-8388608,3.588293,+0303530,-0139150,3.590331,-0398855,+0614238,3.588703,+0855385,+0380119,20:39:24.317086
3.592254,+0019839,+0622944,3.591793,-8388608,-8388608,3.591584,+0303849,-0139148,3.593137,-0398625,+0614242,3.591503,+0855421,+0379972,20:39:24.317086
3.595498,+0019796,+0623215,3.595030,-8388608,-8388608,3.594821,+0303849,-0139216,3.595942,-0398877,+0614183,3.594297,+0855190,+0379806,20:39:24.317086
3.598807,+0020048,+0622968,3.598269,-8388608,-8388608,3.598055,+0304020,-0139194,3.598749,-0399106,+0614261,3.597083,+0855435,+0379919,20:39:24.317086
3.602059,+0020008,+0622897,3.601550,-8388608,-8388608,3.601327,+0303891,-0139202,3.601609,-0398930,+0614174,3.599871,+0855778,+0379904,20:39:24.317086
3.605304,+0019800,+0623049,3.604788,-8388608,-8388608,3.604561,+0303840,-0139385,3.604416,-0398807,+0613912,3.602662,+0855294,+0379858,20:39:24.317086
3.608548,+0020091,+0623003,3.608025,-8388608,-8388608,3.607798,+0303944,-0139256,3.607222,-0398791,+0614015,3.608240,+0855433,+0379712,20:39:24.317086
3.611795,+0019771,+0623205,3.611311,-8388608,-8388608,3.611093,+0303772,-0139315,3.610028,-0399002,+0614050,3.611028,+0855595,+0379947,20:39:24.317086
3.615039,+0019872,+0622968,3.614548,-8388608,-8388608,3.614329,+0303899,-0139191,3.612843,-0398846,+0614239,3.613824,+0855257,+0379870,20:39:24.317086
3.618294,+0019681,+0622981,3.617785,-8388608,-8388608,3.617564,+0303883,-0139361,3.615650,-0398740,+0614257,3.616613,+0855341,+0380124,20:39:24.317086
3.621542,+0019977,+0623042,3.621080,-8388608,-8388608,3.620869,+0303792,-0139300,3.621266,-0398895,+0614164,3.619399,+0855412,+0380100,20:39:24.317086
3.624789,+0019744,+0623028,3.624346,-8388608,-8388608,3.624132,+0303869,-0139296,3.624072,-0398952,+0614069,3.622204,+0855526,+0380061,20:39:24.317086
3.628064,+0019852,+0622921,3.627582,-8388608,-8388608,3.627366,+0303575,-0139294,3.626878,-0399097,+0614251,3.627776,+0855533,+0380204,20:39:24.383984
3.634632,+0019789,+0623075,3.634090,-8388608,-8388608,3.633874,+0303427,-0139381,3.632527,-0398978,+0614061,3.633382,+0855288,+0379931,20:39:24.383984
3.637913,+0019936,+0622784,3.637328,-8388608,-8388608,3.637156,+0303684,-0139302,3.635394,-0398888,+0614169,3.636196,+0855399,+0379917,20:39:24.383984
3.641158,+0019727,+0622720,3.640567,-8388608,-8388608,3.640391,+0303811,-0139598,3.641017,-0398955,+0614216,3.639007,+0855393,+0379836,20:39:24.383984
3.644404,+0019775,+0623052,3.643813,-8388608,-8388608,3.643638,+0303842,-0139430,3.643873,-0398909,+0614322,3.641857,+0855470,+0379965,20:39:24.383984
3.647649,+0019844,+0622973,3.647050,-8388608,-8388608,3.646873,+0303712,-0139416,3.646717,-0398942,+0614264,3.647479,+0855354,+0380025,20:39:24.383984
3.650896,+0019758,+0622892,3.650325,-8388608,-8388608,3.650110,+0303744,-0139373,3.649523,-0399120,+0614076,3.650266,+0855643,+0379899,20:39:24.383984
3.654144,+0019914,+0622879,3.653561,-8388608,-8388608,3.653346,+0303728,-0139410,3.652359,-0398974,+0614016,3.653056,+0855294,+0380199,20:39:24.383984
3.657390,+0019719,+0622745,3.656842,-8388608,-8388608,3.656625,+0303798,-0139377,3.655164,-0399011,+0614146,3.655842,+0855304,+0380072,20:39:24.383984
3.660636,+0019708,+0622974,3.660085,-8388608,-8388608,3.659860,+0303736,-0139318,3.660778,-0399110,+0613986,3.661421,+0855374,+0380259,20:39:24.383984
3.663885,+0019894,+0623031,3.663325,-8388608,-8388608,3.663102,+0303736,-0139360,3.663585,-0398956,+0614224,3.664210,+0855440,+0380127,20:39:24.383984
3.667130,+0019808,+0623153,3.666563,-8388608,-8388608,3.666337,+0303824,-0139337,3.666407,-0398735,+0614083,3.666996,+0855308,+0380109,20:39:24.383984
3.670381,+0019753,+0622932,3.669842,-8388608,-8388608,3.669574,+0303975,-0139399,3.669214,-0398836,+0614210,3.669784,+0855415,+0380016,20:39:24.450104
3.673633,+0019688,+0623138,3.673085,-8388608,-8388608,3.672855,+0303975,-0139207,3.672070,-0398874,+0614303,3.672572,+0855415,+0379881,20:39:24.450104
3.676877,+0019701,+0622762,3.676338,-8388608,-8388608,3.676089,+0303553,-0139312,3.674877,-0399180,+0614098,3.675358,+0855313,+0379796,20:39:24.450104
3.680130,+0019587,+0622807,3.679595,-8388608,-8388608,3.679358,+0303596,-0139349,3.680487,-0398870,+0614016,3.680938,+0855184,+0379708,20:39:24.450104
3.683412,+0019587,+0622996,3.682835,-8388608,-8388608,3.682674,+0303596,-0139325,3.683306,-0398870,+0614154,3.683781,+0855504,+0379787,20:39:24.450104
3.686667,+0019632,+0622839,3.686073,-8388608,-8388608,3.685925,+0303702,-0139314,3.686133,-0399011,+0614278,3.686567,+0855352,+0380046,20:39:24.450104
3.689911,+0019647,+0622885,3.689310,-8388608,-8388608,3.689214,+0303789,-0139381,3.688940,-0399151,+0614068,3.689369,+0855314,+0379863,20:39:24.450104
3.693215,+0019633,+0622764,3.692549,-8388608,-8388608,3.692456,+0303546,-0139344,3.691752,-0399115,+0614007,3.692173,+0855320,+0379856,20:39:24.450104
3.696458,+0019792,+0622895,3.695786,-8388608,-8388608,3.695695,+0303734,-0139390,3.694560,-0398811,+0614009,3.694963,+0855125,+0380068,20:39:24.450104
3.699705,+0019499,+0622924,3.699048,-8388608,-8388608,3.698930,+0303746,-0139478,3.697371,-0398792,+0614114,3.697752,+0855443,+0379819,20:39:24.450104
3.702953,+0019683,+0622801,3.702285,-8388608,-8388608,3.702219,+0303631,-0139314,3.703013,-0398798,+0614142,3.700538,+0855253,+0379856,20:39:24.450104
3.706198,+0019557,+0622771,3.705522,-8388608,-8388608,3.705454,+0303599,-0139119,3.705820,-0399002,+0614078,3.706117,+0855318,+0379887,20:39:24.450104
3.709442,+0019661,+0622957,3.708762,-8388608,-8388608,3.708690,+0303685,-0139232,3.708626,-0398924,+0614151,3.708903,+0855248,+0380058,20:39:24.450104
3.712697,+0019751,+0623011,3.712032,-8388608,-8388608,3.711971,+0303838,-0139327,3.711435,-0399013,+0613973,3.711689,+0855486,+0379817,20:39:24.450104
3.715942,+0019797,+0623107,3.715269,-8388608,-8388608,3.715208,+0303766,-0139411,3.714240,-0399214,+0614217,3.714482,+0855248,+0379873,20:39:24.450104
3.719186,+0019721,+0622843,3.718561,-8388608,-8388608,3.718443,+0303693,-0139334,3.717047,-0398962,+0614206,3.717274,+0855129,+0379943,20:39:24.450104
3.722437,+0019565,+0622864,3.721803,-8388608,-8388608,3.721741,+0303731,-0139317,3.719905,-0398782,+0614176,3.720062,+0855514,+0379954,20:39:24.450104
3.725698,+0019724,+0622918,3.725045,-8388608,-8388608,3.724978,+0303729,-0139435,3.725522,-0399175,+0614252,3.725640,+0855196,+0379908,20:39:24.450104
3.728946,+0019882,+0622917,3.728282,-8388608,-8388608,3.728215,+0303842,-0139224,3.728341,-0398890,+0614060,3.728426,+0855387,+0379895,20:39:24.450104
3.732194,+0019810,+0623033,3.731556,-8388608,-8388608,3.731495,+0303811,-0139465,3.731149,-0398872,+0614201,3.731213,+0855407,+0379859,20:39:24.450104
3.735505,+0019719,+0622883,3.734793,-8388608,-8388608,3.734732,+0303767,-0139275,3.733956,-0399107,+0614096,3.734014,+0855286,+0379783,20:39:24.450104
3.738751,+0019795,+0623018,3.738035,-8388608,-8388608,3.737969,+0303607,-0139282,3.736790,-0398887,+0613971,3.736850,+0855222,+0379912,20:39:24.484193
3.742000,+0019592,+0622941,3.741384,-8388608,-8388608,3.741204,+0303706,-0139358,3.742476,-0399075,+0613988,3.742564,+0855153,+0380009,20:39:24.484193
3.745304,+0019456,+0622895,3.744641,-8388608,-8388608,3.744455,+0303706,-0139214,3.745363,-0399097,+0614104,3.745422,+0855108,+0379915,20:39:24.484193
3.748549,+0019900,+0622913,3.747881,-8388608,-8388608,3.747695,+0303814,-0139201,3.748169,-0398937,+0613928,3.748227,+0855148,+0379922,20:39:24.484193
3.751803,+0019721,+0623101,3.751122,-8388608,-8388608,3.750933,+0304039,-0139343,3.751003,-0398944,+0613793,3.751062,+0855170,+0380033,20:39:24.484193
3.755052,+0019734,+0622997,3.754360,-8388608,-8388608,3.754181,+0303862,-0139198,3.753810,-0399268,+0613959,3.753868,+0855043,+0379798,20:39:24.484193
3.758355,+0019751,+0622940,3.757597,-8388608,-8388608,3.757416,+0303787,-0139161,3.756615,-0399173,+0614044,3.756673,+0855140,+0379803,20:39:24.484193
3.761599,+0019754,+0623068,3.760944,-8388608,-8388608,3.760652,+0303971,-0139098,3.759422,-0398738,+0614330,3.759481,+0855216,+0379696,20:39:24.484193
3.764847,+0019875,+0622860,3.764180,-8388608,-8388608,3.763965,+0304047,-0139324,3.762230,-0399063,+0614055,3.762288,+0855439,+0380229,20:39:24.484193
3.768180,+0019750,+0622850,3.767419,-8388608,-8388608,3.767200,+0304054,-0139181,3.767844,-0398967,+0614088,3.767904,+0855558,+0379886,20:39:24.484193
3.771424,+0019797,+0622873,3.770770,-8388608,-8388608,3.770438,+0304218,-0139230,3.770651,-0399080,+0614010,3.770711,+0855281,+0379858,20:39:24.484193
3.774671,+0019837,+0622975,3.774008,-8388608,-8388608,3.773789,+0303970,-0139288,3.773457,-0398972,+0614058,3.773519,+0855566,+0380077,20:39:24.484193
3.778004,+0019707,+0622982,3.777244,-8388608,-8388608,3.777024,+0304004,-0139299,3.776266,-0399267,+0614120,3.776324,+0855338,+0379849,20:39:24.484193
3.781253,+0019649,+0622840,3.780599,-8388608,-8388608,3.780261,+0304047,-0139187,3.779071,-0399050,+0614252,3.779129,+0855328,+0379878,20:39:24.550412
3.784499,+0019790,+0622975,3.783835,-8388608,-8388608,3.783500,+0303961,-0139386,3.781998,-0399166,+0614132,3.781940,+0855295,+0379611,20:39:24.550412
3.787804,+0019702,+0622949,3.787076,-8388608,-8388608,3.786736,+0303853,-0139181,3.787645,-0398903,+0614042,3.787520,+0855293,+0379931,20:39:24.550412
3.791058,+0020017,+0622950,3.790317,-8388608,-8388608,3.789999,+0303944,-0139045,3.790465,-0399214,+0613874,3.790378,+0855188,+0379858,20:39:24.550412
3.794324,+0019765,+0622914,3.793557,-8388608,-8388608,3.793244,+0303944,-0139262,3.793303,-0399214,+0614224,3.793165,+0855188,+0379894,20:39:24.550412
3.797568,+0020178,+0622827,3.796794,-8388608,-8388608,3.796479,+0304000,-0139280,3.796107,-0398992,+0614140,3.796005,+0855534,+0379999,20:39:24.550412
3.800815,+0020007,+0622837,3.800031,-8388608,-8388608,3.799715,+0304114,-0139256,3.801721,-0398929,+0614335,3.801578,+0855324,+0379874,20:39:24.550412
3.804066,+0019921,+0622799,3.803269,-8388608,-8388608,3.802954,+0303894,-0139230,3.804528,-0399180,+0614378,3.804407,+0855295,+0379906,20:39:24.550412
3.807312,+0020172,+0622904,3.806508,-8388608,-8388608,3.806203,+0303894,-0139325,3.807370,-0398891,+0614130,3.807193,+0855228,+0380031,20:39:24.550412
3.810560,+0020027,+0623111,3.809744,-8388608,-8388608,3.809438,+0304156,-0139302,3.810177,-0399317,+0614441,3.809981,+0855271,+0379905,20:39:24.550412
3.813813,+0020016,+0622883,3.812984,-8388608,-8388608,3.812679,+0304156,-0139227,3.813042,-0399317,+0614109,3.812816,+0855271,+0380198,20:39:24.550412
3.817058,+0019910,+0622765,3.816220,-8388608,-8388608,3.815915,+0304102,-0139351,3.815848,-0398986,+0613979,3.815604,+0855190,+0379884,20:39:24.550412
3.820336,+0020129,+0623066,3.819457,-8388608,-8388608,3.819152,+0304054,-0139268,3.821461,-0399235,+0614052,3.821177,+0855315,+0379947,20:39:24.550412
3.823583,+0019936,+0622986,3.822701,-8388608,-8388608,3.822397,+0303974,-0139313,3.824268,-0399048,+0614087,3.823964,+0855322,+0379841,20:39:24.550412
3.826829,+0020018,+0622776,3.825948,-8388608,-8388608,3.825640,+0303974,-0139106,3.827102,-0399251,+0614017,3.826752,+0854983,+0379809,20:39:24.550412
3.830078,+0020077,+0622863,3.829184,-8388608,-8388608,3.828876,+0304035,-0139145,3.829918,-0399030,+0613867,3.829540,+0855264,+0379943,20:39:24.585126
3.833332,+0020012,+0622684,3.832423,-8388608,-8388608,3.832119,+0304035,-0139228,3.832729,-0399030,+0614092,3.832327,+0855264,+0380088,20:39:24.585126
3.836619,+0019997,+0623015,3.835680,-8388608,-8388608,3.835432,+0303749,-0139158,3.835534,-0399303,+0614127,3.835140,+0855291,+0380072,20:39:24.585126
3.839864,+0019931,+0622788,3.838917,-8388608,-8388608,3.838668,+0304147,-0139132,3.838346,-0399019,+0614066,3.837930,+0855362,+0380057,20:39:24.585126
3.843114,+0020000,+0622920,3.842181,-8388608,-8388608,3.841913,+0303979,-0139173,3.841154,-0398918,+0614234,3.840722,+0855184,+0379812,20:39:24.585126
3.846363,+0019816,+0623116,3.845431,-8388608,-8388608,3.845194,+0304194,-0139295,3.843969,-0398924,+0614182,3.846305,+0855165,+0379729,20:39:24.585126
3.849639,+0019905,+0622847,3.848668,-8388608,-8388608,3.848453,+0304293,-0139298,3.849580,-0398821,+0614205,3.849093,+0855316,+0379974,20:39:24.585126
3.852888,+0019879,+0622784,3.851949,-8388608,-8388608,3.851695,+0304116,-0139044,3.852387,-0398927,+0614415,3.851891,+0855477,+0379995,20:39:24.585126
3.856136,+0019698,+0622925,3.855187,-8388608,-8388608,3.854960,+0304344,-0139201,3.855247,-0398845,+0613904,3.854677,+0855442,+0380045,20:39:24.585126
3.859381,+0019952,+0622895,3.858424,-8388608,-8388608,3.858195,+0304324,-0139259,3.858054,-0398974,+0614120,3.857463,+0855427,+0380232,20:39:24.585126
3.862627,+0019799,+0622750,3.861705,-8388608,-8388608,3.861429,+0304142,-0139202,3.860863,-0398764,+0614186,3.860251,+0855276,+0379958,20:39:24.585126
3.865887,+0019801,+0622855,3.864941,-8388608,-8388608,3.864718,+0304119,-0139125,3.863674,-0399058,+0614129,3.865828,+0855464,+0379879,20:39:24.585126
3.869132,+0019871,+0622895,3.868178,-8388608,-8388608,3.867955,+0304051,-0139148,3.866481,-0399061,+0614298,3.868616,+0855171,+0379811,20:39:24.585126
3.872382,+0019965,+0622690,3.871466,-8388608,-8388608,3.871189,+0304252,-0139187,3.872105,-0398872,+0614240,3.871404,+0855123,+0379817,20:39:24.585126
3.875646,+0019769,+0622717,3.874705,-8388608,-8388608,3.874478,+0304026,-0139174,3.874911,-0399199,+0614213,3.874195,+0855305,+0379738,20:39:24.585126
3.878890,+0019771,+0622721,3.877990,-8388608,-8388608,3.877713,+0304155,-0139288,3.877771,-0398856,+0614070,3.876981,+0855267,+0380006,20:39:24.585126
3.882142,+0019683,+0622929,3.881227,-8388608,-8388608,3.880951,+0304036,-0139185,3.880578,-0398740,+0614167,3.879767,+0855268,+0379958,20:39:24.684349
3.885459,+0019667,+0622846,3.884465,-8388608,-8388608,3.884230,+0304144,-0139016,3.883390,-0398930,+0614357,3.885345,+0855349,+0379969,20:39:24.684349
3.888709,+0019469,+0622825,3.887702,-8388608,-8388608,3.887477,+0304163,-0139147,3.886212,-0398787,+0614037,3.888184,+0855452,+0379899,20:39:24.684349
3.891967,+0019655,+0623072,3.890938,-8388608,-8388608,3.890716,+0303852,-0139208,3.891829,-0398755,+0614353,3.891001,+0855244,+0379866,20:39:24.684349
3.895255,+0019487,+0623001,3.894181,-8388608,-8388608,3.893967,+0304215,-0139078,3.894638,-0398934,+0614477,3.893802,+0855284,+0380032,20:39:24.684349
3.898501,+0019721,+0623012,3.897417,-8388608,-8388608,3.897202,+0304233,-0139384,3.897477,-0398886,+0614117,3.896591,+0855633,+0380112,20:39:24.684349
