===BEGIN_METADATA===
Test Name: 2026-04-08_204451_01,yyyy-mm-dd_hhmmss_{probe_num}
Note: For validation against DARLING. Hi-STIFFS v3.2
Test Type: Medium Lab w/o tops
"Speed: 25 ft/min,Stalk Spacing: 6in,Probe Height (m): 0.785
Number of ICB-Sensors: 5",Sensor Label(s): A B C D E,Sensor SNs: 001 002 003 004 005
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_330SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor A's Latest Calibration: 2026-02-28_181436,kA1: 349273.60227475094,dA1: 0.0045245532907721,cA1: 1102.3374494942836,kA2: 346675.0994387471,dA2: 0.0451524381538289,cA2: 681.8182371353614
ICB-Sensor B's Latest Calibration: 2026-02-28_191825,kB1: 285806.85492483515,dB1: 0.0038186954053924,cB1: 1779.0295562932731,kB2: 278780.10405734595,dB2: 0.0456960408628126,cB2: 910.3072104970925
ICB-Sensor C's Latest Calibration: 2026-02-28_203355,kC1: 400137.07123195945,dC1: 0.0045411310920291,cC1: 1788.4192282378208,kC2: 401512.5673837119,dC2: 0.0455171988670882,cC2: 942.1566234510974
ICB-Sensor D's Latest Calibration: 2026-02-26_195246,kD1: 327901.7793019196,dD1: 0.0055431319529345,cD1: 1092.3920580442064,kD2: 331651.3310431668,dD2: 0.0445085069339955,cD2: 837.0076372631593
ICB-Sensor E's Latest Calibration: 2026-03-13_134528,kE1: 398510.4590000597,dE1: 0.0051701866415987,cE1: -201.64965113438663,kE2: 410394.7094971476,dE2: 0.0473976078282431,cE2: -366.0193833265803
===END_METADATA===
===BEGIN_DATA===
3.820018,+0019815,+0622801,3.821411,-8388608,-8388608,3.821025,+0302736,-0139739,3.821479,-0398767,+0614585,3.821353,+0855364,+0379662,20:44:58.253094
3.823269,+0019815,+0622858,3.824649,-8388608,-8388608,3.824262,+0302758,-0139705,3.824320,-0398720,+0614415,3.824139,+0855389,+0379665,20:44:58.253094
3.826513,+0019811,+0623032,3.827889,-8388608,-8388608,3.827497,+0302687,-0139833,3.827124,-0398865,+0614583,3.826925,+0855316,+0379657,20:44:58.253094
3.833032,+0019998,+0622832,3.831187,-8388608,-8388608,3.830753,+0302085,-0139783,3.832751,-0399024,+0614427,3.832523,+0855268,+0379632,20:44:58.253094
3.836281,+0019773,+0622979,3.834427,-8388608,-8388608,3.834042,+0302808,-0139857,3.835556,-0398839,+0614507,3.835324,+0855517,+0379639,20:44:58.253094
3.839562,+0020129,+0622906,3.837667,-8388608,-8388608,3.837277,+0302742,-0139766,3.838362,-0398756,+0614384,3.838110,+0855462,+0379477,20:44:58.253094
3.842850,+0020049,+0622746,3.840955,-8388608,-8388608,3.840514,+0302805,-0139755,3.841169,-0398791,+0614458,3.840896,+0855430,+0379831,20:44:58.253094
3.846098,+0019823,+0622906,3.844256,-8388608,-8388608,3.843758,+0302502,-0139768,3.843984,-0398849,+0614608,3.843686,+0855657,+0379681,20:44:58.253094
3.849343,+0019711,+0622914,3.847495,-8388608,-8388608,3.846996,+0302884,-0139824,3.846839,-0398826,+0614349,3.849261,+0855701,+0379670,20:44:58.253094
3.852589,+0019789,+0622641,3.850736,-8388608,-8388608,3.850230,+0302545,-0139701,3.852452,-0399123,+0614393,3.852048,+0855617,+0379720,20:44:58.253094
3.855840,+0019936,+0622878,3.853974,-8388608,-8388608,3.853505,+0302678,-0140010,3.855259,-0399160,+0614486,3.854840,+0855542,+0379464,20:44:58.253094
3.859086,+0019962,+0622806,3.857211,-8388608,-8388608,3.856739,+0302562,-0139792,3.858064,-0398938,+0614575,3.857626,+0855331,+0379704,20:44:58.253094
3.862334,+0019971,+0622740,3.860471,-8388608,-8388608,3.859974,+0302701,-0140037,3.860872,-0398964,+0614598,3.860412,+0855400,+0379531,20:44:58.253094
3.865579,+0019726,+0622958,3.863737,-8388608,-8388608,3.863262,+0302657,-0139932,3.863679,-0398811,+0614405,3.863200,+0855446,+0379568,20:44:58.253094
3.868835,+0019985,+0623526,3.866974,-8388608,-8388608,3.866544,+0302564,-0139951,3.866486,-0398834,+0614276,3.868777,+0855416,+0379571,20:44:58.253094
3.872080,+0051356,+0689170,3.870228,-8388608,-8388608,3.869778,+0302603,-0139955,3.872140,-0398992,+0614448,3.871563,+0855315,+0379566,20:44:58.253094
3.875327,+0224166,+0759082,3.873464,-8388608,-8388608,3.873020,+0302618,-0139757,3.874947,-0398430,+0614502,3.874356,+0855297,+0379776,20:44:58.253094
3.878593,+0257665,+0729552,3.876705,-8388608,-8388608,3.876254,+0302729,-0139896,3.877754,-0399587,+0614540,3.877142,+0855095,+0379533,20:44:58.253094
3.881840,+0200836,+0727537,3.879986,-8388608,-8388608,3.882828,+0302737,-0139811,3.880560,-0398442,+0614398,3.882721,+0855331,+0379533,20:44:58.324101
3.885093,+0240779,+0751488,3.883228,-8388608,-8388608,3.886079,+0302328,-0139662,3.883371,-0399316,+0614608,3.885569,+0855449,+0379648,20:44:58.324101
3.888339,+0260056,+0741236,3.886487,-8388608,-8388608,3.889315,+0302779,-0139671,3.888996,-0398920,+0614181,3.888397,+0855401,+0379602,20:44:58.324101
3.891583,+0221456,+0717162,3.889729,-8388608,-8388608,3.892553,+0302655,-0139650,3.891802,-0398380,+0614552,3.891185,+0855257,+0379323,20:44:58.324101
3.894838,+0209098,+0732851,3.892969,-8388608,-8388608,3.895792,+0302808,-0139723,3.894675,-0399699,+0614713,3.894010,+0855482,+0379406,20:44:58.324101
3.898083,+0256581,+0739464,3.896212,-8388608,-8388608,3.899029,+0302661,-0139738,3.897482,-0398501,+0614074,3.896798,+0855381,+0379571,20:44:58.324101
3.901330,+0217338,+0710377,3.899449,-8388608,-8388608,3.902264,+0303020,-0139741,3.900289,-0399528,+0614817,3.902372,+0855590,+0379554,20:44:58.324101
3.904578,+0200389,+0727292,3.902685,-8388608,-8388608,3.905501,+0302900,-0139824,3.903104,-0398971,+0614766,3.905161,+0855067,+0379488,20:44:58.324101
3.907826,+0254226,+0733786,3.905971,-8388608,-8388608,3.908777,+0302684,-0139901,3.908717,-0398793,+0614443,3.907949,+0855326,+0379607,20:44:58.324101
3.911071,+0219107,+0710576,3.912450,-8388608,-8388608,3.912012,+0302927,-0139694,3.911525,-0399348,+0614720,3.910735,+0855146,+0379558,20:44:58.324101
3.914323,+0201521,+0720878,3.915694,-8388608,-8388608,3.915247,+0302970,-0139867,3.914381,-0398828,+0614036,3.913521,+0855281,+0379581,20:44:58.324101
3.917568,+0236854,+0726198,3.918931,-8388608,-8388608,3.918482,+0302968,-0139766,3.917188,-0399838,+0614893,3.916307,+0855261,+0379528,20:44:58.324101
3.920812,+0199457,+0710584,3.922170,-8388608,-8388608,3.921717,+0302995,-0139654,3.919993,-0398354,+0614434,3.921885,+0855340,+0379744,20:44:58.352823
3.924058,+0199457,+0713080,3.925406,-8388608,-8388608,3.924959,+0303044,-0139643,3.922806,-0398937,+0614194,3.924677,+0855423,+0379320,20:44:58.352823
3.927303,+0223345,+0725395,3.928694,-8388608,-8388608,3.928196,+0303055,-0139607,3.928421,-0399543,+0614109,3.927465,+0855332,+0379567,20:44:58.352823
3.930549,+0202753,+0715232,3.931959,-8388608,-8388608,3.931433,+0303236,-0139780,3.931282,-0399019,+0614219,3.930254,+0855088,+0379524,20:44:58.352823
3.933812,+0202753,+0711169,3.935203,-8388608,-8388608,3.934674,+0303058,-0139845,3.934126,-0399019,+0614952,3.933114,+0855400,+0379579,20:44:58.352823
3.937056,+0224254,+0725368,3.938458,-8388608,-8388608,3.937912,+0302656,-0139479,3.936931,-0398264,+0614216,3.935900,+0855275,+0379575,20:44:58.352823
3.940301,+0201373,+0715409,3.941698,-8388608,-8388608,3.941205,+0303175,-0139653,3.942549,-0399485,+0614889,3.941531,+0855323,+0379524,20:44:58.352823
3.943548,+0218489,+0710238,3.944936,-8388608,-8388608,3.944444,+0303254,-0139641,3.945360,-0398945,+0614270,3.944330,+0854912,+0379724,20:44:58.352823
3.946821,+0218489,+0721113,3.948223,-8388608,-8388608,3.947679,+0303181,-0139729,3.948165,-0398534,+0614332,3.947116,+0855305,+0379850,20:44:58.352823
3.950065,+0205378,+0714076,3.951459,-8388608,-8388608,3.950914,+0303103,-0139639,3.950974,-0398961,+0614841,3.949902,+0855064,+0379790,20:44:58.352823
3.953309,+0205378,+0710615,3.954702,-8388608,-8388608,3.954158,+0303103,-0139615,3.953785,-0398961,+0614043,3.952688,+0855172,+0379539,20:44:58.352823
3.956554,+0216084,+0719562,3.957940,-8388608,-8388608,3.957393,+0303301,-0139653,3.956612,-0399420,+0614460,3.955479,+0855269,+0379546,20:44:58.352823
3.959798,+0210797,+0717289,3.961179,-8388608,-8388608,3.960628,+0303133,-0139638,3.962226,-0398972,+0614175,3.961056,+0855158,+0379504,20:44:58.352823
3.963043,+0213710,+0710142,3.964421,-8388608,-8388608,3.963907,+0303133,-0139742,3.965035,-0398871,+0614077,3.963844,+0855158,+0379455,20:44:58.352823
3.966287,+0226072,+0717996,3.967658,-8388608,-8388608,3.967143,+0303261,-0139581,3.967841,-0399272,+0614476,3.966630,+0854860,+0379638,20:44:58.352823
3.969532,+0207745,+0715537,3.970921,-8388608,-8388608,3.970378,+0303091,-0139726,3.970648,-0398114,+0614233,3.972202,+0855548,+0379413,20:44:58.352823
3.972779,+0206992,+0708181,3.974159,-8388608,-8388608,3.973653,+0303091,-0139611,3.973462,-0399442,+0614317,3.974988,+0855066,+0379389,20:44:58.352823
3.976027,+0222667,+0714729,3.977398,-8388608,-8388608,3.976888,+0303225,-0139695,3.976270,-0399290,+0614549,3.977776,+0855197,+0379920,20:44:58.352823
3.979271,+0222667,+0715290,3.980637,-8388608,-8388608,3.980123,+0303185,-0139752,3.979110,-0398480,+0614206,3.980572,+0855239,+0379729,20:44:58.352823
3.982520,+0210354,+0708938,3.983875,-8388608,-8388608,3.983439,+0303288,-0139706,3.981916,-0399400,+0614477,3.983380,+0855654,+0379622,20:44:58.352823
3.985769,+0209840,+0714237,3.987117,-8388608,-8388608,3.986677,+0303268,-0139491,3.984725,-0398921,+0614566,3.986190,+0855343,+0379548,20:44:58.352823
3.989052,+0221126,+0714211,3.990455,-8388608,-8388608,3.989935,+0303424,-0139494,3.990338,-0399076,+0614629,3.988994,+0855306,+0379731,20:44:58.421411
3.992296,+0210663,+0708088,3.993700,-8388608,-8388608,3.993317,+0303275,-0139477,3.993156,-0398823,+0614454,3.991810,+0855315,+0379238,20:44:58.421411
3.995562,+0204825,+0710527,3.996966,-8388608,-8388608,3.996564,+0302886,-0139521,3.996047,-0398832,+0614317,3.994703,+0855172,+0379747,20:44:58.421411
3.998807,+0215611,+0711485,4.000206,-8388608,-8388608,3.999799,+0303016,-0139433,3.998866,-0399229,+0614581,4.000330,+0855218,+0379622,20:44:58.421411
4.002051,+0207285,+0705923,4.003443,-8388608,-8388608,4.003043,+0303518,-0139390,4.001678,-0398150,+0614473,4.003166,+0855290,+0379505,20:44:58.421411
4.005296,+0203325,+0708217,4.006679,-8388608,-8388608,4.006282,+0303508,-0139527,4.004510,-0399249,+0614273,4.005970,+0855264,+0379466,20:44:58.421411
4.008542,+0213155,+0709929,4.009918,-8388608,-8388608,4.009519,+0303317,-0139398,4.007315,-0399018,+0614810,4.008776,+0855218,+0379562,20:44:58.421411
4.011863,+0207949,+0705432,4.013266,-8388608,-8388608,4.012756,+0303405,-0139450,4.012933,-0398355,+0614304,4.011589,+0855346,+0379391,20:44:58.421411
4.015107,+0204390,+0706877,4.016505,-8388608,-8388608,4.016070,+0303390,-0139372,4.015738,-0399153,+0614633,4.014394,+0855423,+0379570,20:44:58.421411
4.018352,+0209780,+0706214,4.019742,-8388608,-8388608,4.019305,+0303539,-0139434,4.018543,-0398809,+0614343,4.017199,+0855446,+0379679,20:44:58.421411
4.021690,+0204301,+0702564,4.023090,-8388608,-8388608,4.022542,+0303498,-0139366,4.021353,-0398905,+0614638,4.022814,+0855617,+0379584,20:44:58.421411
4.024939,+0199780,+0702257,4.026326,-8388608,-8388608,4.025896,+0303616,-0139465,4.024159,-0398805,+0614537,4.025621,+0855640,+0379453,20:44:58.421411
4.028183,+0203449,+0703273,4.029563,-8388608,-8388608,4.029131,+0303411,-0139544,4.026965,-0398522,+0614430,4.028426,+0855456,+0379387,20:44:58.421411
4.031515,+0202555,+0700025,4.032914,-8388608,-8388608,4.032368,+0303246,-0139454,4.032581,-0399060,+0614610,4.031237,+0855371,+0379602,20:44:58.452381
4.034764,+0197121,+0700093,4.036152,-8388608,-8388608,4.035723,+0303348,-0139498,4.035389,-0398641,+0614340,4.034044,+0855445,+0379235,20:44:58.452381
4.038009,+0203537,+0701237,4.039401,-8388608,-8388608,4.038969,+0303319,-0139605,4.038194,-0398757,+0614644,4.036850,+0855526,+0379349,20:44:58.452381
4.041352,+0195908,+0696845,4.042769,-8388608,-8388608,4.042242,+0302432,-0139468,4.041015,-0398348,+0614431,4.042481,+0855244,+0379507,20:44:58.452381
4.044610,+0195908,+0697622,4.046008,-8388608,-8388608,4.045565,+0303548,-0139489,4.043826,-0398823,+0614266,4.045291,+0855185,+0379693,20:44:58.452381
4.047854,+0198534,+0695876,4.049245,-8388608,-8388608,4.048799,+0303220,-0139529,4.046635,-0398953,+0614667,4.048095,+0855266,+0379647,20:44:58.452381
4.051179,+0193389,+0694571,4.052579,-8388608,-8388608,4.052037,+0303461,-0139526,4.052248,-0398713,+0614373,4.050901,+0855640,+0379717,20:44:58.452381
4.054425,+0194253,+0693926,4.055818,-8388608,-8388608,4.055388,+0303259,-0139599,4.055055,-0398922,+0614726,4.053711,+0855630,+0379671,20:44:58.452381
4.057672,+0192566,+0693385,4.059056,-8388608,-8388608,4.058624,+0303331,-0139544,4.057862,-0398777,+0614462,4.056518,+0855538,+0379496,20:44:58.452381
4.061005,+0194846,+0692616,4.062405,-8388608,-8388608,4.061861,+0303103,-0139514,4.060668,-0398603,+0614477,4.062129,+0855728,+0379554,20:44:58.452381
4.064253,+0190713,+0690480,4.065642,-8388608,-8388608,4.065211,+0303214,-0139546,4.063473,-0398820,+0614525,4.064936,+0855377,+0379521,20:44:58.452381
4.067497,+0191971,+0691000,4.068880,-8388608,-8388608,4.068447,+0303255,-0139643,4.066280,-0398552,+0614506,4.067741,+0855696,+0379505,20:44:58.452381
4.070826,+0186350,+0687648,4.072225,-8388608,-8388608,4.071684,+0303254,-0139723,4.071893,-0398293,+0614824,4.070548,+0855721,+0379852,20:44:58.452381
4.074070,+0186350,+0687495,4.075461,-8388608,-8388608,4.075033,+0303170,-0139572,4.074702,-0398508,+0614395,4.073357,+0855441,+0379618,20:44:58.452381
4.077317,+0187804,+0685631,4.078701,-8388608,-8388608,4.078268,+0303250,-0139487,4.077509,-0398438,+0614638,4.076164,+0855621,+0379463,20:44:58.452381
4.080653,+0185459,+0684435,4.082054,-8388608,-8388608,4.081506,+0303085,-0139791,4.080316,-0398487,+0614671,4.081778,+0855702,+0379525,20:44:58.520241
4.083898,+0185459,+0683270,4.085295,-8388608,-8388608,4.084859,+0303153,-0139592,4.083123,-0398364,+0614445,4.084646,+0855557,+0379600,20:44:58.520241
4.087148,+0181581,+0681891,4.088563,-8388608,-8388608,4.088102,+0303160,-0139445,4.085981,-0398555,+0614465,4.087445,+0855707,+0379656,20:44:58.520241
4.090401,+0179679,+0681305,4.091804,-8388608,-8388608,4.091341,+0303376,-0139714,4.091648,-0398734,+0614659,4.090302,+0855713,+0379669,20:44:58.520241
4.093646,+0179679,+0678774,4.095041,-8388608,-8388608,4.094585,+0303037,-0139545,4.094461,-0398555,+0614505,4.093117,+0855242,+0379510,20:44:58.520241
4.096892,+0178359,+0678246,4.098278,-8388608,-8388608,4.097820,+0303158,-0139588,4.097266,-0398692,+0614395,4.095922,+0855402,+0379345,20:44:58.520241
4.100189,+0174462,+0675921,4.101597,-8388608,-8388608,4.101056,+0303200,-0139628,4.100071,-0398693,+0614382,4.101539,+0855392,+0379512,20:44:58.520241
4.103433,+0174462,+0675167,4.104835,-8388608,-8388608,4.104401,+0303057,-0139618,4.102883,-0399012,+0614438,4.104344,+0855254,+0379715,20:44:58.520241
4.106678,+0173363,+0673407,4.108071,-8388608,-8388608,4.107636,+0303435,-0139503,4.105688,-0398532,+0614550,4.107150,+0855531,+0379499,20:44:58.520241
4.110022,+0171435,+0672882,4.111366,-8388608,-8388608,4.110871,+0302965,-0139488,4.111308,-0398619,+0614267,4.109963,+0855598,+0379706,20:44:58.520241
4.113273,+0171435,+0671263,4.114603,-8388608,-8388608,4.114110,+0302965,-0139540,4.114170,-0398817,+0614629,4.112818,+0855400,+0379503,20:44:58.520241
4.116517,+0168511,+0670692,4.117841,-8388608,-8388608,4.117346,+0303045,-0139520,4.116975,-0398650,+0614485,4.115631,+0855556,+0379533,20:44:58.520241
4.119762,+0166450,+0669467,4.121077,-8388608,-8388608,4.120581,+0303348,-0139474,4.119822,-0398721,+0614337,4.121285,+0855311,+0379494,20:44:58.520241
4.123008,+0166450,+0668171,4.124368,-8388608,-8388608,4.123824,+0303348,-0139646,4.122630,-0398732,+0614534,4.124095,+0855534,+0379405,20:44:58.520241
4.126253,+0165908,+0667014,4.127607,-8388608,-8388608,4.127175,+0303200,-0139597,4.125438,-0398471,+0614421,4.126899,+0855443,+0379700,20:44:58.520241
4.129499,+0163819,+0666156,4.130843,-8388608,-8388608,4.130411,+0303269,-0139674,4.128243,-0398787,+0614818,4.129706,+0855615,+0379696,20:44:58.520241
4.132792,+0163676,+0664778,4.134194,-8388608,-8388608,4.133660,+0303165,-0139726,4.133862,-0398721,+0614375,4.132518,+0855552,+0379550,20:44:58.622661
4.136042,+0161864,+0663921,4.137441,-8388608,-8388608,4.137082,+0303272,-0139616,4.136739,-0398672,+0614492,4.135397,+0855669,+0379673,20:44:58.622661
4.139289,+0162545,+0663289,4.140689,-8388608,-8388608,4.140319,+0302808,-0139517,4.139551,-0398633,+0614464,4.138207,+0855368,+0379668,20:44:58.622661
4.142533,+0159911,+0661938,4.143930,-8388608,-8388608,4.143590,+0303326,-0139576,4.142372,-0398693,+0614598,4.143834,+0855804,+0379680,20:44:58.622661
4.145778,+0159020,+0661304,4.147167,-8388608,-8388608,4.146916,+0303223,-0139631,4.145179,-0398697,+0614355,4.146641,+0855480,+0379367,20:44:58.622661
4.149022,+0157950,+0660043,4.150403,-8388608,-8388608,4.150153,+0303118,-0139689,4.147985,-0398575,+0614405,4.149449,+0855543,+0379537,20:44:58.622661
4.152316,+0156136,+0658882,4.153718,-8388608,-8388608,4.153406,+0303346,-0139464,4.153602,-0398951,+0614408,4.152257,+0855499,+0379672,20:44:58.622661
4.155561,+0154778,+0658030,4.156954,-8388608,-8388608,4.156742,+0303372,-0139566,4.156409,-0398644,+0614258,4.155065,+0855571,+0379474,20:44:58.622661
4.158808,+0154815,+0657454,4.160191,-8388608,-8388608,4.159977,+0303464,-0139532,4.159216,-0398774,+0614654,4.157871,+0855475,+0379610,20:44:58.622661
4.162141,+0153143,+0656441,4.163487,-8388608,-8388608,4.163220,+0303252,-0139522,4.162023,-0398614,+0614653,4.163547,+0855438,+0379496,20:44:58.622661
4.165385,+0153391,+0656003,4.166724,-8388608,-8388608,4.166511,+0303330,-0139678,4.164832,-0398801,+0614515,4.166345,+0855515,+0379579,20:44:58.622661
4.168630,+0152678,+0654877,4.169963,-8388608,-8388608,4.169747,+0303414,-0139531,4.167637,-0399004,+0614545,4.169132,+0855454,+0379585,20:44:58.622661
4.171906,+0151723,+0654204,4.173202,-8388608,-8388608,4.173001,+0303478,-0139526,4.173262,-0398925,+0614499,4.171965,+0855320,+0379454,20:44:58.622661
4.175150,+0151378,+0653235,4.176440,-8388608,-8388608,4.176238,+0303608,-0139705,4.176083,-0399170,+0614521,4.174752,+0855310,+0379441,20:44:58.622661
4.178395,+0150478,+0652528,4.179677,-8388608,-8388608,4.179474,+0303606,-0139389,4.178890,-0398965,+0614516,4.177546,+0855442,+0379583,20:44:58.622661
4.181640,+0149593,+0651286,4.182914,-8388608,-8388608,4.182710,+0303570,-0139677,4.181705,-0398910,+0614497,4.180353,+0855488,+0379769,20:44:58.622661
4.184892,+0149322,+0650725,4.186248,-8388608,-8388608,4.186030,+0303461,-0139444,4.184511,-0399058,+0614501,4.185973,+0855232,+0379622,20:44:58.622661
4.188137,+0149111,+0649632,4.189485,-8388608,-8388608,4.189266,+0303569,-0139487,4.187317,-0399085,+0614378,4.188778,+0855182,+0379512,20:44:58.622661
4.191383,+0147459,+0648719,4.192728,-8388608,-8388608,4.192515,+0303411,-0139448,4.190122,-0399033,+0614474,4.191589,+0855249,+0379327,20:44:58.622661
4.194674,+0146808,+0647289,4.196075,-8388608,-8388608,4.195856,+0303549,-0139520,4.195741,-0399174,+0614456,4.194397,+0855328,+0379387,20:44:58.622661
4.197920,+0145431,+0646517,4.199312,-8388608,-8388608,4.199092,+0303418,-0139527,4.198553,-0398985,+0614269,4.197209,+0855216,+0379631,20:44:58.622661
4.201165,+0144869,+0645213,4.202551,-8388608,-8388608,4.202331,+0303665,-0139353,4.201359,-0398964,+0614235,4.200015,+0855268,+0379422,20:44:58.654566
4.204505,+0143869,+0644473,4.205846,-8388608,-8388608,4.205629,+0303553,-0139387,4.204168,-0398942,+0614315,4.205688,+0855403,+0379286,20:44:58.654566
4.207750,+0143071,+0643024,4.209086,-8388608,-8388608,4.208866,+0303501,-0139543,4.206975,-0399176,+0614371,4.208477,+0855388,+0379551,20:44:58.654566
4.210996,+0142489,+0642086,4.212324,-8388608,-8388608,4.212102,+0303156,-0139501,4.212590,-0399114,+0614240,4.214073,+0855200,+0379682,20:44:58.654566
4.214350,+0142489,+0641502,4.215590,-8388608,-8388608,4.215409,+0303156,-0139010,4.215531,-0399114,+0614476,4.214073,+0855064,+0379682,20:44:58.654566
4.217601,+0141040,+0640212,4.218832,-8388608,-8388608,4.218650,+0302154,-0139466,4.218336,-0399029,+0614543,4.216866,+0855427,+0379734,20:44:58.654566
4.220846,+0139437,+0639264,4.222068,-8388608,-8388608,4.221887,+0302714,-0139160,4.221141,-0399030,+0614369,4.222456,+0855100,+0379754,20:44:58.654566
4.224148,+0139437,+0638253,4.225311,-8388608,-8388608,4.225144,+0302073,-0139058,4.223987,-0399030,+0614422,4.225252,+0854721,+0379797,20:44:58.654566
4.227394,+0138176,+0636830,4.228549,-8388608,-8388608,4.228380,+0301924,-0139094,4.226822,-0398980,+0614443,4.228041,+0854863,+0379702,20:44:58.654566
4.243680,+0132944,+0631667,4.241531,-8388608,-8388608,4.241422,+0302624,-0139374,4.243753,-0399048,+0614523,4.242117,+0855255,+0379734,20:44:58.654566
4.243680,+0132944,+0631667,4.244801,-8388608,-8388608,4.244726,+0302624,-0139306,4.243753,-0399048,+0614523,4.244933,+0855255,+0379702,20:44:58.654566
4.246925,+0131233,+0630575,4.248079,-8388608,-8388608,4.248021,+0302825,-0139122,4.246560,-0399090,+0614245,4.247724,+0854816,+0379457,20:44:58.654566
4.250172,+0130213,+0629525,4.251316,-8388608,-8388608,4.251255,+0303647,-0139195,4.249365,-0398953,+0614419,4.250517,+0855241,+0379521,20:44:58.654566
4.253419,+0129209,+0628439,4.254556,-8388608,-8388608,4.254489,+0303672,-0139262,4.252172,-0398936,+0614309,4.253306,+0855422,+0379676,20:44:58.654566
4.256673,+0127576,+0627610,4.257891,-8388608,-8388608,4.257772,+0303527,-0139484,4.257832,-0399345,+0614310,4.256098,+0855312,+0379425,20:44:58.654566
4.259918,+0126852,+0626821,4.261129,-8388608,-8388608,4.261007,+0303648,-0139295,4.260640,-0399174,+0614260,4.258884,+0855246,+0379360,20:44:58.654566
4.263165,+0126206,+0626073,4.264367,-8388608,-8388608,4.264245,+0303490,-0139369,4.263448,-0398983,+0614373,4.264458,+0855084,+0379620,20:44:58.654566
4.266411,+0124950,+0625608,4.267605,-8388608,-8388608,4.267529,+0303622,-0139477,4.266253,-0399219,+0614280,4.267247,+0855263,+0379749,20:44:58.654566
4.269655,+0124522,+0624938,4.270842,-8388608,-8388608,4.270765,+0303695,-0139224,4.269065,-0399148,+0614213,4.270033,+0855334,+0379497,20:44:58.654566
4.272900,+0122174,+0624356,4.274085,-8388608,-8388608,4.274001,+0303600,-0139372,4.271872,-0399294,+0614353,4.272819,+0855271,+0379618,20:44:58.654566
4.276150,+0122174,+0623960,4.277341,-8388608,-8388608,4.277281,+0303476,-0139228,4.274682,-0399134,+0614276,4.275605,+0855426,+0379227,20:44:58.654566
4.279395,+0121324,+0623614,4.280628,-8388608,-8388608,4.280569,+0303663,-0139477,4.280296,-0399067,+0614352,4.278395,+0855158,+0379568,20:44:58.654566
4.282639,+0118916,+0623419,4.283868,-8388608,-8388608,4.283805,+0303618,-0139418,4.283104,-0399207,+0614443,4.283970,+0855451,+0379339,20:44:58.719103
4.285884,+0118916,+0623142,4.287154,-8388608,-8388608,4.287087,+0303652,-0139549,4.285944,-0399207,+0614393,4.286801,+0855451,+0379675,20:44:58.719103
4.289130,+0117982,+0623022,4.290453,-8388608,-8388608,4.290336,+0302868,-0139572,4.288777,-0399006,+0614648,4.289588,+0855447,+0379417,20:44:58.719103
4.298930,+0115380,+0622855,4.300189,-8388608,-8388608,4.300114,+0303381,-0139625,4.300033,-0398797,+0614285,4.297961,+0855381,+0379614,20:44:58.719103
4.302206,+0114431,+0622874,4.303426,-8388608,-8388608,4.303354,+0303300,-0139592,4.302844,-0398890,+0614630,4.300825,+0855643,+0379438,20:44:58.719103
4.305453,+0113251,+0622801,4.306664,-8388608,-8388608,4.306596,+0303444,-0139695,4.305649,-0398614,+0614554,4.306498,+0855339,+0379607,20:44:58.719103
4.308733,+0112786,+0622743,4.309950,-8388608,-8388608,4.309832,+0303100,-0139527,4.308456,-0398417,+0614735,4.309284,+0855658,+0379493,20:44:58.719103
4.311980,+0111150,+0622695,4.313188,-8388608,-8388608,4.313070,+0303212,-0139566,4.314099,-0398551,+0614392,4.312070,+0855675,+0379485,20:44:58.719103
4.315226,+0109911,+0622606,4.316426,-8388608,-8388608,4.316317,+0302919,-0139545,4.316909,-0398680,+0614740,4.314866,+0855797,+0379555,20:44:58.719103
4.318471,+0109911,+0622463,4.319663,-8388608,-8388608,4.319552,+0303166,-0139529,4.319722,-0398361,+0614477,4.317652,+0855616,+0379512,20:44:58.719103
4.321717,+0109504,+0622826,4.322899,-8388608,-8388608,4.322801,+0303227,-0139379,4.322527,-0398762,+0614586,4.320438,+0855600,+0379475,20:44:58.719103
4.324963,+0108293,+0622575,4.326138,-8388608,-8388608,4.326072,+0303210,-0139352,4.325339,-0398677,+0614619,4.326014,+0855512,+0379511,20:44:58.719103
4.328208,+0107593,+0622594,4.329375,-8388608,-8388608,4.329307,+0303156,-0139492,4.328146,-0398674,+0614554,4.328801,+0855439,+0379679,20:44:58.719103
4.331455,+0106222,+0622776,4.332661,-8388608,-8388608,4.332542,+0303125,-0139544,4.330983,-0398663,+0614668,4.331594,+0855382,+0379571,20:44:58.719103
4.334701,+0104961,+0622680,4.335898,-8388608,-8388608,4.335835,+0303208,-0139568,4.333791,-0398772,+0614432,4.334383,+0855451,+0379595,20:44:58.719103
4.337948,+0103840,+0622852,4.339135,-8388608,-8388608,4.339071,+0303198,-0139726,4.336600,-0398683,+0614687,4.337170,+0855456,+0379534,20:44:58.719103
4.341192,+0102868,+0622734,4.342373,-8388608,-8388608,4.342306,+0303094,-0139538,4.342217,-0398606,+0614541,4.339956,+0855684,+0379401,20:44:58.719103
