===BEGIN_METADATA===
Test Name: 2026-01-03_test_221535,yyyy-mm-dd_test_hhmmss
Test Type: Force Cycle,Force: 20N,Cycles: 66,Dwell Time: 1sec,Tool Accuracy: +/-0.05N
Test Number in Session: 10,Time since Last Test: ~10min
Number of ICB-Sensors: 1,Sensor Label(s): B
ICB-Sensor B's Serial#: 002,Length: 120mm,Spacing: 40mm,Saturation Load: 80N,Factor of Safety at Saturation: 1.5
Analog-to-Digital Converter: ADS1220,Mode: Turbo,Data Rate: DR_90SPS,Analog Excitation/Reference Voltage: 5.1V +/-2mV
DAQ Microcontroller: Arduino Nano ESP32,ID: Hi-STIFFS_Nano,CPU Clock: 240MHz,Cores: 2,Data-stream Connection: Wi-Fi
ICB-Sensor B's Latest Calibration: N/A,kB1: 1.0,dB1: 1.0,cB1: 1.0,kB2: 1.0,dB2: 1.0,cB2: 1.0
===END_METADATA===
===BEGIN_DATA===
Time_B_sec,Strain_B1_raw,Strain_B2_raw,Processed_Time
1.806947,-0725717,-0618642,22:15:38.229011
1.816942,-0726143,-0620185,22:15:38.229011
1.826940,-0724722,-0619211,22:15:38.229011
1.836934,-0726570,-0619502,22:15:38.230011
1.846931,-0725068,-0620225,22:15:38.276007
1.856987,-0725641,-0618801,22:15:38.276007
1.866999,-0726121,-0620248,22:15:38.276007
1.876994,-0724941,-0619128,22:15:38.276007
1.886988,-0726425,-0619343,22:15:38.322465
1.896985,-0725049,-0620071,22:15:38.322465
1.907017,-0725718,-0618729,22:15:38.322465
1.917013,-0726009,-0620265,22:15:38.322465
1.927010,-0724952,-0619229,22:15:38.323464
1.937006,-0726569,-0619442,22:15:38.367888
1.947037,-0725203,-0620088,22:15:38.367888
1.957050,-0725708,-0618809,22:15:38.367888
1.967090,-0726081,-0620318,22:15:38.367888
1.977086,-0724733,-0619261,22:15:38.367888
1.987087,-0726533,-0619367,22:15:38.415965
1.997179,-0725197,-0620128,22:15:38.415965
2.007179,-0725714,-0618651,22:15:38.415965
2.017175,-0726049,-0620170,22:15:38.415965
2.027171,-0724831,-0619209,22:15:38.415965
2.037176,-0726541,-0619457,22:15:38.462354
2.047210,-0725223,-0620124,22:15:38.463355
2.057208,-0725653,-0618644,22:15:38.464354
2.067234,-0726232,-0620244,22:15:38.464354
2.077230,-0724807,-0619279,22:15:38.510203
2.087262,-0726497,-0619344,22:15:38.510203
2.097273,-0725094,-0620168,22:15:38.510203
2.107270,-0725647,-0618748,22:15:38.510203
2.117266,-0726207,-0620303,22:15:38.510203
2.127260,-0724737,-0619319,22:15:38.556641
2.137355,-0726362,-0619364,22:15:38.556641
2.147353,-0725299,-0620162,22:15:38.556641
2.157348,-0725647,-0618695,22:15:38.556641
2.167371,-0726114,-0620143,22:15:38.556641
2.177391,-0724728,-0619314,22:15:38.601882
2.187423,-0726440,-0619416,22:15:38.601882
2.197419,-0725243,-0620266,22:15:38.601882
2.207416,-0725605,-0618808,22:15:38.601882
2.217412,-0726164,-0620209,22:15:38.648765
2.227442,-0724729,-0619349,22:15:38.648765
2.237442,-0726436,-0619405,22:15:38.648765
2.247436,-0725252,-0620167,22:15:38.648765
2.257462,-0725399,-0618818,22:15:38.648765
2.267515,-0726296,-0620161,22:15:38.695559
2.277603,-0724718,-0619312,22:15:38.695559
2.287597,-0726427,-0619386,22:15:38.698559
2.297593,-0725426,-0620285,22:15:38.698559
2.307589,-0725517,-0618784,22:15:38.698559
2.317584,-0726183,-0620110,22:15:38.744075
2.327619,-0724677,-0619280,22:15:38.744075
2.337617,-0726400,-0619256,22:15:38.744075
2.347613,-0725255,-0620281,22:15:38.744075
2.357610,-0725484,-0618699,22:15:38.791302
2.367678,-0726299,-0619993,22:15:38.791302
2.377718,-0724712,-0619368,22:15:38.791302
2.387714,-0726309,-0619192,22:15:38.791302
2.397711,-0725230,-0620288,22:15:38.791302
2.407705,-0725356,-0618667,22:15:38.834365
2.417773,-0726236,-0620037,22:15:38.834365
2.427769,-0724623,-0619296,22:15:38.834365
2.437764,-0726364,-0619213,22:15:38.835365
2.447762,-0725218,-0620275,22:15:38.880627
2.457759,-0725345,-0618710,22:15:38.880627
2.467788,-0726304,-0620055,22:15:38.881629
2.477800,-0724698,-0619442,22:15:38.881629
2.487800,-0726418,-0619122,22:15:38.881629
2.497804,-0725424,-0620203,22:15:38.930756
2.507834,-0725501,-0618896,22:15:38.930756
2.517830,-0726257,-0620065,22:15:38.930756
2.527825,-0724694,-0619475,22:15:38.930756
2.537821,-0726297,-0619260,22:15:38.930756
2.547817,-0725224,-0620322,22:15:38.975871
2.557855,-0725325,-0618751,22:15:38.975871
2.567849,-0726137,-0620094,22:15:38.975871
2.577893,-0724590,-0619493,22:15:38.975871
2.587892,-0726199,-0619215,22:15:38.975871
2.597886,-0725268,-0620329,22:15:39.024309
2.607917,-0725323,-0618764,22:15:39.025302
2.617919,-0726287,-0620056,22:15:39.025302
2.627916,-0724632,-0619454,22:15:39.025302
2.637912,-0726258,-0619166,22:15:39.071341
2.647984,-0725459,-0620163,22:15:39.071341
2.658012,-0725417,-0618813,22:15:39.071341
2.668010,-0726368,-0620052,22:15:39.071341
2.678038,-0724687,-0619412,22:15:39.071341
2.688036,-0726233,-0619135,22:15:39.117969
2.698071,-0725329,-0620366,22:15:39.119970
2.708068,-0725298,-0618716,22:15:39.119970
2.718062,-0726404,-0620043,22:15:39.119970
2.728056,-0724691,-0619435,22:15:39.121968
2.738054,-0726296,-0619119,22:15:39.164440
2.748095,-0725389,-0620255,22:15:39.166446
2.758167,-0725361,-0618737,22:15:39.166446
2.768199,-0726353,-0619988,22:15:39.166446
2.778293,-0724743,-0619464,22:15:39.211232
2.788374,-0726259,-0619046,22:15:39.213236
2.798395,-0725522,-0620412,22:15:39.214236
2.808389,-0725339,-0618863,22:15:39.214236
2.818386,-0726490,-0620077,22:15:39.214236
2.828382,-0724576,-0619643,22:15:39.257898
2.838415,-0726245,-0619144,22:15:39.259898
2.848409,-0725573,-0620317,22:15:39.259898
2.858405,-0725313,-0618842,22:15:39.259898
2.868399,-0726624,-0620109,22:15:39.259898
2.878396,-0724778,-0619353,22:15:39.302386
2.888447,-0726152,-0619079,22:15:39.303431
2.898441,-0725522,-0620543,22:15:39.303431
2.908437,-0725265,-0618757,22:15:39.304738
2.918432,-0726469,-0619998,22:15:39.348976
2.928466,-0724693,-0619645,22:15:39.349976
2.938474,-0726279,-0619002,22:15:39.349976
2.948469,-0725663,-0620371,22:15:39.349976
2.958463,-0725200,-0618890,22:15:39.349976
2.968461,-0726466,-0619978,22:15:39.398896
2.978508,-0724775,-0619555,22:15:39.398896
2.988551,-0726191,-0619103,22:15:39.399898
2.998551,-0725586,-0620390,22:15:39.399898
3.008548,-0725222,-0618856,22:15:39.399898
3.018543,-0726464,-0619854,22:15:39.445212
3.028579,-0724813,-0619614,22:15:39.445212
3.038580,-0726134,-0618853,22:15:39.445212
3.048577,-0725623,-0620288,22:15:39.445212
3.058573,-0725284,-0618861,22:15:39.491194
3.068606,-0726519,-0619950,22:15:39.492194
3.078603,-0724803,-0619691,22:15:39.492194
3.088627,-0726270,-0618971,22:15:39.492194
3.098622,-0725619,-0620183,22:15:39.492194
3.108617,-0725164,-0618951,22:15:39.534910
3.118669,-0726429,-0619859,22:15:39.538910
3.128673,-0724820,-0619641,22:15:39.538910
3.138669,-0726162,-0619009,22:15:39.538910
3.148668,-0725644,-0620363,22:15:39.583896
3.158664,-0725291,-0618826,22:15:39.583896
3.168693,-0726713,-0619761,22:15:39.583896
3.178689,-0724847,-0619691,22:15:39.583896
3.188728,-0726141,-0618841,22:15:39.584889
3.198744,-0725642,-0620360,22:15:39.630810
3.208774,-0725186,-0618936,22:15:39.632808
3.218771,-0726579,-0619886,22:15:39.632808
3.228767,-0724786,-0619608,22:15:39.632808
3.238764,-0726066,-0618924,22:15:39.632808
3.248766,-0725642,-0620216,22:15:39.675086
3.258804,-0725162,-0618799,22:15:39.679089
3.268816,-0726530,-0619899,22:15:39.679089
3.278848,-0724728,-0619666,22:15:39.679089
3.288956,-0726057,-0618834,22:15:39.723563
3.299029,-0725689,-0620377,22:15:39.723563
3.309057,-0725031,-0618926,22:15:39.723563
3.319053,-0726506,-0619868,22:15:39.724563
3.329049,-0724906,-0619713,22:15:39.724563
3.339045,-0725950,-0618844,22:15:39.771211
3.349076,-0725625,-0620382,22:15:39.771211
3.359072,-0724942,-0618817,22:15:39.771211
3.369066,-0726501,-0619600,22:15:39.771211
3.379062,-0724811,-0619778,22:15:39.771211
3.389059,-0725973,-0618855,22:15:39.816903
3.399156,-0725761,-0620361,22:15:39.817902
3.409156,-0724895,-0618849,22:15:39.817902
3.419154,-0726423,-0619621,22:15:39.817902
3.429150,-0724752,-0619743,22:15:39.864107
3.439223,-0725956,-0618851,22:15:39.864107
3.449253,-0725676,-0620236,22:15:39.864107
3.459248,-0724824,-0618885,22:15:39.864107
3.469246,-0726361,-0619762,22:15:39.864107
3.479241,-0724616,-0619708,22:15:39.910890
3.489275,-0725817,-0618802,22:15:39.910890
3.499312,-0725765,-0620188,22:15:39.910890
3.509307,-0724710,-0618834,22:15:39.910890
3.519301,-0726394,-0619697,22:15:39.910890
3.529298,-0724777,-0619862,22:15:39.952899
3.539332,-0725942,-0618814,22:15:39.952899
3.549331,-0725704,-0620360,22:15:39.952899
3.559327,-0724798,-0618916,22:15:39.953899
3.569321,-0726381,-0619642,22:15:39.998156
3.579351,-0724808,-0619727,22:15:39.999156
3.589362,-0725854,-0618866,22:15:39.999156
3.599387,-0725674,-0620285,22:15:39.999156
3.609400,-0724955,-0619057,22:15:39.999156
3.619395,-0726427,-0619673,22:15:40.045830
3.629431,-0724665,-0619876,22:15:40.045830
3.639426,-0725789,-0618895,22:15:40.045830
3.649424,-0725742,-0620372,22:15:40.045830
3.659418,-0724862,-0619097,22:15:40.091610
3.669444,-0726486,-0619704,22:15:40.091610
3.679476,-0724800,-0619706,22:15:40.092609
3.689474,-0725771,-0618852,22:15:40.092609
3.699490,-0725634,-0620246,22:15:40.092609
3.709503,-0724777,-0618900,22:15:40.139086
3.719534,-0726431,-0619621,22:15:40.139086
3.729530,-0724750,-0619906,22:15:40.140080
3.739526,-0725693,-0618829,22:15:40.140080
3.749525,-0725858,-0620348,22:15:40.140080
3.759521,-0724715,-0618925,22:15:40.184219
3.769563,-0726414,-0619697,22:15:40.185227
3.779618,-0724761,-0619897,22:15:40.185227
3.789653,-0725725,-0618718,22:15:40.185227
3.799738,-0725813,-0620303,22:15:40.231174
3.809787,-0724811,-0618953,22:15:40.232175
3.819788,-0726414,-0619594,22:15:40.232175
3.829787,-0724876,-0620006,22:15:40.232175
3.839781,-0725856,-0618696,22:15:40.232175
3.849777,-0725680,-0620337,22:15:40.278214
3.859810,-0724703,-0619085,22:15:40.279209
3.869806,-0726514,-0619541,22:15:40.279209
3.879803,-0724795,-0619945,22:15:40.279209
3.889799,-0725604,-0618663,22:15:40.279209
3.899795,-0725858,-0620318,22:15:40.324942
3.909837,-0724766,-0619096,22:15:40.324942
3.919832,-0726565,-0619510,22:15:40.324942
3.929830,-0724893,-0620025,22:15:40.324942
3.939827,-0725772,-0618773,22:15:40.371908
3.949871,-0725726,-0620137,22:15:40.371908
3.959870,-0724875,-0619011,22:15:40.371908
3.969866,-0726472,-0619569,22:15:40.372904
3.979862,-0724809,-0620067,22:15:40.372904
3.989862,-0725782,-0618864,22:15:40.417891
3.999896,-0725935,-0620211,22:15:40.418890
4.009917,-0724792,-0619078,22:15:40.418890
4.019935,-0726506,-0619598,22:15:40.418890
4.029929,-0724889,-0619816,22:15:40.418890
4.039925,-0725715,-0618810,22:15:40.465903
4.049961,-0725779,-0620193,22:15:40.465903
4.059959,-0724922,-0619117,22:15:40.465903
4.069953,-0726523,-0619651,22:15:40.465903
4.079948,-0725024,-0619957,22:15:40.513898
4.090007,-0725688,-0618737,22:15:40.514902
4.100039,-0726039,-0620342,22:15:40.514902
4.110059,-0724694,-0619123,22:15:40.514902
4.120073,-0726501,-0619538,22:15:40.514902
4.130069,-0724948,-0620119,22:15:40.559946
4.140101,-0725798,-0618821,22:15:40.559946
4.150112,-0725953,-0620295,22:15:40.560943
4.160107,-0724853,-0619166,22:15:40.560943
4.170103,-0726536,-0619584,22:15:40.560943
4.180098,-0725094,-0620102,22:15:40.606421
4.190139,-0725758,-0618845,22:15:40.607534
4.200136,-0726025,-0620405,22:15:40.607534
4.210133,-0724740,-0618967,22:15:40.607534
4.220176,-0726533,-0619643,22:15:40.654122
4.230174,-0725200,-0620116,22:15:40.654122
4.240203,-0725801,-0618860,22:15:40.654122
4.250207,-0726093,-0620267,22:15:40.654122
4.260203,-0724895,-0619295,22:15:40.654122
4.270197,-0726667,-0619629,22:15:40.701611
4.280227,-0725099,-0620123,22:15:40.701611
4.290222,-0725766,-0618848,22:15:40.701611
4.300275,-0726155,-0620485,22:15:40.701611
4.310272,-0724904,-0619228,22:15:40.701611
4.320292,-0726498,-0619637,22:15:40.748576
4.330358,-0725205,-0620271,22:15:40.748576
4.340353,-0725771,-0618939,22:15:40.748576
4.350349,-0726147,-0620414,22:15:40.748576
4.360345,-0724922,-0619442,22:15:40.748576
4.370339,-0726519,-0619635,22:15:40.798009
4.380370,-0725151,-0620360,22:15:40.798009
4.390368,-0725857,-0619062,22:15:40.798009
4.400364,-0726186,-0620556,22:15:40.798009
4.410361,-0724980,-0619342,22:15:40.841835
4.420391,-0726657,-0619573,22:15:40.841835
4.430412,-0725278,-0620345,22:15:40.841835
4.440408,-0725756,-0618918,22:15:40.841835
4.450405,-0726146,-0620564,22:15:40.843024
4.460401,-0724973,-0619510,22:15:40.887851
4.470452,-0726588,-0619626,22:15:40.887851
4.480448,-0725293,-0620449,22:15:40.887851
4.490443,-0725704,-0618818,22:15:40.887851
4.500448,-0726332,-0620363,22:15:40.887851
